depth,proxy_filtered,time,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,peak,timing_info,timing_info_centered,interval_growth_rate,interval_growth_rate_centered,interval_total_growth,interval_total_growth_centered,interval_total_time_days
2910.26696,2.240884929,799.59439,65603.5952,60461.60745,221953.1881,24.51761375,0.64242782,0.013900468,2.240884929,0.004759034,interval 2,2022-08-07 12:11:11,2022-08-07 13:37:32,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2910.708612,1.574086421,799.70352,65603.34472,60461.2437,255076.2703,20.17214106,0.660525986,0.012380974,1.574086421,0.003435377,interval 2,2022-08-07 12:05:11,2022-08-07 13:32:11,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2911.150265,2.329299462,799.81266,65603.09424,60460.87994,210304.359,21.39360526,0.739724305,0.015982149,2.329299462,0.003259441,interval 2,2022-08-07 11:59:11,2022-08-07 13:26:50,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2911.591917,2.468945461,799.92185,65602.84376,60460.51619,224111.5691,23.3460996,0.652759173,0.015569813,2.468945461,0.003409321,interval 2,2022-08-07 11:53:11,2022-08-07 13:21:28,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2912.03357,2.520278575,800.03096,65602.59328,60460.15244,248521.3019,22.55711213,0.976060318,0.01292972,2.520278575,0.003073988,interval 2,2022-08-07 11:47:11,2022-08-07 13:16:07,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2912.475222,2.556643324,800.14011,65602.3428,60459.78868,218849.1731,22.25443468,0.753113097,0.012922747,2.556643324,0.003388728,interval 2,2022-08-07 11:41:10,2022-08-07 13:10:45,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2912.916874,2.878073002,800.24927,65602.09232,60459.42493,220884.5065,19.81384472,0.855174887,0.015797643,2.878073002,0.00310307,interval 2,2022-08-07 11:35:10,2022-08-07 13:05:24,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2913.3585270000003,1.947659666,800.35843,65601.84184,60459.06117,194603.1145,25.39931478,0.856633235,0.021712476,1.947659666,0.005082483,interval 2,2022-08-07 11:29:10,2022-08-07 13:00:03,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2913.800179,1.894587815,800.46747,65601.59136,60458.69742,190984.0745,26.13924349,0.979604389,0.018660331,1.894587815,0.005002383,interval 2,2022-08-07 11:23:10,2022-08-07 12:54:41,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2914.241832,2.709504071,800.57662,65601.34088,60458.33367,208419.598,25.19818769,0.790862869,0.017449321,2.709504071,0.004583205,interval 2,2022-08-07 11:17:10,2022-08-07 12:49:20,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2914.683484,1.452885212,800.68577,65601.0904,60457.96991,274674.5871,15.34516823,0.491999846,0.011630184,1.452885212,0.003271755,interval 2,2022-08-07 11:11:10,2022-08-07 12:43:58,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2915.125136,2.841668759,800.79484,65600.83992,60457.60616,193435.1954,23.02461276,0.833082567,0.017188442,2.841668759,0.00389286,interval 2,2022-08-07 11:05:09,2022-08-07 12:38:37,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2915.566789,2.62220428,800.90402,65600.58944,60457.24241,207373.4666,26.49691705,0.803791833,0.018689433,2.62220428,0.004010158,interval 2,2022-08-07 10:59:09,2022-08-07 12:33:16,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2916.008441,2.280552032,801.01324,65600.33896,60456.87865,277464.2709,17.14683648,0.426992389,0.012836963,2.280552032,0.004048685,interval 2,2022-08-07 10:53:09,2022-08-07 12:27:54,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2916.450094,2.478281471,801.12239,65600.08848,60456.5149,189937.9431,28.2481471,0.731404818,0.019053565,2.478281471,0.003727943,interval 2,2022-08-07 10:47:09,2022-08-07 12:22:33,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2916.891746,1.780741975,801.23153,65599.838,60456.15115,221088.0579,24.76449484,0.770607524,0.014121134,1.780741975,0.003659343,interval 2,2022-08-07 10:41:09,2022-08-07 12:17:11,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2917.333398,2.579985596,801.34068,65599.58752,60455.78739,205978.6247,21.38887063,0.917165386,0.019886802,2.579985596,0.003982793,interval 2,2022-08-07 10:35:09,2022-08-07 12:11:50,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2917.775051,1.951378609,801.44981,65599.33703,60455.42364,244467.4225,19.71124939,0.719532508,0.011491484,1.951378609,0.004503997,interval 2,2022-08-07 10:29:09,2022-08-07 12:06:29,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2918.216703,2.5255134445,801.55896,65599.08655,60455.05989,328375.9994,17.78097115,0.56366687,0.01050907,1.38827689,0.002770344,interval 2,2022-08-07 10:23:08,2022-08-07 12:01:07,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2918.658356,2.921120998,801.66813,65598.83607,60454.69613,263864.5626,21.14146929,0.69464015,0.013429849,2.921120998,0.002809846,interval 2,2022-08-07 10:17:08,2022-08-07 11:55:46,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2919.100008,2.695111938,801.77734,65598.58559,60454.33238,236873.2927,20.73949704,0.859918485,0.015272632,2.695111938,0.003177932,interval 2,2022-08-07 10:11:08,2022-08-07 11:50:24,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2919.541661,2.559220839,801.88644,65598.33511,60453.96863,222513.0098,24.52004328,0.873879399,0.017828708,2.559220839,0.004999595,interval 2,2022-08-07 10:05:08,2022-08-07 11:45:03,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2919.983313,1.983719543,801.99568,65598.08463,60453.60487,265540.8342,19.27453663,0.704196608,0.011200774,1.983719543,0.002876706,interval 2,2022-08-07 09:59:08,2022-08-07 11:39:41,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2920.424965,2.646837944,802.10482,65597.83415,60453.24112,186799.5489,24.1245729,0.823058875,0.019275894,2.646837944,0.004512838,interval 2,2022-08-07 09:53:08,2022-08-07 11:34:20,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2920.866618,2.49180605,802.2139,65597.58367,60452.87737,200050.5467,23.88897286,1.111088287,0.020477133,2.49180605,0.003651535,interval 2,2022-08-07 09:47:07,2022-08-07 11:28:59,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2921.30827,2.691687427,802.32305,65597.33319,60452.51361,209287.5049,21.80875114,0.796428509,0.015884348,2.691687427,0.005208644,interval 2,2022-08-07 09:41:07,2022-08-07 11:23:37,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2921.7499230000003,2.247649804,802.43217,65597.08271,60452.14986,215338.995,23.53935216,0.696597275,0.016290453,2.247649804,0.003757198,interval 2,2022-08-07 09:35:07,2022-08-07 11:18:16,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2922.191575,1.866768837,802.54131,65596.83223,60451.78611,234784.4344,20.01155139,0.630929752,0.014939233,1.866768837,0.003110527,interval 2,2022-08-07 09:29:07,2022-08-07 11:12:54,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2922.633227,1.97631976,802.65043,65596.58175,60451.42235,243988.0658,19.82809827,0.812034804,0.014299605,1.97631976,0.002532509,interval 2,2022-08-07 09:23:07,2022-08-07 11:07:33,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2923.07488,2.301594581,802.75949,65596.33127,60451.0586,230404.0498,20.98510033,0.715286948,0.014984478,2.301594581,0.004096452,interval 2,2022-08-07 09:17:07,2022-08-07 11:02:12,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2923.516532,2.563524187,802.86861,65596.08079,60450.69484,235242.9346,21.99008825,0.795027394,0.016862496,2.563524187,0.003152222,interval 2,2022-08-07 09:11:07,2022-08-07 10:56:50,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2923.958185,2.018373998,802.97778,65595.83031,60450.33109,230760.5359,23.30528196,0.633922624,0.014642852,2.018373998,0.00370052,interval 2,2022-08-07 09:05:06,2022-08-07 10:51:29,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2924.3998370000004,2.607526019,803.08693,65595.57983,60449.96734,187901.747,27.00828121,0.818221996,0.016326383,2.607526019,0.003947888,interval 2,2022-08-07 08:59:06,2022-08-07 10:46:07,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2924.841489,2.312673478,803.19608,65595.32935,60449.60358,204255.2848,22.02826429,0.680049221,0.014747137,2.312673478,0.00319106,interval 2,2022-08-07 08:53:06,2022-08-07 10:40:46,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2925.283142,2.477148773,803.30523,65595.07887,60449.23983,219357.9757,19.58285066,0.768251115,0.016410302,2.477148773,0.004712953,interval 2,2022-08-07 08:47:06,2022-08-07 10:35:25,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2925.724794,2.162937567,803.41425,65594.82839,60448.87608,216152.8623,21.82739215,0.711108099,0.014019102,2.162937567,0.00275518,interval 2,2022-08-07 08:41:06,2022-08-07 10:30:03,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2926.166447,2.51743883,803.52341,65594.57791,60448.51232,249209.6997,20.01076023,0.809859612,0.013041365,2.51743883,0.002840053,interval 2,2022-08-07 08:35:06,2022-08-07 10:24:42,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2926.608099,2.185910135,803.63256,65594.32743,60448.14857,246812.8423,21.9803348,0.697678565,0.016591961,2.185910135,0.002503483,interval 2,2022-08-07 08:29:05,2022-08-07 10:19:20,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2927.049751,2.123532746,803.7417,65594.07695,60447.78482,270838.772,20.20375882,0.669892863,0.012608869,2.123532746,0.003027771,interval 2,2022-08-07 08:23:05,2022-08-07 10:13:59,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2927.491404,1.889412032,803.85084,65593.82647,60447.42106,240500.9611,21.87823067,0.592811056,0.013896187,1.889412032,0.003223371,interval 2,2022-08-07 08:17:05,2022-08-07 10:08:38,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2927.9330560000003,1.877512721,803.96003,65593.57599,60447.05731,236363.7832,23.65862078,0.77558032,0.013207167,1.877512721,0.003422498,interval 2,2022-08-07 08:11:05,2022-08-07 10:03:16,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2928.374709,2.450223344,804.06917,65593.32551,60446.69356,174763.2062,27.08894192,0.890460457,0.019554395,2.450223344,0.004566937,interval 2,2022-08-07 08:05:05,2022-08-07 09:57:55,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2928.816361,2.354841123,804.17832,65593.07503,60446.3298,227094.3029,22.13724214,0.823598487,0.012210179,2.354841123,0.003364473,interval 2,2022-08-07 07:59:05,2022-08-07 09:52:33,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2929.258014,2.723729918,804.28747,65592.82455,60445.96605,191099.6822,31.17550689,0.930535503,0.016052672,2.723729918,0.004999352,interval 2,2022-08-07 07:53:05,2022-08-07 09:47:12,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2929.699666,1.701067394,804.3966,65592.57407,60445.6023,231830.0545,22.14311896,0.599039863,0.015526127,1.701067394,0.00348953,interval 2,2022-08-07 07:47:04,2022-08-07 09:41:50,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2930.141318,2.86947373,804.50581,65592.32359,60445.23854,201358.8573,25.23169274,0.671449628,0.014412157,2.86947373,0.003181223,interval 2,2022-08-07 07:41:04,2022-08-07 09:36:29,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2930.5829710000003,1.868395968,804.61495,65592.07311,60444.87479,236414.7332,21.988362,0.861588877,0.014602946,1.868395968,0.002993986,interval 2,2022-08-07 07:35:04,2022-08-07 09:31:08,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2931.024623,1.754105786,804.72409,65591.82263,60444.51104,228316.2622,22.40098832,0.973324699,0.014075694,1.754105786,0.003444877,interval 2,2022-08-07 07:29:04,2022-08-07 09:25:46,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2931.466276,2.3551291725,804.83324,65591.57215,60444.14728,206593.2382,26.48956298,0.860631759,0.017159127,4.34882435,0.004514977,interval 2,2022-08-07 07:23:04,2022-08-07 09:20:25,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2931.907928,2.161539541,804.94242,65591.32167,60443.78353,188543.1012,27.53948663,1.021790995,0.017245385,2.161539541,0.003815193,interval 2,2022-08-07 07:17:04,2022-08-07 09:15:03,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2932.34958,2.355417222,805.05158,65591.07119,60443.41977,180037.2665,25.83516452,1.018698759,0.015918135,2.355417222,0.004682671,interval 2,2022-08-07 07:11:03,2022-08-07 09:09:42,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2932.791233,2.055762537,805.16074,65590.82071,60443.05602,205729.1614,28.48407931,0.666165395,0.014819919,2.055762537,0.0030589,interval 2,2022-08-07 07:05:03,2022-08-07 09:04:21,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2933.232885,1.851279374,805.26988,65590.57023,60442.69227,239523.074,21.5501766,0.742139143,0.015793718,1.851279374,0.003142725,interval 2,2022-08-07 06:59:03,2022-08-07 08:58:59,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2933.674538,2.653578812,805.37901,65590.31975,60442.32851,198209.1129,23.67871646,0.869060425,0.017886225,2.653578812,0.004479449,interval 2,2022-08-07 06:53:03,2022-08-07 08:53:38,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2934.11619,2.448234807,805.48823,65590.06927,60441.96476,198564.6898,21.57315676,0.764876908,0.017391423,2.448234807,0.003169463,interval 2,2022-08-07 06:47:03,2022-08-07 08:48:16,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2934.557842,1.817294417,805.59737,65589.81879,60441.60101,207406.541,24.27274053,0.696491596,0.015762882,1.817294417,0.003684377,interval 2,2022-08-07 06:41:03,2022-08-07 08:42:55,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2934.999495,1.884807268,805.70654,65589.56831,60441.23725,210355.2038,21.76580053,0.616270417,0.014318788,1.884807268,0.003953221,interval 2,2022-08-07 06:35:02,2022-08-07 08:37:34,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2935.441147,2.087302327,805.81568,65589.31783,60440.8735,210507.7396,20.80725027,0.871000369,0.017188659,2.087302327,0.002669028,interval 2,2022-08-07 06:29:02,2022-08-07 08:32:12,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2935.8828,2.34451193,805.92486,65589.06735,60440.50975,221953.1881,20.46215215,0.717529703,0.016218121,2.34451193,0.003594424,interval 2,2022-08-07 06:23:02,2022-08-07 08:26:51,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2936.324452,1.975085158,806.034,65588.81687,60440.14599,227654.3529,22.9682822,0.748346644,0.012986983,1.975085158,0.002763849,interval 2,2022-08-07 06:17:02,2022-08-07 08:21:29,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2936.766105,2.265100534,806.14314,65588.56639,60439.78224,196583.7464,21.66977422,0.791445149,0.014575926,2.265100534,0.003087108,interval 2,2022-08-07 06:11:02,2022-08-07 08:16:08,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2937.207757,1.974163069,806.25229,65588.31591,60439.41849,212134.9031,24.56155828,0.707135997,0.016103844,1.974163069,0.00317829,interval 2,2022-08-07 06:05:02,2022-08-07 08:10:47,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2937.649409,1.754353188,806.36144,65588.06543,60439.05473,192727.6269,21.28022366,0.749635208,0.01582149,1.754353188,0.003265629,interval 2,2022-08-07 05:59:02,2022-08-07 08:05:25,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2938.091062,1.992114473,806.47064,65587.81495,60438.69098,188891.8117,24.04181044,0.912006964,0.013516911,1.992114473,0.002677495,interval 2,2022-08-07 05:53:01,2022-08-07 08:00:04,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2938.532714,1.686425045,806.57979,65587.56447,60438.32723,241969.5198,19.60670764,0.642781353,0.011458469,1.686425045,0.003296656,interval 2,2022-08-07 05:47:01,2022-08-07 07:54:42,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2938.9743670000003,2.292486599,806.68892,65587.31399,60437.96347,196482.1679,21.333499,0.641004993,0.016827895,2.292486599,0.003431938,interval 2,2022-08-07 05:41:01,2022-08-07 07:49:21,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2939.416019,2.577253271,806.79807,65587.06351,60437.59972,187444.9654,31.09827629,0.830103443,0.01852309,2.577253271,0.0026982,interval 2,2022-08-07 05:35:01,2022-08-07 07:43:59,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2939.857671,1.76992369,806.90706,65586.81303,60437.23597,252066.1241,20.21186888,0.602306032,0.01449658,1.76992369,0.003431882,interval 2,2022-08-07 05:29:01,2022-08-07 07:38:38,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2940.299324,2.088899187,807.0162,65586.56255,60436.87221,195415.6437,28.52748,0.616071717,0.016073616,2.088899187,0.002933044,interval 2,2022-08-07 05:23:01,2022-08-07 07:33:17,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2940.740976,2.172545252,807.12541,65586.31207,60436.50846,257321.5924,17.1215695,0.489244662,0.012629688,2.172545252,0.003187036,interval 2,2022-08-07 05:17:00,2022-08-07 07:27:55,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2941.182629,2.786084573,807.23448,65586.06159,60436.14471,163087.237,31.13625256,0.977074407,0.020281068,2.786084573,0.004687757,interval 2,2022-08-07 05:11:00,2022-08-07 07:22:34,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2941.6242810000003,2.132504041,807.34371,65585.81111,60435.78095,249770.7321,17.56363952,0.593020991,0.014850631,2.132504041,0.00278868,interval 2,2022-08-07 05:05:00,2022-08-07 07:17:12,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2942.065933,2.19536299,807.4529,65585.56063,60435.4172,216712.4266,18.37912575,0.760550609,0.016610956,2.19536299,0.004251953,interval 2,2022-08-07 04:59:00,2022-08-07 07:11:51,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2942.507586,2.38858789,807.56206,65585.31015,60435.05344,199353.1258,23.36737064,0.910528675,0.015571248,2.38858789,0.002254861,interval 2,2022-08-07 04:53:00,2022-08-07 07:06:30,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2942.949238,2.341756302,807.67113,65585.05967,60434.68969,200698.3618,21.11398158,0.830571913,0.017663998,2.341756302,0.003079709,interval 2,2022-08-07 04:47:00,2022-08-07 07:01:08,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2943.390891,2.062287904,807.78026,65584.80919,60434.32594,172836.6968,29.33960138,0.803919394,0.018922051,2.062287904,0.00370726,interval 2,2022-08-07 04:41:00,2022-08-07 06:55:47,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2943.832543,1.588440468,807.88943,65584.55871,60433.96218,195161.7227,23.32499788,1.167452198,0.017412738,1.588440468,0.001554737,interval 2,2022-08-07 04:34:59,2022-08-07 06:50:25,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2944.2741950000004,2.195190381,807.99859,65584.30823,60433.59843,180037.2665,25.54407335,0.761413519,0.015611923,2.195190381,0.003683583,interval 2,2022-08-07 04:28:59,2022-08-07 06:45:04,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2944.715848,1.884192172,808.10781,65584.05775,60433.23468,229342.2261,17.47620183,0.419827248,0.013211644,1.884192172,0.002449504,interval 2,2022-08-07 04:22:59,2022-08-07 06:39:43,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2945.1575000000003,2.0939753245,808.21695,65583.80727,60432.87092,191962.7562,23.64822827,0.78157944,0.017033342,2.689996668,0.002400379,interval 2,2022-08-07 04:16:59,2022-08-07 06:34:21,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2945.599153,1.931424355,808.32612,65583.55679,60432.50717,186102.1279,28.03790715,0.756463267,0.017274512,1.931424355,0.002717706,interval 2,2022-08-07 04:10:59,2022-08-07 06:29:00,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2946.040805,1.446345857,808.43524,65583.30631,60432.14342,228993.5157,18.4109803,0.566034366,0.012991137,1.446345857,0.003974495,interval 2,2022-08-07 04:04:59,2022-08-07 06:23:38,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2946.4824580000004,1.859388281,808.5444,65583.05583,60431.77966,222258.5423,18.81261472,0.816544621,0.013137461,1.859388281,0.002679373,interval 2,2022-08-07 03:58:58,2022-08-07 06:18:17,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2946.92411,2.016909877,808.65361,65582.80535,60431.41591,206796.559,19.9528723,0.55523951,0.014121393,2.016909877,0.002934392,interval 2,2022-08-07 03:52:58,2022-08-07 06:12:56,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2947.365762,2.125662745,808.76276,65582.55487,60431.05216,185753.4175,24.3290854,0.688071098,0.015031676,2.125662745,0.001875666,interval 2,2022-08-07 03:46:58,2022-08-07 06:07:34,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2947.807415,2.136428477,808.87185,65582.30439,60430.6884,187546.471,20.04877668,0.770383133,0.017141229,2.136428477,0.002936471,interval 2,2022-08-07 03:40:58,2022-08-07 06:02:13,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2948.249067,1.916042167,808.98108,65582.05391,60430.32465,272582.3243,19.68426794,0.550122104,0.011247933,1.916042167,0.001236214,interval 2,2022-08-07 03:34:58,2022-08-07 05:56:51,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2948.69072,1.668779633,809.09017,65581.80343,60429.9609,189069.1531,21.98671159,0.842556973,0.015642254,1.668779633,0.003507293,interval 2,2022-08-07 03:28:58,2022-08-07 05:51:30,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2949.132372,2.0158981,809.19932,65581.55295,60429.59714,249916.1438,15.5909205,0.852030633,0.013151445,2.0158981,0.00215766,interval 2,2022-08-07 03:22:58,2022-08-07 05:46:08,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2949.574024,2.0323963235,809.30853,65581.30247,60429.23339,187901.747,31.35212886,0.975982775,0.01789116,3.581572248,0.003588946,interval 2,2022-08-07 03:16:57,2022-08-07 05:40:47,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2950.0156770000003,2.007755594,809.41766,65581.05199,60428.86964,226687.0095,18.92773356,0.563632804,0.015878923,2.007755594,0.00267652,interval 2,2022-08-07 03:10:57,2022-08-07 05:35:26,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2950.457329,2.538602515,809.52689,65580.80151,60428.50588,209465.7294,25.5117481,0.751533901,0.013502612,2.538602515,0.002682328,interval 2,2022-08-07 03:04:57,2022-08-07 05:30:04,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2950.898982,2.04788277,809.63603,65580.55103,60428.14213,165179.4998,28.81781758,1.065645292,0.018243171,2.04788277,0.00313074,interval 2,2022-08-07 02:58:57,2022-08-07 05:24:43,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2951.340634,2.0910659980000004,809.74518,65580.30055,60427.77837,208070.8875,18.71641371,0.658655496,0.014476251,2.983008652,0.002214238,interval 2,2022-08-07 02:52:57,2022-08-07 05:19:21,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2951.782286,1.921034192,809.85426,65580.05007,60427.41462,184806.1072,27.89978151,0.571311979,0.014512296,1.921034192,0.002980096,interval 2,2022-08-07 02:46:57,2022-08-07 05:14:00,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2952.223939,2.285264131,809.96337,65579.79959,60427.05087,194552.3331,22.62283163,0.714026268,0.018884218,2.285264131,0.002368372,interval 2,2022-08-07 02:40:56,2022-08-07 05:08:39,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2952.665591,2.178653378,810.0725,65579.54911,60426.68711,183131.734,31.68469981,0.910394987,0.019963772,2.178653378,0.005585631,interval 2,2022-08-07 02:34:56,2022-08-07 05:03:17,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2953.107244,2.134249226,810.18148,65579.29863,60426.32336,192876.6637,21.44486978,0.614591948,0.015618707,2.134249226,0.002505531,interval 2,2022-08-07 02:28:56,2022-08-07 04:57:56,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2953.548896,2.952461105,810.29063,65579.04815,60425.95961,163435.9474,31.13770979,0.918290876,0.01641391,2.952461105,0.003714567,interval 2,2022-08-07 02:22:56,2022-08-07 04:52:34,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
2953.990548,1.654896939,810.39984,65578.79767,60425.59585,240152.2507,17.87153199,0.478008146,0.013304472,1.654896939,0.003134479,interval 2,2022-08-07 02:16:56,2022-08-07 04:47:13,105.95123039287625,118.71740711257469,1993.7973660000002,2234.0321365000004,18.81806712962963
