depth,proxy_filtered,time,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,peak
2238.5415470000003,2.110911185,620.37651,85010.70808,61432.60939,248036.7127,22.74916254,0.852993751,0.012661022,2.110911185,0.003441274,peak 3
2238.970184,2.307102069,620.48566,85011.00207,61432.92131,229080.0468,23.96228453,0.947812794,0.011328596,2.307102069,0.004511254,peak 3
2239.3988209999998,2.240623405,620.5948,85011.29607,61433.23323,233663.7261,22.37446843,1.031581145,0.013016613,2.240623405,0.003989882,peak 3
2239.827458,2.269588584,620.70394,85011.59006,61433.54516,243753.6856,20.64913497,0.754766744,0.014851225,2.269588584,0.004515737,peak 3
2240.256094,2.25637346,620.81314,85011.88406,61433.85708,227705.2677,23.29950921,0.824225135,0.01510091,2.25637346,0.003502423,peak 3
2240.684731,2.057776222,620.92229,85012.17806,61434.169,256913.3223,19.28977502,0.902260377,0.011708018,2.057776222,0.003409618,peak 3
2241.1133680000003,2.356484228,621.03142,85012.47205,61434.48092,250790.8548,21.27684666,0.880298058,0.013378846,2.356484228,0.003985686,peak 3
2241.542005,2.080899897,621.14058,85012.76605,61434.79285,248903.6926,21.64249152,0.953524667,0.012683277,2.080899897,0.003700043,peak 3
2241.970641,2.201792674,621.24972,85013.06005,61435.10477,240236.5717,20.11355822,0.86541733,0.013141662,2.201792674,0.003693484,peak 3
2242.3992780000003,2.298094589,621.35892,85013.35404,61435.41669,241918.5474,21.69654348,0.745289206,0.012776729,2.298094589,0.003296288,peak 3
2242.827915,2.089199293,621.46806,85013.64804,61435.72861,249916.1438,20.11808224,0.684585877,0.014881414,2.089199293,0.002606358,peak 3
2243.2565520000003,2.452512909,621.57721,85013.94204,61436.04054,230454.9757,21.10564894,0.84631569,0.01212188,2.452512909,0.003314316,peak 3
2243.685189,2.211048095,621.68636,85014.23603,61436.35246,246506.8933,20.06997599,0.611962321,0.014148401,2.211048095,0.003872789,peak 3
2244.113825,2.335316551,621.79554,85014.53003,61436.66438,242581.2054,21.10289278,0.96324689,0.014718616,2.335316551,0.003704031,peak 3
2244.542462,2.171415814,621.90468,85014.82402,61436.9763,250841.8631,21.04211269,0.865446641,0.012255536,2.171415814,0.003089273,peak 3
2244.971099,2.142316649,622.01381,85015.11802,61437.28823,240440.4356,23.57112562,1.03307296,0.012717871,2.142316649,0.003082994,peak 3
2245.399736,2.010076765,622.12296,85015.41202,61437.60015,255892.7049,20.17440515,0.718903043,0.012271683,2.010076765,0.003291557,peak 3
2245.828372,2.215417484,622.23211,85015.70601,61437.91207,256454.0343,19.57021444,0.753200786,0.01359872,2.215417484,0.003722327,peak 3
2246.257009,2.071144587,622.34132,85016.00001,61438.22399,235395.7718,23.33309784,0.977065682,0.014255405,2.071144587,0.003530959,peak 3
2246.685646,1.983545198,622.45045,85016.29401,61438.53592,249005.6942,19.82602928,0.783158857,0.013076493,1.983545198,0.003518081,peak 3
2247.1142830000003,2.310731218,622.55959,85016.588,61438.84784,242275.3589,20.90547672,0.698618648,0.01350864,2.310731218,0.00343052,peak 3
2247.542919,2.119034893,622.66874,85016.882,61439.15976,244722.3383,20.03766454,0.759293349,0.012697659,2.119034893,0.002891261,peak 3
2247.971556,2.124541201,622.77772,85017.17599,61439.47168,236465.6835,22.3607119,0.723595571,0.013211745,2.124541201,0.003134909,peak 3
2248.400193,2.113777631,622.88694,85017.46999,61439.78361,237892.3735,22.77856272,0.827545422,0.013618945,2.113777631,0.003729944,peak 3
2248.82883,2.036749041,622.99609,85017.76399,61440.09553,237790.4617,20.79960166,0.81242269,0.013138008,2.036749041,0.002645025,peak 3
2249.257466,2.377397722,623.10523,85018.05798,61440.40745,221138.9463,25.83835388,0.757197724,0.0135309,2.377397722,0.003352599,peak 3
2249.686103,2.058487834,623.21438,85018.35198,61440.71937,240593.3357,22.38408035,0.864131791,0.012641047,2.058487834,0.003081032,peak 3
2250.11474,2.607422751,623.32358,85018.64598,61441.0313,231779.123,23.62227728,0.754132746,0.014620951,2.607422751,0.002859147,peak 3
2250.543377,2.125596039,623.43274,85018.93997,61441.34322,243447.8107,21.76145472,0.717923685,0.012900092,2.125596039,0.00341397,peak 3
2250.972014,2.364409424,623.54181,85019.23397,61441.65514,222207.6494,23.31734772,0.794960815,0.0154008,2.364409424,0.003690361,peak 3
2251.40065,2.346703834,623.65094,85019.52797,61441.96706,236771.3892,22.18384017,0.831470396,0.013124817,2.346703834,0.002608988,peak 3
2251.829287,1.979437796,623.76013,85019.82196,61442.27899,258954.8047,19.51616766,0.618021709,0.012317878,1.979437796,0.002341753,peak 3
2252.257924,2.266163781,623.86928,85020.11596,61442.59091,223123.7527,23.43340133,0.775194018,0.014225611,2.266163781,0.003121318,peak 3
2252.686561,2.229840249,623.97849,85020.40995,61442.90283,233154.3462,22.71642422,0.781248132,0.013683424,2.229840249,0.002745893,peak 3
2253.115197,2.144832529,624.08763,85020.70395,61443.21475,237790.4617,23.72378721,0.82016169,0.01390296,2.144832529,0.002928455,peak 3
2253.5438339999996,1.981906421,624.1968,85020.99795,61443.52668,245130.2144,20.77590236,0.773041314,0.012204327,1.981906421,0.002611511,peak 3
2253.972471,1.970713432,624.30592,85021.29194,61443.8386,236159.9851,21.42554394,0.646614102,0.013228877,1.970713432,0.002473062,peak 3
2254.401108,2.129243711,624.41514,85021.58594,61444.15052,236109.0361,23.1883019,0.880573189,0.01197114,2.129243711,0.002759045,peak 3
2254.8297439999997,2.117589134,624.52421,85021.87994,61444.46244,233612.7872,21.81703109,0.724570925,0.013868884,2.117589134,0.002500076,peak 3
2255.258381,2.022445193,624.63336,85022.17393,61444.77437,236771.3892,22.8200222,0.753747804,0.014242278,2.022445193,0.002608988,peak 3
2255.687018,2.076852717,624.74253,85022.46793,61445.08629,241459.8045,22.38340473,0.647637743,0.013143451,2.076852717,0.002697797,peak 3
2256.115655,2.151176254,624.85176,85022.76193,61445.39821,229181.8883,21.88803675,0.834965151,0.014498309,2.151176254,0.00264653,peak 3
2256.544292,2.078374719,624.96084,85023.05592,61445.71013,231880.9863,21.79142431,0.801418953,0.013330811,2.078374719,0.002857889,peak 3
2256.972928,2.295639604,625.06998,85023.34992,61446.02206,220782.732,20.96885108,0.641723499,0.013477868,2.295639604,0.002543872,peak 3
2257.4015649999997,1.998364804,625.17912,85023.64391,61446.33398,251096.9076,19.71643174,0.696016961,0.013362512,1.998364804,0.001788957,peak 3
2257.830202,2.232802192,625.28832,85023.93791,61446.6459,231779.123,23.29732244,0.690615779,0.012623236,2.232802192,0.003053012,peak 3
2258.2588389999996,1.93656739,625.39754,85024.23191,61446.95782,243447.8107,21.25066354,0.642339922,0.014734059,1.93656739,0.002352763,peak 3
2258.6874749999997,1.954858448,625.50669,85024.5259,61447.26975,236720.4377,21.8556658,0.761684125,0.012778379,1.954858448,0.002040145,peak 3
2259.116112,2.097646018,625.61584,85024.8199,61447.58167,229996.6495,25.98379495,0.799995385,0.015525444,2.097646018,0.002002219,peak 3
2259.5447489999997,2.069490511,625.72492,85025.1139,61447.89359,235956.1904,26.9965376,0.818749598,0.013100162,2.069490511,0.002284783,peak 3
2259.973386,2.092164705,625.83403,85025.40789,61448.20551,232797.7924,21.17124808,0.964271817,0.01420167,2.092164705,0.003087882,peak 3
2260.402022,2.154754964,625.94302,85025.70189,61448.51744,229538.3398,24.51720255,0.825648468,0.013395071,2.154754964,0.002740291,peak 3
2260.8306589999997,1.910046432,626.05217,85025.99589,61448.82936,247985.7157,21.80749122,0.608306764,0.013397083,1.910046432,0.003034325,peak 3
2261.259296,2.067547815,626.16131,85026.28988,61449.14128,239421.149,20.59184732,0.79919338,0.011529003,2.067547815,0.002251659,peak 3
2261.687933,2.148466978,626.27052,85026.58388,61449.4532,233714.6652,24.01085463,0.74787599,0.013933584,2.148466978,0.002595109,peak 3
2262.1165699999997,1.939787084,626.37968,85026.87787,61449.76513,254974.2197,20.96838946,0.81531283,0.012315962,1.939787084,0.001981941,peak 3
2262.545206,2.20765601,626.48882,85027.17187,61450.07705,236261.8838,24.20374271,0.622969488,0.0137131,2.20765601,0.00256708,peak 3
2262.973843,1.987254988,626.59797,85027.46587,61450.38897,244977.2593,21.13206043,0.758501872,0.010322239,1.987254988,0.001925417,peak 3
2263.4024799999997,1.859192985,626.70711,85027.75986,61450.70089,245793.041,22.62940862,0.681116953,0.012978611,1.859192985,0.002421668,peak 3
2263.831117,2.130024172,626.8163,85028.05386,61451.01282,226432.4577,24.2429895,0.771973044,0.013579149,2.130024172,0.002430671,peak 3
2264.2597530000003,1.970581909,626.92544,85028.34786,61451.32474,241867.5751,22.4397393,0.699798563,0.014078406,1.970581909,0.002043091,peak 3
2264.68839,2.168162074,627.0346,85028.64185,61451.63666,220222.9871,24.23583055,0.7937816,0.012235624,2.168162074,0.002448327,peak 3
2265.1170270000002,2.040545889,627.14376,85028.93585,61451.94858,228418.0975,22.521162,0.821648197,0.014691682,2.040545889,0.003245562,peak 3
2265.5456639999998,1.845268407,627.25295,85029.22984,61452.26051,240950.1097,21.1442327,0.748289961,0.011867442,1.845268407,0.002144115,peak 3
2265.9743,2.291589037,627.36209,85029.52384,61452.57243,214423.4571,25.86485849,0.918299882,0.014649691,2.291589037,0.002933837,peak 3
2266.402937,2.148218315,627.47123,85029.81784,61452.88435,232186.5809,22.73584174,0.839992532,0.013811783,2.148218315,0.002418702,peak 3
2266.831574,2.175625056,627.58038,85030.11183,61453.19627,218747.4151,26.08935379,0.832801377,0.014661976,2.175625056,0.003389324,peak 3
2267.260211,2.181383684,627.68952,85030.40583,61453.5082,231779.123,22.67764112,0.642979387,0.012480551,2.181383684,0.003343815,peak 3
2267.688847,2.105843199,627.79854,85030.69983,61453.82012,232492.183,26.33722706,0.799308279,0.014504895,2.105843199,0.003091949,peak 3
2268.117484,2.149837428,627.90769,85030.99382,61454.13204,259363.1407,20.99110145,0.744738861,0.010832336,2.149837428,0.002684482,peak 3
2268.546121,1.961585886,628.01683,85031.28782,61454.44396,237484.7313,24.08626709,0.751479713,0.013085323,1.961585886,0.003216035,peak 3
2268.9747580000003,1.974310083,628.12598,85031.58182,61454.75589,251913.0849,24.76222482,0.569592578,0.012925321,1.974310083,0.002585663,peak 3
2269.403395,1.798210627,628.23513,85031.87581,61455.06781,252882.364,19.21687247,0.829345011,0.012025718,1.798210627,0.0021316,peak 3
2269.832031,2.088559434,628.34432,85032.16981,61455.37973,233052.4726,22.81656088,0.742108578,0.011489885,2.088559434,0.003180905,peak 3
2270.2606680000004,1.955808566,628.45347,85032.4638,61455.69165,240389.4693,23.69270674,0.841899826,0.011344921,1.955808566,0.002616377,peak 3
2270.689305,1.867829973,628.56263,85032.7578,61456.00358,249872.7406,21.85279206,0.662613757,0.014288386,1.867829973,0.002921468,peak 3
2271.117942,2.172643876,628.67178,85033.0518,61456.3155,241001.0783,21.98277254,0.801580614,0.012276575,2.172643876,0.003541912,peak 3
2271.546578,1.736084944,628.78097,85033.34579,61456.62742,273305.526,18.56030657,0.699956311,0.011851562,1.736084944,0.002465143,peak 3
2271.975215,2.175273919,628.89011,85033.63979,61456.93934,241459.8045,22.2963618,0.822918758,0.012184733,2.175273919,0.002976915,peak 3
2272.403852,1.925733265,628.99926,85033.93379,61457.25127,257831.9485,19.8050665,0.677805928,0.011345621,1.925733265,0.003353887,peak 3
2272.832489,2.386629199,629.1084,85034.22778,61457.56319,232390.3148,23.1379552,0.649203662,0.013728493,2.386629199,0.002851613,peak 3
2273.261125,2.306563855,629.21755,85034.52178,61457.87511,247220.7859,25.06299796,0.729277378,0.01169967,2.306563855,0.002861991,peak 3
2273.689762,2.049887692,629.32676,85034.81578,61458.18703,255739.6194,20.00845639,0.755308348,0.011438598,2.049887692,0.002854336,peak 3
2274.118399,2.370183065,629.43591,85035.10977,61458.49896,216203.7308,26.24295212,0.961803751,0.015905814,2.370183065,0.003429278,peak 3
2274.547036,1.807609818,629.54505,85035.40377,61458.81088,285012.6627,18.20841139,0.690526985,0.011364028,1.807609818,0.003782249,peak 3
2274.975673,2.51216971,629.6542,85035.69776,61459.1228,225668.8334,23.64987533,0.864298565,0.013332063,2.51216971,0.004430214,peak 3
2275.404309,1.810609471,629.76333,85035.99176,61459.43472,274838.5949,18.39927513,0.823239425,0.011665046,1.810609471,0.00310517,peak 3
2275.832946,2.255142166,629.87253,85036.28576,61459.74665,247271.7798,22.4159378,0.803543485,0.013970813,2.255142166,0.0028614,peak 3
2276.261583,2.108749366,629.98168,85036.57975,61460.05857,260843.4697,20.79793007,0.867480535,0.013369512,2.108749366,0.003358162,peak 3
2276.69022,2.336033002,630.09083,85036.87375,61460.37049,255892.7049,21.21466042,0.733284037,0.011237918,2.336033002,0.003467135,peak 3
2277.118856,2.150601363,630.19998,85037.16775,61460.68241,277547.4712,20.53482953,0.735643717,0.011253202,2.150601363,0.0035604,peak 3
2277.547493,2.067769937,630.30902,85037.46174,61460.99434,296321.1054,19.27333683,0.744845876,0.010539231,2.067769937,0.002917629,peak 3
2277.97613,2.05704,630.41818,85037.75574,61461.30626,265591.9021,21.51341943,0.976656711,0.011138094,2.05704,0.003298027,peak 3
2278.404767,2.074207824,630.52726,85038.04973,61461.61818,271670.4574,19.78084752,0.832854723,0.012227283,2.074207824,0.003637541,peak 3
2278.833403,2.256969814,630.6364,85038.34373,61461.9301,288184.1465,19.51453247,0.663765376,0.011984524,2.256969814,0.003857479,peak 3
2279.26204,2.023226343,630.74558,85038.63773,61462.24203,293710.5671,17.96648022,0.770267203,0.011814985,2.023226343,0.003593606,peak 3
2279.690677,2.131638503,630.85481,85038.93172,61462.55395,282302.1862,19.99617083,0.684132992,0.012000352,2.131638503,0.003500343,peak 3
2280.1193139999996,2.109947936,630.96397,85039.22572,61462.86587,295348.489,19.33096873,0.790905954,0.011133681,2.109947936,0.004182063,peak 3
2280.547951,1.937658414,631.0731,85039.51972,61463.17779,282455.5939,19.04921294,0.670734169,0.012403544,1.937658414,0.003816541,peak 3
2280.976587,1.974840201,631.18218,85039.81371,61463.48972,300724.4103,18.83353752,0.709454457,0.013243238,1.974840201,0.003136242,peak 3
2281.4052239999996,2.182480223,631.29129,85040.10771,61463.80164,273867.6296,19.17433216,0.886629513,0.0118272,2.182480223,0.003854381,peak 3
2281.833861,2.305054053,631.40029,85040.40171,61464.11356,277189.6618,20.54874293,0.783057655,0.014071107,2.305054053,0.00324086,peak 3
2282.262498,2.093027726,631.50943,85040.6957,61464.42548,283018.1047,21.05296378,0.844918242,0.011677884,2.093027726,0.00341211,peak 3
2282.6911339999997,2.388168725,631.61858,85040.9897,61464.7374,288030.6693,19.4276813,0.798254185,0.011646542,2.388168725,0.00374256,peak 3
2283.119771,2.089846316,631.72771,85041.28369,61465.04933,289565.5253,22.44469089,0.851201363,0.012155638,2.089846316,0.004304493,peak 3
2283.548408,2.205026009,631.83691,85041.57769,61465.36125,302824.2,19.85331342,0.674153882,0.011349734,2.205026009,0.003522389,peak 3
2283.977045,2.479217683,631.94606,85041.87169,61465.67317,285831.034,21.01699555,0.991086052,0.011678464,2.479217683,0.003535648,peak 3
2284.405681,1.964958838,632.0552,85042.16568,61465.98509,306614.9467,17.80884882,0.887809295,0.010454462,1.964958838,0.002746296,peak 3
2284.834318,2.344312504,632.16435,85042.45968,61466.29702,276882.9761,20.96363682,0.910186342,0.012713274,2.344312504,0.004015165,peak 3
2285.2629549999997,2.040056365,632.27337,85042.75368,61466.60894,292124.0326,17.54274235,0.799648577,0.010804046,2.040056365,0.003651596,peak 3
2285.691592,2.3609927,632.38252,85043.04767,61466.92086,284143.2013,20.82158209,0.750916318,0.012562504,2.3609927,0.003556682,peak 3
2286.120228,2.016761,632.49167,85043.34167,61467.23278,300212.3194,18.12504028,0.845485074,0.011668876,2.016761,0.003515669,peak 3
2286.5488649999998,2.174595347,632.60082,85043.63567,61467.54471,274838.5949,21.02424487,0.702740058,0.013108774,2.174595347,0.003799876,peak 3
2286.977502,2.056700654,632.70998,85043.92966,61467.85663,290742.3743,20.31818265,0.721192073,0.011026034,2.056700654,0.004016634,peak 3
2287.4061389999997,2.04985613,632.81917,85044.22366,61468.16855,298522.5663,18.36854237,0.720857263,0.011070508,2.04985613,0.004175156,peak 3
2287.834776,2.124585461,632.92831,85044.51765,61468.48047,285166.1033,20.5564373,0.95468505,0.011589791,2.124585461,0.00413468,peak 3
2288.2634120000002,1.881485602,633.03745,85044.81165,61468.7924,294580.6867,18.22240712,0.905392448,0.011723918,1.881485602,0.004116726,peak 3
2288.6920489999998,2.29558347,633.1466,85045.10565,61469.10432,275707.4165,19.94805356,0.820641219,0.013187339,2.29558347,0.003747146,peak 3
2289.1206859999998,1.975346241,633.25574,85045.39964,61469.41624,315789.1539,17.19653205,0.605664071,0.010673762,1.975346241,0.003306461,peak 3
2289.549323,2.137995751,633.36496,85045.69364,61469.72816,299905.0748,19.98260968,0.90770052,0.012121828,2.137995751,0.003107377,peak 3
2289.977959,2.178442802,633.47411,85045.98764,61470.04009,293096.4011,21.21810173,0.790714753,0.010486158,2.178442802,0.003447879,peak 3
2290.406596,2.098994449,633.58325,85046.28163,61470.35201,291663.4631,18.10477103,0.838761626,0.010367725,2.098994449,0.003349328,peak 3
2290.8352330000002,2.021876835,633.69239,85046.57563,61470.66393,307690.906,18.24721543,0.914598144,0.010525296,2.021876835,0.003722085,peak 3
2291.2638699999998,1.898388103,633.80138,85046.86962,61470.97585,296167.5294,17.65760188,0.757656238,0.011158663,1.898388103,0.00329832,peak 3
2291.692506,2.268663045,633.91053,85047.16362,61471.28778,284603.497,20.8001616,0.878993837,0.013820206,2.268663045,0.004379653,peak 3
2292.1211430000003,1.938058422,634.01974,85047.45762,61471.5997,299341.8123,18.93819557,0.878678792,0.01109539,1.938058422,0.004126194,peak 3
2292.54978,2.264301325,634.12882,85047.75161,61471.91162,282148.7804,21.59578619,0.85404654,0.011655325,2.264301325,0.004218771,peak 3
2292.9784170000003,1.976168946,634.23801,85048.04561,61472.22354,309638.1127,17.95137231,0.742473692,0.010192102,1.976168946,0.00409761,peak 3
2293.407054,2.340445902,634.34724,85048.33961,61472.53547,296218.7212,18.90762936,0.825844733,0.013500779,2.340445902,0.003563135,peak 3
2293.83569,2.427076397,634.4564,85048.6336,61472.84739,278518.7192,19.43833542,0.78592127,0.012579134,2.427076397,0.004838444,peak 3
2294.264327,2.00449735,634.56548,85048.9276,61473.15931,305795.2296,18.13719836,0.727753167,0.01123931,2.00449735,0.003745191,peak 3
2294.692964,2.326108792,634.67463,85049.2216,61473.47123,279950.1682,19.32628321,1.011937054,0.01133363,2.326108792,0.003971108,peak 3
2295.121601,2.079825808,634.78381,85049.51559,61473.78316,291612.2897,18.28207671,0.845218306,0.012296965,2.079825808,0.003812066,peak 3
2295.550237,2.51945284,634.89304,85049.80959,61474.09508,274123.1396,21.40498722,0.751559346,0.011635229,2.51945284,0.003604945,peak 3
2295.978874,1.979152764,635.00219,85050.10358,61474.407,301441.3725,18.59700893,0.701661869,0.010250291,1.979152764,0.002793496,peak 3
2296.407511,2.550905476,635.11133,85050.39758,61474.71892,265285.4977,21.47889721,0.797444001,0.01451653,2.550905476,0.00393693,peak 3
2296.8361480000003,2.007980227,635.22041,85050.69158,61475.03085,321327.6479,16.03346017,0.89863488,0.010489544,2.007980227,0.002725217,peak 3
2297.264784,2.438535232,635.3295,85050.98557,61475.34277,260486.133,20.81978419,0.911057684,0.012816604,2.438535232,0.003578375,peak 3
2297.693421,2.287898036,635.43852,85051.27957,61475.65469,273152.2293,19.91698202,0.821593706,0.011495079,2.287898036,0.003905611,peak 3
2298.122058,1.900274443,635.54767,85051.57357,61475.96661,296474.6833,16.66484821,0.893394276,0.010589519,1.900274443,0.003105505,peak 3
2298.550695,2.233924067,635.65681,85051.86756,61476.27854,269269.334,21.54431137,0.77196114,0.012152288,2.233924067,0.004003732,peak 3
2298.979332,1.919159815,635.76582,85052.16156,61476.59046,300570.7809,18.49367337,0.691456086,0.011434944,1.919159815,0.003436745,peak 3
2299.407968,2.383378951,635.87496,85052.45556,61476.90238,267788.0174,20.31657984,0.817464112,0.013577949,2.383378951,0.004151749,peak 3
2299.836605,2.100255878,635.98411,85052.74955,61477.2143,303182.7355,18.02228629,0.740100748,0.009918741,2.100255878,0.002777429,peak 3
2300.265242,2.182836129,636.09327,85053.04355,61477.52623,276780.7492,19.39609027,0.637978405,0.010806602,2.182836129,0.003083348,peak 3
2300.6938790000004,2.185880274,636.20239,85053.33754,61477.83815,293966.4784,18.54047313,0.663206248,0.011242332,2.185880274,0.003399457,peak 3
2301.122515,1.78539017,636.31144,85053.63154,61478.15007,300417.1533,18.45069154,0.587712556,0.010725471,1.78539017,0.003102073,peak 3
2301.551152,2.434938099,636.42053,85053.92554,61478.46199,269524.751,20.14647829,0.791708281,0.012999555,2.434938099,0.004875122,peak 3
2301.9797890000004,1.763173576,636.52968,85054.21953,61478.77392,294478.3166,18.34172024,0.762008609,0.010829815,1.763173576,0.003126588,peak 3
2302.408426,2.287525426,636.63883,85054.51353,61479.08584,262579.2487,20.50016269,0.952839486,0.01239944,2.287525426,0.002694322,peak 3
2302.837062,1.854754651,636.74801,85054.80753,61479.39776,284347.7751,18.73752532,0.899197945,0.01139064,1.854754651,0.003830604,peak 3
2303.265699,2.278855887,636.85724,85055.10152,61479.70968,265285.4977,21.4392907,0.783572274,0.011213297,2.278855887,0.002963144,peak 3
2303.694336,2.243551061,636.96638,85055.39552,61480.02161,280512.5674,18.53216915,0.76064996,0.012430651,2.243551061,0.003242448,peak 3
2304.122973,1.907386492,637.07554,85055.68951,61480.33353,274020.935,20.63336335,0.765268874,0.012604918,1.907386492,0.003360367,peak 3
2304.5516089999996,2.356639903,637.18461,85055.98351,61480.64545,256862.2895,21.46170878,0.816473671,0.012032181,2.356639903,0.003891322,peak 3
2304.980246,2.012150304,637.29371,85056.27751,61480.95737,287723.7205,18.58429063,0.645647479,0.012118647,2.012150304,0.003317192,peak 3
2305.408883,2.270940696,637.40286,85056.5715,61481.2693,259975.6696,21.61517662,0.849146998,0.012142237,2.270940696,0.003801439,peak 3
2305.83752,1.963308746,637.5119,85056.8655,61481.58122,279234.4234,18.4352709,0.803670936,0.011421928,1.963308746,0.003096432,peak 3
2306.266157,2.107041102,637.621,85057.1595,61481.89314,269422.5836,20.16712912,0.942259042,0.012022636,2.107041102,0.003292749,peak 3
2306.694793,2.073383373,637.73016,85057.45349,61482.20506,272845.6415,20.86999163,0.883211817,0.011083881,2.073383373,0.003333701,peak 3
2307.1234299999996,2.183200654,637.83936,85057.74749,61482.51699,258291.2867,21.65466339,0.883190413,0.013117737,2.183200654,0.00291306,peak 3
2307.552067,2.192073674,637.94849,85058.04149,61482.82891,266306.8745,19.96287903,0.835836662,0.012349771,2.192073674,0.004596673,peak 3
2307.980704,2.302563159,638.05764,85058.33548,61483.14083,270086.6865,18.89207118,0.694687152,0.012666385,2.302563159,0.003326224,peak 3
2308.4093399999997,2.253593235,638.16679,85058.62948,61483.45275,258903.7636,20.74431652,0.85977564,0.010404611,2.253593235,0.003123066,peak 3
2308.837977,1.966327384,638.27599,85058.92347,61483.76468,279207.8232,18.38685843,0.691726474,0.012133549,1.966327384,0.002734723,peak 3
2309.266614,2.349725116,638.38515,85059.21747,61484.0766,255127.2959,21.25781903,0.829247793,0.012827021,2.349725116,0.002993271,peak 3
2309.695251,1.965481045,638.4943,85059.51147,61484.38852,277598.5877,19.7299464,0.708997583,0.012501778,1.965481045,0.002993337,peak 3
2310.123887,2.202387638,638.60345,85059.80546,61484.70044,253647.6369,21.94129493,0.776056988,0.015118491,2.202387638,0.002922198,peak 3
2310.552524,2.410344593,638.71259,85060.09946,61485.01237,259720.4456,21.97359001,0.800389263,0.011072025,2.410344593,0.003069985,peak 3
2310.981161,2.242810718,638.82178,85060.39346,61485.32429,261813.4344,17.9582927,0.772896698,0.013130439,2.242810718,0.002959605,peak 3
2311.409798,1.892724501,638.93093,85060.68745,61485.63621,266255.8037,21.20318852,0.829086512,0.010303118,1.892724501,0.003036693,peak 3
2311.8384349999997,2.179182325,639.04007,85060.98145,61485.94813,265234.4311,18.83549358,0.894721699,0.01233745,2.179182325,0.004022387,peak 3
2312.2670709999998,2.04200672,639.14924,85061.27545,61486.26006,263549.3468,20.92957535,0.872523591,0.012165525,2.04200672,0.00374981,peak 3
2312.695708,1.935939316,639.25843,85061.56944,61486.57198,265285.4977,19.40615644,0.762764893,0.011587213,1.935939316,0.00334418,peak 3
2313.1243449999997,2.368226517,639.36758,85061.86344,61486.8839,253137.4498,20.8371361,0.872124033,0.010642018,2.368226517,0.002440028,peak 3
2313.552982,1.847897227,639.47673,85062.15743,61487.19582,276882.9761,19.79998932,0.803861477,0.010683198,1.847897227,0.002554921,peak 3
2313.9816180000003,2.07554839,639.58589,85062.45143,61487.50775,253698.6567,20.49413346,0.935472806,0.013811837,2.07554839,0.002965882,peak 3
2314.410255,2.165161859,639.69503,85062.74543,61487.81967,259414.1837,20.26463627,0.950296457,0.011276308,2.165161859,0.002987022,peak 3
2314.838892,2.050867371,639.80404,85063.03942,61488.13159,253035.4149,20.52717764,0.865203933,0.013129278,2.050867371,0.003018058,peak 3
2315.267529,2.381165877,639.91319,85063.33342,61488.44351,237280.9152,21.53821304,0.907240254,0.011215085,2.381165877,0.003266144,peak 3
2315.696165,1.912412127,640.02233,85063.62742,61488.75544,263702.527,19.27712702,0.878993831,0.011844966,1.912412127,0.002895778,peak 3
2316.124802,2.432656089,640.1315,85063.92141,61489.06736,243090.966,24.1494314,0.946082291,0.012238866,2.432656089,0.003141737,peak 3
2316.5534390000003,1.935356598,640.24061,85064.21541,61489.37928,256096.8218,20.70536469,0.897956294,0.012455569,1.935356598,0.003508226,peak 3
2316.982076,2.238075512,640.34982,85064.5094,61489.6912,248546.6937,21.14515028,0.947492392,0.011770194,2.238075512,0.003389007,peak 3
2317.410713,2.318619414,640.45897,85064.8034,61490.00313,256198.8815,21.28496381,0.876050384,0.013418665,2.318619414,0.003112252,peak 3
2317.8393490000003,2.223774099,640.56812,85065.0974,61490.31505,259771.49,18.99629447,0.800231733,0.013042869,2.223774099,0.003112617,peak 3
2318.267986,2.122325882,640.67727,85065.39139,61490.62697,262221.8629,20.12744773,0.86993049,0.012542471,2.122325882,0.002869325,peak 3
2318.6966230000003,1.966030876,640.78646,85065.68539,61490.93889,272334.6785,17.62350186,0.857845657,0.011590346,1.966030876,0.003175004,peak 3
2319.12526,2.199014658,640.89561,85065.97939,61491.25082,253494.5786,19.75070992,0.754750051,0.012127073,2.199014658,0.003189819,peak 3
2319.553896,1.983141001,641.00475,85066.27338,61491.56274,280819.3412,17.875884,0.78602466,0.010592088,1.983141001,0.003398873,peak 3
2319.9825330000003,2.343399989,641.1139,85066.56738,61491.87466,236669.4864,23.34051065,0.816277569,0.014178548,2.343399989,0.002847425,peak 3
2320.41117,2.409695252,641.22305,85066.86138,61492.18658,261200.8164,21.21192627,1.000147273,0.012781479,2.409695252,0.002536571,peak 3
2320.839807,2.03544403,641.33224,85067.15537,61492.49851,261762.3818,21.01247462,1.012058529,0.011048673,2.03544403,0.00274565,peak 3
2321.268443,1.907676904,641.4414,85067.44937,61492.81043,292584.6189,17.95194006,0.873847163,0.009939568,1.907676904,0.002954943,peak 3
2321.69708,1.938113198,641.55056,85067.74336,61493.12235,262221.8629,20.01391607,0.743623481,0.011722809,1.938113198,0.002655169,peak 3
2322.125717,2.475007268,641.65968,85068.03736,61493.43427,232084.7152,22.2552762,0.967239925,0.013532844,2.475007268,0.003678236,peak 3
2322.5543540000003,1.800281111,641.76872,85068.33136,61493.7462,285268.3981,17.38184816,0.74150073,0.011585628,1.800281111,0.003424524,peak 3
