depth,proxy_filtered,time,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,peakID_1,peakID_2,peakID_3,peakID_4
19.732959,0.487460996,67.24513,14182.18589,46096.44286,1450.084105,2714.642974,28.36994213,5.978348265,0.487460996,0.0,interval 7,interval 7,interval 7,interval 7
20.161937,0.322065182,67.35429,14182.41318,46096.07904,2050.168114,1162.194034,16.06622438,3.078932541,0.322065182,0.0,interval 7,interval 7,interval 7,interval 7
20.590913999999998,0.428067767,67.46343,14182.64046,46095.71522,1650.108907,1869.095325,34.1670045,4.006063634,0.428067767,0.0,interval 7,interval 7,interval 7,interval 7
21.019890999999998,0.256429448,67.57258,14182.86775,46095.35141,2100.176415,1116.105462,13.64481152,2.515923817,0.256429448,0.0,interval 7,interval 7,interval 7,interval 7
21.448869,0.513683375,67.6817,14183.09504,46094.98759,1650.108907,1889.877073,25.62509962,5.23392721,0.513683375,0.0,interval 7,interval 7,interval 7,interval 7
21.877845999999998,0.112603968,67.79091,14183.32232,46094.62377,2000.160013,1213.962451,18.72450345,3.144522353,0.112603968,0.0,interval 7,interval 7,interval 7,interval 7
22.306823,0.318747631,67.90002,14183.54961,46094.25996,1700.115608,1666.258981,10.60046434,4.270104559,0.318747631,0.0,interval 7,interval 7,interval 7,interval 7
22.735801,0.251656931,68.00916,14183.7769,46093.89614,2350.220921,897.3636008,13.94881478,2.532474983,0.251656931,0.0,interval 7,interval 7,interval 7,interval 7
23.164778000000002,0.322065182,68.11831,14184.00418,46093.53233,2050.168114,1161.821893,10.71075198,2.754790296,0.322065182,0.0,interval 7,interval 7,interval 7,interval 7
23.593756,0.506732045,68.22736,14184.23147,46093.16851,2000.160013,1218.646312,20.59699499,2.464546751,0.506732045,0.0,interval 7,interval 7,interval 7,interval 7
24.022733000000002,0.307368835,68.33648,14184.45876,46092.80469,1250.062503,4582.216346,28.1169369,9.252092748,1.056821967,0.0,interval 7,interval 7,interval 7,interval 7
24.451710000000002,0.223582888,68.44561,14184.68604,46092.44088,1750.122509,1653.962776,22.30713628,3.824886365,0.223582888,0.0,interval 7,interval 7,interval 7,interval 7
24.880688000000003,0.295990039,68.55474,14184.91333,46092.07706,1950.152112,1291.16574,5.906139022,3.306228518,0.295990039,0.0,interval 7,interval 7,interval 7,interval 7
25.309665,0.205142737,68.66382,14185.14061,46091.71324,2100.176415,1127.842125,18.76172841,2.515923817,0.205142737,0.0,interval 7,interval 7,interval 7,interval 7
25.738642,0.056301759,68.77293,14185.3679,46091.34943,2000.160013,1238.167299,18.72450345,2.932025302,0.056301759,0.0,interval 7,interval 7,interval 7,interval 7
26.16762,0.343691912,68.88208,14185.59519,46090.98561,2150.184916,1094.723684,6.531365323,3.186916828,0.343691912,0.0,interval 7,interval 7,interval 7,interval 7
26.596597,0.33018493250000003,68.99112,14185.82247,46090.62179,1300.067604,3912.286695,47.51126322,9.434427465,0.892887891,0.0,interval 7,interval 7,interval 7,interval 7
27.025574,0.33018493250000003,69.10034,14186.04976,46090.25798,1600.102407,2007.723348,30.75999703,4.956266937,0.832442699,0.0,interval 7,interval 7,interval 7,interval 7
27.454552,0.236791084,69.20941,14186.27705,46089.89416,1950.152112,1288.702838,27.56258848,3.26154323,0.236791084,0.0,interval 7,interval 7,interval 7,interval 7
27.883529,0.307716568,69.31853,14186.50433,46089.53034,2100.176415,1127.130723,22.17304045,2.477212342,0.307716568,0.0,interval 7,interval 7,interval 7,interval 7
28.312507,0.905167901,69.42768,14186.73162,46089.16653,1550.096106,2202.652225,43.48175286,5.465180387,0.905167901,0.0,interval 7,interval 7,interval 7,interval 7
28.741484,0.462460767,69.53682,14186.95891,46088.80271,1600.102407,1964.768876,15.37984471,4.746818722,0.462460767,0.0,interval 7,interval 7,interval 7,interval 7
29.170461000000003,0.316677953,69.64597,14187.18619,46088.43889,2250.202518,988.9097996,21.06343628,1.877831216,0.316677953,0.0,interval 7,interval 7,interval 7,interval 7
29.599439,0.351849656,69.75517,14187.41348,46088.07508,2450.240124,838.850597,5.20048504,1.799783519,0.351849656,0.0,interval 7,interval 7,interval 7,interval 7
30.028416,0.647450253,69.86428,14187.64077,46087.71126,1600.102407,2046.851437,21.53186873,5.165717665,0.647450253,0.0,interval 7,interval 7,interval 7,interval 7
30.457393,0.489980013,69.97344,14187.86805,46087.34744,1800.129609,1563.592892,20.9507652,3.063973467,0.489980013,0.0,interval 7,interval 7,interval 7,interval 7
30.886371,0.4083390845,70.08259,14188.09534,46086.98363,2000.160013,1213.57215,16.8520194,2.804529112,1.238742749,0.0,interval 7,interval 7,interval 7,interval 7
31.315348,0.402288799,70.19177,14188.32263,46086.61981,1550.096106,2183.125314,194.0129744,4.706033422,0.402288799,0.0,interval 7,interval 7,interval 7,interval 7
31.744326000000004,0.318747631,70.30091,14188.54991,46086.25599,1700.115608,1723.690058,18.55092391,4.450558219,0.318747631,0.0,interval 7,interval 7,interval 7,interval 7
32.173303,0.637505462,70.41006,14188.7772,46085.89218,1700.115608,1793.887905,18.55092391,4.510709921,0.637505462,0.0,interval 7,interval 7,interval 7,interval 7
32.60228,0.188359125,70.51919,14189.00448,46085.52836,2200.193617,1011.080764,10.96238989,2.487808985,0.188359125,0.0,interval 7,interval 7,interval 7,interval 7
33.031258,0.318747631,70.62835,14189.23177,46085.16455,1700.115608,1786.146016,18.55092391,3.909203735,0.318747631,0.0,interval 7,interval 7,interval 7,interval 7
33.460235,0.41438937,70.73752,14189.45906,46084.80073,1950.152112,1289.523792,17.71862969,2.859383684,0.41438937,0.0,interval 7,interval 7,interval 7,interval 7
33.889212,0.304703147,70.84665,14189.68634,46084.43691,2300.211619,947.5914165,11.58097366,2.431090917,0.304703147,0.0,interval 7,interval 7,interval 7,interval 7
34.31819,0.235449849,70.9558,14189.91363,46084.0731,2200.193617,990.5225654,29.75577241,1.812477662,0.235449849,0.0,interval 7,interval 7,interval 7,interval 7
34.747167000000005,0.651193716,71.06494,14190.14092,46083.70928,1950.152112,1329.35604,9.843604412,3.12748844,0.651193716,0.0,interval 7,interval 7,interval 7,interval 7
35.176145,0.3653048185,71.17411,14190.3682,46083.34546,1550.096106,2283.596651,10.03404997,6.376196836,1.106325175,0.0,interval 7,interval 7,interval 7,interval 7
35.605122,0.392792328,71.28325,14190.59549,46082.98165,2150.184916,1140.737152,22.86023584,2.519796996,0.392792328,0.0,interval 7,interval 7,interval 7,interval 7
36.034099,0.596679731,71.39241,14190.82278,46082.61783,3100.384448,590.0081591,5.411507262,1.330419693,0.596679731,0.0,interval 7,interval 7,interval 7,interval 7
36.463077000000006,0.337817309,71.50153,14191.05006,46082.25401,2000.160013,1259.649524,18.72450345,2.634536571,0.337817309,0.0,interval 7,interval 7,interval 7,interval 7
36.892054,0.249628086,71.61067,14191.27735,46081.8902,1900.144411,1366.788886,20.75470628,3.297036946,0.249628086,0.0,interval 7,interval 7,interval 7,interval 7
37.321031,0.503325943,71.71987,14191.50464,46081.52638,2350.220921,918.8818062,9.764111763,2.120892646,0.503325943,0.0,interval 7,interval 7,interval 7,interval 7
37.750009,0.249628086,71.829,14191.73192,46081.16256,1900.144411,1379.774256,12.45272414,3.249929917,0.249628086,0.0,interval 7,interval 7,interval 7,interval 7
38.178985999999995,0.355189468,71.93814,14191.95921,46080.79875,1950.152112,1297.734064,15.74986156,2.948751221,0.355189468,0.0,interval 7,interval 7,interval 7,interval 7
38.607964,0.717196513,72.04729,14192.18649,46080.43493,1700.115608,1687.237804,23.85128329,5.533325664,0.717196513,0.0,interval 7,interval 7,interval 7,interval 7
39.036941,0.174113995,72.15641,14192.41378,46080.07111,2300.211619,964.1954322,18.81927039,2.266805346,0.174113995,0.0,interval 7,interval 7,interval 7,interval 7
39.465918,0.092490673,72.26563,14192.64107,46079.7073,1600.102407,1996.18105,21.53186873,5.026083567,0.092490673,0.0,interval 7,interval 7,interval 7,interval 7
39.894895999999996,0.968897937,72.37477,14192.86835,46079.34348,1750.122509,1599.181386,4.957071996,4.162426295,0.968897937,0.0,interval 7,interval 7,interval 7,interval 7
40.323873000000006,0.499264161,72.4839,14193.09564,46078.97966,1900.144411,1368.952895,26.98128005,6.123803573,0.499264161,0.0,interval 7,interval 7,interval 7,interval 7
40.75285,0.704013847,72.59303,14193.32293,46078.61585,1550.096106,2167.088666,40.13692237,4.554207673,0.704013847,0.0,interval 7,interval 7,interval 7,interval 7
