depth,proxy_filtered,time,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,43Ca/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,peakID_1,peakID_2,peakID_3,peakID_4
4339.310198,2.115403235,1156.70473,34240.29664,77970.74712,311403.6478,24.88655129,1.014866403,1000,0.008545023,2.115403235,0.003001581,interval 4,peak 4,interval 4,peak 4
4339.742889,2.045651696,1156.81393,34240.6603,77970.51267,301865.6203,25.79529792,0.901694814,1000,0.010083853,2.045651696,0.002980434,interval 4,peak 4,interval 4,peak 4
4340.175579000001,2.04902129,1156.92308,34241.02397,77970.27822,367218.7722,23.97441298,0.731061119,1000,0.007492692,2.04902129,0.002512942,interval 4,peak 4,interval 4,peak 4
4340.60827,1.9165596815,1157.03223,34241.38764,77970.04377,238503.8615,29.52198562,1.586344262,1000,0.013227103,3.13255542,0.002352384,interval 4,peak 4,interval 4,peak 4
4341.04096,1.919789496,1157.14137,34241.75131,77969.80932,337898.1689,24.56190681,1.032515736,1000,0.009816303,1.919789496,0.002420106,interval 4,peak 4,interval 4,peak 4
4341.473651,1.913329867,1157.25052,34242.11498,77969.57486,288794.9899,23.83601563,1.467874569,1000,0.011361858,1.913329867,0.002710881,interval 4,peak 4,interval 4,peak 4
4341.906341999999,1.864608167,1157.35972,34242.47864,77969.34041,349909.0185,18.73286981,1.064912964,1000,0.008436913,1.864608167,0.002270141,interval 4,peak 4,interval 4,peak 4
4342.339032,1.883633444,1157.46886,34242.84231,77969.10596,289148.2501,31.62650126,1.308030224,1000,0.010654233,1.883633444,0.003718035,interval 4,peak 4,interval 4,peak 4
4342.771723,2.210669531,1157.57801,34243.20598,77968.87151,303285.1761,25.04310462,1.186698642,1000,0.011299139,2.210669531,0.002889399,interval 4,peak 4,interval 4,peak 4
4343.204414,1.692934374,1157.68716,34243.56965,77968.63706,305846.4603,23.8624488,0.842144451,1000,0.011383226,1.692934374,0.001910014,interval 4,peak 4,interval 4,peak 4
4343.637104,2.36340328,1157.79627,34243.93331,77968.40261,259312.098,33.01518911,1.134527023,1000,0.010194458,2.36340328,0.004191707,interval 4,peak 4,interval 4,peak 4
4344.069795,2.45767734,1157.90548,34244.29698,77968.16816,276065.1839,25.32673215,1.231077911,1000,0.0129437,2.45767734,0.003174794,interval 4,peak 4,interval 4,peak 4
4344.502485,1.998850069,1158.01463,34244.66065,77967.93371,297242.6006,22.96932521,1.087888379,1000,0.009934228,1.998850069,0.003144813,interval 4,peak 4,interval 4,peak 4
4344.935176,2.486518724,1158.12378,34245.02432,77967.69926,313876.4698,21.1265532,1.088368987,1000,0.010859185,2.486518724,0.003238508,interval 4,peak 4,interval 4,peak 4
4345.367867,1.823789489,1158.23292,34245.38799,77967.46481,359800.3063,16.04147306,0.7309226,1000,0.007596726,1.823789489,0.002857071,interval 4,peak 4,interval 4,peak 4
4345.800557,2.670689791,1158.34198,34245.75165,77967.23036,290208.031,28.09342673,1.019839508,1000,0.011557791,2.670689791,0.002214444,interval 4,peak 4,interval 4,peak 4
4346.233248,2.160561943,1158.45112,34246.11532,77966.99591,352735.1007,19.63738169,0.833631471,1000,0.008007479,2.160561943,0.002020083,interval 4,peak 4,interval 4,peak 4
4346.665939,2.2619826114999997,1158.56027,34246.47899,77966.76146,278774.3232,27.40316263,1.186310265,1000,0.011051394,3.605748806,0.004485566,interval 4,peak 4,interval 4,peak 4
4347.098629,2.48977869,1158.66939,34246.84266,77966.52701,266306.8745,26.68468485,1.207629629,1000,0.010679463,2.48977869,0.002676881,interval 4,peak 4,interval 4,peak 4
4347.53132,1.96028826,1158.77852,34247.20633,77966.29256,303080.2958,23.78248439,0.958367936,1000,0.009923055,1.96028826,0.002428681,interval 4,peak 4,interval 4,peak 4
4347.964011,2.673183402,1158.88768,34247.56999,77966.05811,300212.3194,22.30464548,1.016235579,1000,0.01007874,2.673183402,0.003386147,interval 4,peak 4,interval 4,peak 4
4348.396701000001,2.008112387,1158.99682,34247.93366,77965.82366,311431.8576,22.72239792,0.76248159,1000,0.009890715,2.008112387,0.002663613,interval 4,peak 4,interval 4,peak 4
4348.829392,1.941265687,1159.10597,34248.29733,77965.58921,352735.1007,19.75322722,1.004566357,1000,0.008730979,1.941265687,0.002980624,interval 4,peak 4,interval 4,peak 4
4349.262082,1.87792896,1159.21518,34248.661,77965.35476,315071.3784,29.69625129,0.939236819,1000,0.008966166,1.87792896,0.002818234,interval 4,peak 4,interval 4,peak 4
4349.694773,1.33764971,1159.32431,34249.02467,77965.12031,401838.2798,19.28437876,0.740733685,1000,0.007118525,1.33764971,0.002267114,interval 4,peak 4,interval 4,peak 4
4350.127464,2.108010645,1159.43353,34249.38833,77964.88586,326663.3033,25.65153772,1.14080567,1000,0.009819535,2.108010645,0.002861158,interval 4,peak 4,interval 4,peak 4
4350.560154,1.456422885,1159.54261,34249.752,77964.65141,364392.69,18.68961308,1.152911491,1000,0.0076009,1.456422885,0.002275969,interval 4,peak 4,interval 4,peak 4
4350.992845000001,2.180097081,1159.65175,34250.11567,77964.41696,320917.3059,22.70662201,1.138483559,1000,0.009427497,2.180097081,0.002657586,interval 4,peak 4,interval 4,peak 4
4351.425536,2.23349659,1159.76096,34250.47934,77964.18251,279438.9178,25.59016483,1.065751034,1000,0.010568258,2.23349659,0.002843627,interval 4,peak 4,interval 4,peak 4
4351.858226,1.810821942,1159.87016,34250.84301,77963.94806,284450.0632,24.90411385,1.188301364,1000,0.011215156,1.810821942,0.002136096,interval 4,peak 4,interval 4,peak 4
4352.290917,2.40609225,1159.97931,34251.20667,77963.71361,289821.3527,24.24879662,0.945535121,1000,0.009496975,2.40609225,0.003023853,interval 4,peak 4,interval 4,peak 4
4352.723607,1.778055495,1160.08844,34251.57034,77963.47916,341430.7717,17.55458125,0.855919849,1000,0.008860281,1.778055495,0.002155497,interval 4,peak 4,interval 4,peak 4
4353.156298,2.47675889,1160.19752,34251.93401,77963.24471,282813.5524,23.23036217,0.852693291,1000,0.01063537,2.47675889,0.003098909,interval 4,peak 4,interval 4,peak 4
4353.588989000001,2.311363224,1160.30671,34252.29768,77963.01026,271823.7361,31.74612928,0.994803822,1000,0.011267394,2.311363224,0.003697417,interval 4,peak 4,interval 4,peak 4
4354.0216789999995,1.955969739,1160.41587,34252.66134,77962.77581,267941.249,30.71335727,1.166140394,1000,0.011635148,1.955969739,0.002835007,interval 4,peak 4,interval 4,peak 4
4354.45437,2.251894947,1160.52501,34253.02501,77962.54136,302925.4011,26.87662045,1.097612107,1000,0.009747567,2.251894947,0.003317192,interval 4,peak 4,interval 4,peak 4
4354.887061,1.907888081,1160.63422,34253.38868,77962.30691,321648.196,21.89928247,0.75526737,1000,0.010029555,1.907888081,0.001997662,interval 4,peak 4,interval 4,peak 4
4355.319751,2.191499293,1160.74338,34253.75235,77962.07246,317840.1654,25.03149494,0.954038756,1000,0.009346823,2.191499293,0.00220544,interval 4,peak 4,interval 4,peak 4
4355.752442,1.974845172,1160.85258,34254.11602,77961.83801,294938.9886,22.96667387,0.922905861,1000,0.00976466,1.974845172,0.003010921,interval 4,peak 4,interval 4,peak 4
4356.185133,1.81177114,1160.96165,34254.47968,77961.60356,324474.2782,21.60219752,0.61918002,1000,0.008256478,1.81177114,0.002700432,interval 4,peak 4,interval 4,peak 4
4356.617823,1.917206289,1161.0708,34254.84335,77961.36911,281586.3083,29.78788083,1.193916195,1000,0.011458936,1.917206289,0.003278461,interval 4,peak 4,interval 4,peak 4
4357.050514,1.907883773,1161.17994,34255.20702,77961.13466,331186.2236,22.7548938,1.070024786,1000,0.008143947,1.907883773,0.002469224,interval 4,peak 4,interval 4,peak 4
4357.483204,1.95801971,1161.28912,34255.57069,77960.90021,276077.6197,30.55474096,1.032408399,1000,0.010168737,1.95801971,0.003047646,interval 4,peak 4,interval 4,peak 4
4357.915895,1.919008612,1161.39835,34255.93436,77960.66576,298676.1709,23.44950231,1.101015071,1000,0.010130661,1.919008612,0.002112434,interval 4,peak 4,interval 4,peak 4
4358.348586,2.231133616,1161.50749,34256.29802,77960.43131,332360.5707,32.9057333,0.868317268,1000,0.008334524,2.231133616,0.001968334,interval 4,peak 4,interval 4,peak 4
4358.781276000001,1.80223454,1161.61664,34256.66169,77960.19686,416675.2116,17.65254738,0.81515919,1000,0.006427381,1.80223454,0.002018092,interval 4,peak 4,interval 4,peak 4
4359.213967,2.321909822,1161.72571,34257.02536,77959.96241,333284.6934,19.90095297,0.91524637,1000,0.007655035,2.321909822,0.003400248,interval 4,peak 4,interval 4,peak 4
4359.646658,1.650913653,1161.83481,34257.38903,77959.72796,351675.3199,20.08803489,0.856927795,1000,0.006839536,1.650913653,0.002192281,interval 4,peak 4,interval 4,peak 4
4360.079348,2.391088619,1161.94395,34257.7527,77959.49351,253443.5596,25.59640549,1.326743851,1000,0.011654301,2.391088619,0.00308973,interval 4,peak 4,interval 4,peak 4
4360.512038999999,1.656071105,1162.053,34258.11636,77959.25906,305180.4765,27.13587245,1.245194638,1000,0.008779289,1.656071105,0.00294801,interval 4,peak 4,interval 4,peak 4
4360.94473,1.689414411,1162.1621,34258.48003,77959.02461,310343.867,21.11095235,0.924126358,1000,0.009631695,1.689414411,0.002974193,interval 4,peak 4,interval 4,peak 4
4361.37742,1.779631118,1162.27126,34258.8437,77958.79016,307947.1003,20.92625338,0.871992349,1000,0.008996309,1.779631118,0.00216257,interval 4,peak 4,interval 4,peak 4
4361.810111,2.063009583,1162.38047,34259.20737,77958.55571,304155.9546,24.06601307,1.099172916,1000,0.011146835,2.063009583,0.002189568,interval 4,peak 4,interval 4,peak 4
4362.242800999999,1.928630821,1162.48962,34259.57104,77958.32126,330832.9633,21.92104567,0.728746254,1000,0.009475163,1.928630821,0.001906806,interval 4,peak 4,interval 4,peak 4
4362.675492,1.917007305,1162.59877,34259.9347,77958.08681,277496.355,21.98607482,1.376224523,1000,0.009590963,1.917007305,0.003032038,interval 4,peak 4,interval 4,peak 4
4363.108182999999,2.173046672,1162.7079,34260.29837,77957.85236,391946.9919,13.89022662,0.778093186,1000,0.007158889,2.173046672,0.001698527,interval 4,peak 4,interval 4,peak 4
4363.540873,2.136380256,1162.81709,34260.66204,77957.61791,279745.6655,28.39223812,0.979649725,1000,0.010752207,2.136380256,0.002840504,interval 4,peak 4,interval 4,peak 4
4363.973564,2.142757793,1162.92625,34261.02571,77957.38346,296218.7212,21.48744884,0.925081224,1000,0.010091732,2.142757793,0.002800634,interval 4,peak 4,interval 4,peak 4
4364.406255,2.736586315,1163.0354,34261.38937,77957.14901,282353.3219,25.86656325,1.16477396,1000,0.011104825,2.736586315,0.003310933,interval 4,peak 4,interval 4,peak 4
4364.8389449999995,1.350151307,1163.14455,34261.75304,77956.91456,454827.3219,15.73533697,0.694501338,1000,0.006488638,1.350151307,0.001771592,interval 4,peak 4,interval 4,peak 4
4365.271636,1.738796974,1163.2537,34262.11671,77956.68011,354854.6624,24.78058383,0.947066849,1000,0.0087815,1.738796974,0.001876314,interval 4,peak 4,interval 4,peak 4
4365.704326,2.074528662,1163.36289,34262.48038,77956.44566,335072.0867,24.53186443,1.003062259,1000,0.008375791,2.074528662,0.003172844,interval 4,peak 4,interval 4,peak 4
4366.137017,2.6093187,1163.47204,34262.84405,77956.21121,285575.2873,26.30497689,1.234814231,1000,0.010596197,2.6093187,0.004378562,interval 4,peak 4,interval 4,peak 4
4366.569708,1.808962642,1163.58118,34263.20771,77955.97676,343197.0731,19.98963635,0.803596723,1000,0.009345804,1.808962642,0.002995486,interval 4,peak 4,interval 4,peak 4
4367.0023980000005,1.662726251,1163.69033,34263.57138,77955.74231,374990.4984,18.08044657,0.735376111,1000,0.008892678,1.662726251,0.002273871,interval 4,peak 4,interval 4,peak 4
4367.435089,2.554379539,1163.79953,34263.93505,77955.50786,294529.5015,23.17395422,1.575797717,1000,0.009963981,2.554379539,0.002896079,interval 4,peak 4,interval 4,peak 4
4367.8677800000005,1.865569641,1163.90867,34264.29872,77955.27341,294887.802,28.66818279,0.991233972,1000,0.010075521,1.865569641,0.002892555,interval 4,peak 4,interval 4,peak 4
4368.30047,2.40569134,1164.01782,34264.66239,77955.03896,346383.6794,24.82242533,0.975535318,1000,0.008996556,2.40569134,0.002799232,interval 4,peak 4,interval 4,peak 4
4368.733161,2.131018624,1164.12697,34265.02605,77954.80451,327330.4183,26.87396349,0.876098606,1000,0.010690698,2.131018624,0.003247996,interval 4,peak 4,interval 4,peak 4
4369.165852,1.584191057,1164.23612,34265.38972,77954.57006,336776.4323,25.94667534,1.068515856,1000,0.009524238,1.584191057,0.002115946,interval 4,peak 4,interval 4,peak 4
4369.598542000001,2.009431899,1164.34531,34265.75339,77954.33561,316865.8935,26.55450286,0.864710244,1000,0.01058395,2.009431899,0.002470359,interval 4,peak 4,interval 4,peak 4
4370.031233,2.123882537,1164.45446,34266.11706,77954.10116,310970.5846,32.50259738,1.186710176,1000,0.009670884,2.123882537,0.003381556,interval 4,peak 4,interval 4,peak 4
4370.463923,2.076969426,1164.56361,34266.48073,77953.86671,305751.4833,24.96741718,1.015726297,1000,0.010611476,2.076969426,0.002292776,interval 4,peak 4,interval 4,peak 4
4370.896614,2.222007713,1164.67274,34266.84439,77953.63226,303285.1761,23.13512971,0.891442548,1000,0.009495515,2.222007713,0.003004993,interval 4,peak 4,interval 4,peak 4
4371.329304999999,2.112807752,1164.78193,34267.20806,77953.39781,309023.1729,22.4960512,1.058178341,1000,0.009141927,2.112807752,0.002760036,interval 4,peak 4,interval 4,peak 4
4371.761995,1.773197364,1164.89107,34267.57173,77953.16336,341784.032,22.86638552,0.764160591,1000,0.009277818,1.773197364,0.002802771,interval 4,peak 4,interval 4,peak 4
4372.194686000001,1.771282332,1165.00022,34267.9354,77952.92891,334012.3058,23.5086768,0.978895941,1000,0.009166516,1.771282332,0.001958587,interval 4,peak 4,interval 4,peak 4
4372.627377,2.043711634,1165.10937,34268.29907,77952.69446,317942.7247,22.63523728,0.982467193,1000,0.009057093,2.043711634,0.002829496,interval 4,peak 4,interval 4,peak 4
4373.060067,2.627022455,1165.21852,34268.66273,77952.46001,294631.872,26.54648456,0.818433696,1000,0.010579391,2.627022455,0.002339787,interval 4,peak 4,interval 4,peak 4
4373.492758,1.752360794,1165.32771,34269.0264,77952.22556,286086.7859,21.83613046,1.021779377,1000,0.01172457,1.752360794,0.002777437,interval 4,peak 4,interval 4,peak 4
4373.925448,2.308067071,1165.43686,34269.39007,77951.99111,269831.2582,30.44999925,1.049577094,1000,0.011350743,2.308067071,0.002815114,interval 4,peak 4,interval 4,peak 4
4374.358139,2.368791788,1165.54601,34269.75374,77951.75666,309740.6055,24.90926313,0.90823067,1000,0.008885275,2.368791788,0.001961409,interval 4,peak 4,interval 4,peak 4
4374.79083,2.010080471,1165.65515,34270.1174,77951.52221,260741.3724,29.73926651,1.044174769,1000,0.010558123,2.010080471,0.002689298,interval 4,peak 4,interval 4,peak 4
4375.22352,2.308062163,1165.76429,34270.48107,77951.28776,254361.9334,26.07907046,1.127902599,1000,0.010178138,2.308062163,0.002848782,interval 4,peak 4,interval 4,peak 4
4375.6562109999995,1.79240623,1165.87351,34270.84474,77951.05331,313225.8568,18.53342461,0.845607072,1000,0.010183236,1.79240623,0.001939551,interval 4,peak 4,interval 4,peak 4
4376.088902,2.13056975,1165.98266,34271.20841,77950.81886,335778.6072,16.85765502,0.794170611,1000,0.008303851,2.13056975,0.002226629,interval 4,peak 4,interval 4,peak 4
4376.521591999999,1.637188604,1166.0918,34271.57208,77950.58441,339311.21,22.39939899,0.764353256,1000,0.009775365,1.637188604,0.002065684,interval 4,peak 4,interval 4,peak 4
4376.954283,2.105208202,1166.20094,34271.93574,77950.34996,284859.224,29.02211279,2.162178518,1000,0.00976466,2.105208202,0.002091999,interval 4,peak 4,interval 4,peak 4
4377.386974,2.148137013,1166.31013,34272.29941,77950.11551,287007.5355,23.54995848,1.094909348,1000,0.00952671,2.148137013,0.003867983,interval 4,peak 4,interval 4,peak 4
4377.819664000001,1.65135728,1166.41928,34272.66308,77949.88106,332246.0044,22.69515301,0.868617121,1000,0.009775365,1.65135728,0.002355836,interval 4,peak 4,interval 4,peak 4
4378.252355,2.20071885,1166.52843,34273.02675,77949.64661,273765.4271,27.52819406,1.054495648,1000,0.011253952,2.20071885,0.002304991,interval 4,peak 4,interval 4,peak 4
4378.685045,1.758896712,1166.63758,34273.39042,77949.41216,275656.3077,26.02779024,1.279324806,1000,0.01263212,1.758896712,0.002501135,interval 4,peak 4,interval 4,peak 4
4379.117736,1.953641184,1166.74673,34273.75408,77949.17771,309381.8842,27.9209638,1.098298124,1000,0.010781442,1.953641184,0.00181262,interval 4,peak 4,interval 4,peak 4
4379.550427,2.15940023,1166.85592,34274.11775,77948.94326,285831.034,25.39325023,0.952363927,1000,0.008609132,2.15940023,0.00273904,interval 4,peak 4,interval 4,peak 4
4379.983117,1.96960299,1166.96507,34274.48142,77948.70881,299034.5888,24.01843825,0.879691259,1000,0.011460009,1.96960299,0.002070822,interval 4,peak 4,interval 4,peak 4
4380.415808000001,1.884572332,1167.07423,34274.84509,77948.47436,284450.0632,26.83275592,1.117621011,1000,0.011728036,1.884572332,0.002177179,interval 4,peak 4,interval 4,peak 4
4380.848499,2.106773559,1167.18338,34275.20876,77948.23991,306973.5896,22.41524147,0.868809576,1000,0.008312194,2.106773559,0.002207503,interval 4,peak 4,interval 4,peak 4
4381.281189,2.005296429,1167.2924,34275.57242,77948.00546,278825.4447,25.6157017,1.015661637,1000,0.01059155,2.005296429,0.002598402,interval 4,peak 4,interval 4,peak 4
4381.71388,2.610991606,1167.40156,34275.93609,77947.77101,279081.0548,27.63510017,1.335646256,1000,0.009797758,2.610991606,0.002889157,interval 4,peak 4,interval 4,peak 4
4382.146571,1.883068085,1167.51069,34276.29976,77947.53656,284859.224,26.31079396,0.994111698,1000,0.013375739,1.883068085,0.002379169,interval 4,peak 4,interval 4,peak 4
4382.579261,2.107237037,1167.61984,34276.66343,77947.30211,254770.121,28.13183533,0.889338836,1000,0.013240104,2.107237037,0.002431296,interval 4,peak 4,interval 4,peak 4
4383.011952000001,2.111651889,1167.72898,34277.0271,77947.06766,285779.8843,27.87453076,0.894982907,1000,0.011992434,2.111651889,0.002862214,interval 4,peak 4,interval 4,peak 4
4383.4446419999995,1.675172156,1167.83797,34277.39076,77946.83321,323225.6522,23.70877527,0.949425476,1000,0.008739631,1.675172156,0.002096342,interval 4,peak 4,interval 4,peak 4
4383.877333,1.632970495,1167.94719,34277.75443,77946.59876,343550.3334,20.73907811,0.813405209,1000,0.010185251,1.632970495,0.002210195,interval 4,peak 4,interval 4,peak 4
4384.310024,1.537034867,1168.05633,34278.1181,77946.36431,353794.8816,22.14982917,0.841458913,1000,0.009426161,1.537034867,0.001749862,interval 4,peak 4,interval 4,peak 4
4384.742714,1.844133769,1168.16547,34278.48177,77946.12986,315996.0315,26.11718074,0.861311883,1000,0.009401454,1.844133769,0.00221833,interval 4,peak 4,interval 4,peak 4
4385.175405,1.553286772,1168.27455,34278.84543,77945.89541,338604.6895,20.07057877,0.949411564,1000,0.009203536,1.553286772,0.002587578,interval 4,peak 4,interval 4,peak 4
4385.608096,2.790859827,1168.38366,34279.2091,77945.66096,326201.475,26.32750877,0.907142187,1000,0.009442222,2.790859827,0.002077189,interval 4,peak 4,interval 4,peak 4
4386.040786,2.136965104,1168.4927,34279.57277,77945.42651,349555.7582,18.22269819,1.076445849,1000,0.009175562,2.136965104,0.002874069,interval 4,peak 4,interval 4,peak 4
4386.4734770000005,1.887163752,1168.60181,34279.93644,77945.19206,299341.8123,25.4741525,1.122984294,1000,0.010108097,1.887163752,0.002029657,interval 4,peak 4,interval 4,peak 4
4386.906167,1.761321655,1168.71092,34280.30011,77944.95761,303541.2812,29.63548052,0.884669276,1000,0.009006967,1.761321655,0.003964977,interval 4,peak 4,interval 4,peak 4
4387.338858,1.951289703,1168.81993,34280.66377,77944.72316,385235.0466,18.67079412,0.753730704,1000,0.007946159,1.951289703,0.002092031,interval 4,peak 4,interval 4,peak 4
4387.771549,1.803693633,1168.92906,34281.02744,77944.48871,352192.6604,22.48888829,0.81416738,1000,0.008382132,1.803693633,0.002189057,interval 4,peak 4,interval 4,peak 4
4388.204239000001,1.529374021,1169.03821,34281.39111,77944.25426,358034.0049,20.31344584,1.056024805,1000,0.008397931,1.529374021,0.002088034,interval 4,peak 4,interval 4,peak 4
4388.63693,1.852546074,1169.14737,34281.75478,77944.01981,371457.8956,20.70154027,0.889924604,1000,0.007946836,1.852546074,0.002735838,interval 4,peak 4,interval 4,peak 4
4389.069621,2.200802176,1169.25651,34282.11845,77943.78536,306358.7794,27.46667611,0.983884805,1000,0.010828481,2.200802176,0.002135658,interval 4,peak 4,interval 4,peak 4
4389.502311,2.31871159,1169.36571,34282.48211,77943.55091,257934.0222,25.43358943,1.126426446,1000,0.012087412,2.31871159,0.002718623,interval 4,peak 4,interval 4,peak 4
4389.935001999999,2.313729901,1169.47486,34282.84578,77943.31646,269320.417,29.3894069,0.909062322,1000,0.010559751,2.313729901,0.003341244,interval 4,peak 4,interval 4,peak 4
4390.367693,1.686537409,1169.584,34283.20945,77943.08201,356267.7035,18.92929041,1.004849501,1000,0.008593122,1.686537409,0.002295153,interval 4,peak 4,interval 4,peak 4
4390.800383,1.754085611,1169.69314,34283.57312,77942.84756,317122.2736,20.21135156,0.864010094,1000,0.009597981,1.754085611,0.00228413,interval 4,peak 4,interval 4,peak 4
4391.233074,2.020030202,1169.80226,34283.93679,77942.61311,308577.5656,18.0671456,0.947189756,1000,0.010750498,2.020030202,0.002347479,interval 4,peak 4,interval 4,peak 4
4391.665764,1.686211686,1169.91147,34284.30045,77942.37866,332514.5865,21.79061776,0.933854467,1000,0.00882408,1.686211686,0.001862013,interval 4,peak 4,interval 4,peak 4
4392.098455,2.690887504,1170.02062,34284.66412,77942.14421,276422.9615,26.08000926,1.110459627,1000,0.011739329,2.690887504,0.003255242,interval 4,peak 4,interval 4,peak 4
4392.531145999999,1.865026748,1170.12978,34285.02779,77941.90976,373577.4573,20.42275126,0.723491448,1000,0.008194443,1.865026748,0.002094856,interval 4,peak 4,interval 4,peak 4
4392.963836,2.013653854,1170.23894,34285.39146,77941.67531,297959.3654,28.98585716,1.066866362,1000,0.010644643,2.013653854,0.003019572,interval 4,peak 4,interval 4,peak 4
4393.396527,2.200488191,1170.34811,34285.75513,77941.44086,328713.4016,23.15534233,0.950228087,1000,0.010978462,2.200488191,0.00213238,interval 4,peak 4,interval 4,peak 4
4393.829218,2.151850746,1170.45725,34286.11879,77941.20641,268962.8405,25.1967657,1.175294982,1000,0.012675808,2.151850746,0.004171413,interval 4,peak 4,interval 4,peak 4
4394.2619079999995,2.053853352,1170.5664,34286.48246,77940.97196,313533.425,20.237238,0.844776272,1000,0.011917929,2.053853352,0.002496657,interval 4,peak 4,interval 4,peak 4
4394.694599,2.228928746,1170.67554,34286.84613,77940.73751,277854.1731,23.1733878,0.93371109,1000,0.011744389,2.228928746,0.002565439,interval 4,peak 4,interval 4,peak 4
4395.127289,2.1791477305,1170.78467,34287.2098,77940.50306,290844.7142,25.92375601,1.08043991,1000,0.010968163,2.5974371,0.003013195,interval 4,peak 4,interval 4,peak 4
4395.55998,2.136447222,1170.89389,34287.57346,77940.26861,364745.9503,23.28812783,0.88628615,1000,0.007543556,2.136447222,0.002273762,interval 4,peak 4,interval 4,peak 4
4395.992671,2.433250877,1171.00304,34287.93713,77940.03416,306768.6496,26.43419148,1.018310147,1000,0.009684689,2.433250877,0.003466043,interval 4,peak 4,interval 4,peak 4
4396.4253610000005,2.158726938,1171.11218,34288.3008,77939.79971,290691.2047,24.19831659,1.011854704,1000,0.010534859,2.158726938,0.002773573,interval 4,peak 4,interval 4,peak 4
4396.858052,2.338096814,1171.22132,34288.66447,77939.56526,293096.4011,32.28606569,1.284145008,1000,0.008581989,2.338096814,0.00334887,interval 4,peak 4,interval 4,peak 4
4397.2907430000005,2.079218409,1171.33031,34289.02814,77939.33081,316814.6181,25.10585773,0.91675794,1000,0.01070077,2.079218409,0.001585635,interval 4,peak 4,interval 4,peak 4
4397.723433,2.199568523,1171.43946,34289.3918,77939.09636,289360.867,25.84130884,0.953357877,1000,0.010646392,2.199568523,0.002786345,interval 4,peak 4,interval 4,peak 4
4398.156124,1.662494206,1171.5486,34289.75547,77938.86191,336838.3881,20.2653696,0.970671173,1000,0.012066555,1.662494206,0.002323671,interval 4,peak 4,interval 4,peak 4
4398.588815,1.889978796,1171.65783,34290.11914,77938.62746,322148.3716,20.44972671,0.782450146,1000,0.009221637,1.889978796,0.002574873,interval 4,peak 4,interval 4,peak 4
4399.021505000001,1.888925627,1171.76698,34290.48281,77938.39301,312149.4267,27.79017906,0.936334444,1000,0.00916704,1.888925627,0.002769785,interval 4,peak 4,interval 4,peak 4
4399.454196,2.110986843,1171.87616,34290.84648,77938.15856,277087.4324,29.44932151,1.266108826,1000,0.009934184,2.110986843,0.003331784,interval 4,peak 4,interval 4,peak 4
4399.886886,2.390468197,1171.98532,34291.21014,77937.92411,316702.5521,24.27935267,0.96901063,1000,0.010071276,2.390468197,0.002840593,interval 4,peak 4,interval 4,peak 4
4400.319577,1.977154825,1172.09446,34291.57381,77937.68966,334012.3058,24.77723829,0.924190527,1000,0.009603171,1.977154825,0.002588225,interval 4,peak 4,interval 4,peak 4
4400.752268,2.546349513,1172.20354,34291.93748,77937.45521,276985.2039,24.88515638,1.009224744,1000,0.010991227,2.546349513,0.004092584,interval 4,peak 4,interval 4,peak 4
4401.184958,1.960305074,1172.31273,34292.30115,77937.22076,320941.6754,25.4326273,0.950498722,1000,0.008517902,1.960305074,0.00243894,interval 4,peak 4,interval 4,peak 4
4401.617649000001,2.009507,1172.42195,34292.66482,77936.98631,300452.5791,24.74975903,0.905942359,1000,0.010252729,2.009507,0.002566636,interval 4,peak 4,interval 4,peak 4
4402.05034,2.417989081,1172.5311,34293.02848,77936.75186,291663.4631,27.0457645,0.864368304,1000,0.008936783,2.417989081,0.002724244,interval 4,peak 4,interval 4,peak 4
4402.48303,2.257846897,1172.64026,34293.39215,77936.51741,271108.4515,25.63189013,1.280596136,1000,0.011633516,2.257846897,0.00349162,interval 4,peak 4,interval 4,peak 4
4402.915721,2.229449526,1172.74934,34293.75582,77936.28296,296730.6505,24.28497916,0.917324253,1000,0.011733499,2.229449526,0.002244448,interval 4,peak 4,interval 4,peak 4
4403.348411,1.546341053,1172.85844,34294.11949,77936.04851,309484.3749,21.31563436,0.84994187,1000,0.009894138,1.546341053,0.002793674,interval 4,peak 4,interval 4,peak 4
4403.781102,2.423298196,1172.96743,34294.48316,77935.81406,260281.9452,30.88308679,1.010909789,1000,0.010226466,2.423298196,0.003232942,interval 4,peak 4,interval 4,peak 4
4404.213793,2.014537147,1173.07659,34294.84682,77935.57961,310099.3371,22.75775962,0.960212569,1000,0.008581021,2.014537147,0.002185217,interval 4,peak 4,interval 4,peak 4
4404.6464829999995,1.920037266,1173.18574,34295.21049,77935.34516,355914.4432,19.19585045,0.836440992,1000,0.008601663,1.920037266,0.002198959,interval 4,peak 4,interval 4,peak 4
4405.0791739999995,2.218617681,1173.29476,34295.57416,77935.11071,277905.2908,28.81283997,0.9598436,1000,0.011676603,2.218617681,0.002943457,interval 4,peak 4,interval 4,peak 4
4405.511865,1.963082787,1173.40391,34295.93783,77934.87626,292680.8529,28.76710782,1.023696914,1000,0.01008932,1.963082787,0.003273771,interval 4,peak 4,interval 4,peak 4
4405.944555,1.741580177,1173.51305,34296.30149,77934.64181,287263.3112,28.84622111,0.985778016,1000,0.00977211,1.741580177,0.002359224,interval 4,peak 4,interval 4,peak 4
