time,depth,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca
68.55273,0.025804922,11672.15151,65631.13119,2150.184916,881.8372728,16.74156585,2.036324601,0.185176543,0
68.66193,0.026249834,11672.38159,65630.75039,2050.168114,959.7984511,9.928085323,2.905888175,0.150994352,0
68.77107,0.026694746,11672.61167,65630.36958,1450.084105,1998.589598,34.70938619,5.006853454,0.633468636,0
68.8802,0.027139659,11672.84175,65629.98878,1000.040002,987.1660122,117.7838262,2.427727294,1.791351694,0
68.98934,0.027584571,11673.07182,65629.60797,2100.176415,912.2997509,9.513240294,1.988808552,0.192914175,0
69.09852,0.028029484,11673.3019,65629.22717,1750.122509,1260.963302,15.68716447,2.904714683,0.204499378,0
69.20764,0.028474396,11673.53198,65628.84637,2600.270428,639.8798139,6.709580505,1.776790082,0.068029546,0
69.31677,0.028919309,11673.76206,65628.46556,2050.168114,930.3449986,9.928085323,2.352310379,0.201326607,0
69.42591,0.029364221,11673.99213,65628.08476,2400.230422,720.5582509,7.606250585,2.04074802,0.115682011,0
69.53502,0.029809134,11674.22221,65627.70396,2100.176415,913.6439301,14.26994606,2.154564146,0.192914175,0
69.64422,0.030254046,11674.45229,65627.32315,2550.260127,663.7062192,6.913327782,1.66210065,0.10514348,0
69.75338,0.030698958,11674.68237,65626.94235,2100.176415,888.7836542,22.19791586,1.690456837,0.096456316,0
69.8625,0.031143871,11674.91244,65626.56154,1950.152112,1046.124568,16.31511962,3.145630679,0.275704479,0
69.97165,0.031588783,11675.14252,65626.18074,2500.250025,677.4406788,7.129835929,1.863232675,0.108436311,0
70.08082,0.032033696,11675.3726,65625.79994,1500.090005,1880.319244,44.52128811,4.254815153,0.193457776,0
70.18996,0.032478608,11675.60268,65625.41913,1750.122509,1259.539126,24.65145566,3.513859133,0.136332373,0
70.2991,0.032923521,11675.83275,65625.03833,1900.144411,1088.521932,15.22987748,2.865577234,0.289536527,0
70.40822,0.033368433,11676.06283,65624.65753,2050.168114,987.1660122,18.20167178,2.110131235,0,0
70.51737,0.033813345,11676.29291,65624.27672,1850.13691,1143.46888,22.04731273,3.226477489,0.304829721,0
70.62657,0.034258258,11676.52298,65623.89592,1950.152112,1061.880426,10.87668115,2.273845274,0.220562701,0
70.7357,0.03470317,11676.75306,65623.51512,1750.122509,1272.83278,22.41036942,4.076174438,0.204499378,0
70.84485,0.035148083,11676.98314,65623.13431,1850.13691,1131.578393,8.017092388,3.268386332,0.18289637,0
70.95397,0.035592995,11677.21322,65622.75351,1650.108907,1395.407119,20.32943896,3.400021239,0.30918655,0
71.06314,0.036037908,11677.44329,65622.3727,1700.115608,1413.811444,16.67176034,2.93763751,0,0
71.17228,0.03648282,11677.67337,65621.9919,1550.096106,1639.16246,20.53910477,3.005616997,0.714013578,0
71.2814,0.036927733,11677.90345,65621.6111,2300.211619,781.6529718,10.86789334,2.272089929,0.082643195,0
71.39054,0.037372645,11678.13353,65621.23029,1300.067604,2790.897768,43.05177831,6.300190007,0.873026925,0
71.49969,0.037817557,11678.3636,65620.84949,2100.176415,909.9475421,6.342134827,2.220867312,0.337603858,0
71.60887,0.03826247,11678.59368,65620.46869,1800.129609,1208.579409,16.92846364,3.09668521,0.064364669,0
71.71801,0.038707382,11678.82376,65620.08788,2100.176415,918.0128126,7.92768439,2.651850822,0.048227965,0
71.82715,0.039152295,11679.05384,65619.70708,2500.250025,676.4335005,10.69481806,1.664461221,0.036145148,0
71.93627,0.039597207,11679.28391,65619.32627,1950.152112,1005.798018,16.31511962,3.03191499,0,0
72.0454,0.04004212,11679.51399,65618.94547,2550.260127,647.1046614,12.67456101,1.710284322,0.140191868,0
72.1546,0.040487032,11679.74407,65618.56467,1950.152112,1029.989839,18.12794695,2.046436187,0.330846698,0
72.26375,0.040931945,11679.97415,65618.18386,2100.176415,921.3738042,11.09880254,2.154564146,0.096456316,0
72.37285,0.041376857,11680.20422,65617.80306,1950.152112,1017.316395,18.12794695,2.198041639,0,0
72.48199,0.041821769,11680.4343,65617.42226,1650.108907,1433.618621,30.4944024,3.187494409,0.154592038,0
72.59097,0.042266682,11680.66438,65617.04145,2200.193617,836.0466582,16.09596697,2.141367875,0.311566122,0
72.70018,0.042711594,11680.89446,65616.66065,1800.129609,1218.893637,10.58022629,2.87546465,0.193095553,0
72.80924,0.043156507,11681.12453,65616.27985,2500.250025,678.4478896,9.506485932,1.912926532,0.180728632,0
72.91839,0.043601419,11681.35461,65615.89904,2100.176415,942.8905903,12.68437113,2.419779993,0.096456316,0
73.02756,0.044046332,11681.58469,65615.51824,1250.062503,3155.161035,54.73505224,8.010014487,0.332977982,0
73.13679,0.044491244,11681.81477,65615.13743,1650.108907,1434.695319,12.70582311,3.081232269,0.541082956,0
73.24593,0.044936157,11682.04484,65614.75663,2550.260127,680.8055993,8.06556521,1.686192438,0.10514348,0
73.35508,0.045381069,11682.27492,65614.37583,1650.108907,1454.078863,10.16463816,3.240625797,0.386484734,0
73.46415,0.045825981,11682.505,65613.99502,2050.168114,947.5237473,13.23750005,2.317712943,0.251659266,0
73.57335,0.046270894,11682.73508,65613.61422,2100.176415,888.7836542,4.756591607,2.486085281,0.048227965,0
73.68249,0.046715806,11682.96515,65613.23342,2300.211619,775.0315081,10.86789334,1.81761377,0.165287712,0
73.79171,0.047160719,11683.19523,65612.85261,2300.211619,783.0925834,12.22640446,2.186873433,0.082643195,0
73.90084,0.047605631,11683.42531,65612.47181,2150.184916,898.6165562,16.74156585,2.450016744,0.185176543,0
74.00998,0.048050544,11683.65539,65612.091,2350.220921,772.7080845,9.18070153,2.303252796,0.119680504,0
74.11912,0.048495456,11683.88546,65611.7102,1500.090005,1767.77266,19.08024675,3.988857291,0.193457776,0
74.22826,0.048940368,11684.11554,65611.3294,2050.168114,938.4076451,19.85640893,2.421505666,0.100662498,0
74.3374,0.049385281,11684.34562,65610.94859,1700.115608,1363.319515,14.29005171,3.286216786,0,0
74.44654,0.049830193,11684.57569,65610.56779,2450.240124,694.1438776,7.360342539,1.590027789,0.223886772,0
74.55572,0.050275106,11684.80577,65610.18699,2200.193617,849.0720045,13.16937485,2.080177614,0.178035648,0
74.66493,0.050720018,11685.03585,65609.80618,1550.096106,1702.578242,38.14450945,4.048519741,0,0
74.77406,0.051164931,11685.26593,65609.42538,2450.240124,698.3025021,14.72086173,1.564379051,0.037313716,0
74.88315,0.051609843,11685.496,65609.04457,1900.144411,1092.152848,20.94120718,2.626747606,0.347445222,0
74.99229,0.052054756,11685.72608,65608.66377,1700.115608,1344.143289,14.29005171,3.435610893,0.362227338,0
75.10137,0.052499668,11685.95616,65608.28297,1850.13691,1152.388512,4.00853016,2.38833584,0.121930425,0
75.21041,0.05294458,11686.18624,65607.90216,1750.122509,1251.944103,15.68716447,3.185854339,0.272666928,0
75.31956,0.053389493,11686.41631,65607.52136,1900.144411,1092.152848,7.614877819,3.064606303,0.115813221,0
75.42868,0.053834405,11686.64639,65607.14056,2050.168114,957.6939694,23.16590308,2.836689013,0.150994352,0
75.53783,0.054279318,11686.87647,65606.75975,1700.115608,1359.281925,19.0534785,3.684605055,0.144889197,0
75.64698,0.05472423,11687.10655,65606.37895,2050.168114,953.1346093,4.964012877,2.594496305,0.352325791,0
75.7561,0.055169143,11687.33662,65605.99815,2500.250025,702.8827333,8.318158554,1.689307305,0.108436311,0
75.86526,0.055614055,11687.5667,65605.61734,2350.220921,743.518823,5.246083683,1.699945111,0.119680504,0
75.9744,0.056058968,11687.79678,65605.23654,1700.115608,1326.990607,28.58044639,3.585006793,0.144889197,0
76.0836,0.05650388,11688.02686,65604.85573,2150.184916,861.517979,12.1756112,2.418193508,0.185176543,0
76.19275,0.056948792,11688.25693,65604.47493,1850.13691,1132.852245,6.012807265,2.723584453,0.243862802,0
76.30189,0.057393705,11688.48701,65604.09413,2200.193617,849.6923695,8.779530552,1.743639929,0.178035648,0
76.41103,0.057838617,11688.71709,65603.71332,2550.260127,653.6953635,6.913327782,1.300735394,0.10514348,0
76.52016,0.05828353,11688.94717,65603.33252,2750.302533,593.5616668,9.24686325,1.696904606,0,0
76.62935,0.058728442,11689.17724,65602.95172,1550.096106,1624.2487,23.47330954,3.496385924,0.446253131,0
76.7385,0.059173355,11689.40732,65602.57091,2100.176415,923.0544019,11.09880254,2.817619679,0.192914175,0
76.84762,0.059618267,11689.6374,65602.19011,1000.040002,1029.989839,14.02999586,2.651850822,1.194229686,0
76.95676,0.06006318,11689.86748,65601.8093,1750.122509,1278.05611,20.16929213,2.951570824,0.136332373,0
77.06597,0.060508092,11690.09755,65601.4285,2250.202518,786.4973211,21.13422676,1.855645248,0.128568251,0
77.17512,0.060953004,11690.32763,65601.0477,1950.152112,1056.8841,21.75362335,2.539162776,0.110280468,0
77.28426,0.061397917,11690.55771,65600.66689,1500.090005,1772.48713,9.540066135,4.653759926,0.193457776,0
77.39341,0.061842829,11690.78779,65600.28609,1600.102407,1542.284541,29.95944192,4.726060487,0.248532473,0
77.50255,0.062287742,11691.01786,65599.90529,1500.090005,1828.407619,31.80066566,4.12183569,0.193457776,0
77.61173,0.062732654,11691.24794,65599.52448,1650.108907,1449.232448,22.87066457,3.771951376,0.463783536,0
77.72088,0.063177567,11691.47802,65599.14368,2400.230422,714.9179952,5.07081344,1.88170611,0,0
77.83004,0.063622479,11691.7081,65598.76288,1900.144411,1046.986929,15.22987748,3.6617174,0.173720526,0
77.93917,0.064067391,11691.93817,65598.38207,1850.13691,1143.46888,16.03431305,3.226477489,0.365797129,0
78.04818,0.064512304,11692.16825,65598.00127,2000.160013,1010.162617,15.5712312,2.676616997,0.052625903,0
78.15733,0.064957216,11692.39833,65597.62046,1800.129609,1193.335804,16.92846364,3.229419669,0.193095553,0
78.26646,0.065402129,11692.62841,65597.23966,2050.168114,958.7461975,3.309335299,2.525299634,0.050331048,0
78.37559,0.065847041,11692.85848,65596.85886,1750.122509,1287.079322,20.16929213,3.326426698,0.068165914,0
78.48469,0.066291954,11693.08856,65596.47805,1950.152112,1022.30856,14.50229955,2.994010064,0.330846698,0
78.59389,0.066736866,11693.31864,65596.09725,1650.108907,1489.630022,22.87066457,4.250162572,0.386484734,0
78.70303,0.067181779,11693.54871,65595.71645,1950.152112,1065.339728,25.37932876,2.539162776,0.110280468,0
78.81218,0.067626691,11693.77879,65595.33564,1700.115608,1343.638731,9.526663034,2.78824938,0.144889197,0
78.92132,0.068071603,11694.00887,65594.95484,1550.096106,1647.86349,14.67073044,4.10986917,0.089249198,0
79.03042,0.068516516,11694.23895,65594.57403,1600.102407,1525.552626,21.7885543,4.839960825,0,0
79.13964,0.068961428,11694.46902,65594.19323,2300.211619,777.3344862,5.433903199,1.846017678,0.330580713,0
79.24878,0.069406341,11694.6991,65593.81243,2500.250025,667.3703621,7.129835929,1.664461221,0.180728632,0
79.35793,0.069851253,11694.92918,65593.43162,2100.176415,915.9963482,17.44111495,2.817619679,0.289373578,0
79.46708,0.070296166,11695.15926,65593.05082,2150.184916,845.3989226,9.131671874,2.227256763,0.462952468,0
79.57625,0.070741078,11695.38933,65592.67002,1500.090005,1759.017925,19.08024675,5.518173119,0.290187825,0
79.68539,0.071185991,11695.61941,65592.28921,2250.202518,806.7948904,8.453538535,1.944020973,0.042855741,0
79.79454,0.071630903,11695.84949,65591.90841,1750.122509,1280.430505,13.44611408,3.326426698,0,0
79.90367,0.072075815,11696.07957,65591.5276,2300.211619,778.4860311,8.150887403,1.703999276,0.123965288,0
80.01281,0.072520728,11696.30964,65591.1468,2100.176415,883.7462223,14.26994606,2.950237152,0.385834524,0
80.12202,0.07296564,11696.53972,65590.766,2400.230422,736.9472849,11.40944434,1.934719656,0.154243298,0
80.23117,0.073410553,11696.7698,65590.38519,1900.144411,1112.329417,22.84499898,3.064606303,0.40535438,0
80.34029,0.073855465,11696.99988,65590.00439,1350.072904,2392.947594,33.98425573,4.529110419,0.387643485,0
80.44941,0.074300378,11697.22995,65589.62359,1850.13691,1164.283712,14.02999586,3.142660307,0.18289637,0
80.55847,0.07474529,11697.46003,65589.24278,1750.122509,1260.013847,15.68716447,2.201895066,0.136332373,0
80.66755,0.075190202,11697.69011,65588.86198,1800.129609,1204.095561,16.92846364,3.140929852,0.193095553,0
80.77669,0.075635115,11697.92019,65588.48118,2500.250025,681.9733843,9.506485932,1.912926532,0.144582327,0
80.8859,0.076080027,11698.15026,65588.10037,1900.144411,1127.66907,11.42236242,2.507334941,0.115813221,0
80.99497,0.07652494,11698.38034,65587.71957,1750.122509,1259.539126,15.68716447,3.467000743,0,0
81.10405,0.076969852,11698.61042,65587.33876,2050.168114,935.9536374,8.273387889,1.971746198,0,0
81.21312,0.077414765,11698.8405,65586.95796,2450.240124,702.9815979,12.2673357,2.000421563,0.07462773,0
81.32221,0.077859677,11699.07057,65586.57716,2950.348141,534.1789423,5.562093143,1.317854249,0.140989147,0
81.43134,0.07830459,11699.30065,65586.19635,1500.090005,1853.34813,15.90017383,4.254815153,0.096728501,0
81.54051,0.078749502,11699.53073,65585.81555,2050.168114,960.8507303,19.85640893,2.629094848,0,0
81.64963,0.079194414,11699.76081,65585.43475,1850.13691,1116.294581,16.03431305,2.555958805,0.121930425,0
81.75876,0.079639327,11699.99088,65585.05394,1600.102407,1588.461897,5.447073208,3.757944403,0.082843495,0
81.8679,0.080084239,11700.22096,65584.67314,2450.240124,711.5617099,13.49409626,1.84652082,0.07462773,0
81.97705,0.080529152,11700.45104,65584.29233,1600.102407,1568.255627,19.06494688,3.985730499,0.165687653,0
82.08607,0.080974064,11700.68112,65583.91153,1600.102407,1566.523927,10.89418999,3.473216908,0.331377956,0
82.19523,0.081418977,11700.91119,65583.53073,1750.122509,1292.30392,13.44611408,2.811002964,0.272666928,0
82.30437,0.081863889,11701.14127,65583.14992,2150.184916,913.7885222,9.131671874,2.481840108,0.092587531,0
82.41351,0.082308802,11701.37135,65582.76912,1550.096106,1672.729004,20.53910477,4.29391893,0.357001077,0
82.52262,0.082753714,11701.60142,65582.38832,1700.115608,1348.1799,28.58044639,3.037230593,0.362227338,0
82.63184,0.083198626,11701.8315,65582.00751,2100.176415,929.1051167,15.85552734,2.08826151,0.192914175,0
82.74096,0.083643539,11702.06158,65581.62671,2050.168114,924.7370854,21.51115269,2.352310379,0.201326607,0
82.8501,0.084088451,11702.29166,65581.24591,1900.144411,1076.420787,19.037423,2.706356845,0.40535438,0
82.95926,0.084533364,11702.52173,65580.8651,3050.372145,507.9814413,8.838349031,1.422779762,0.053767659,0
83.06844,0.084978276,11702.75181,65580.4843,1800.129609,1198.2671,21.16066419,3.09668521,0.193095553,0
83.17758,0.085423189,11702.98189,65580.10349,1850.13691,1153.662869,22.04731273,2.514052812,0.426765024,0
83.28673,0.085868101,11703.21197,65579.72269,2200.193617,851.2433259,11.70608756,2.141367875,0.311566122,0
83.39588,0.086313014,11703.44204,65579.34189,2350.220921,771.8737615,6.557617719,1.727367035,0.079786684,0
83.50501,0.086757926,11703.67212,65578.96108,2300.211619,777.3344862,16.30197043,2.215278818,0.082643195,0
83.61421,0.087202838,11703.9022,65578.58028,1850.13691,1190.207585,8.017092388,2.933120284,0.365797129,0
83.72335,0.087647751,11704.13228,65578.19948,2150.184916,850.8786705,15.21957488,2.00450302,0.092587531,0
83.8325,0.088092663,11704.36235,65577.81867,1650.108907,1471.313418,20.32943896,3.612551471,0.30918655,0
83.94162,0.088537576,11704.59243,65577.43787,1800.129609,1213.512061,21.16066419,3.362155722,0.064364669,0
84.05075,0.088982488,11704.82251,65577.05706,2000.160013,988.8931118,13.84106672,2.712792923,0.157878972,0
84.15995,0.089427401,11705.05259,65576.67626,1800.129609,1228.761215,19.04455968,2.919708408,0.321828496,0
84.26909,0.089872313,11705.28266,65576.29546,1600.102407,1535.360514,13.61776473,4.498262543,0.414224103,0
84.37824,0.090317225,11705.51274,65575.91465,1600.102407,1583.842817,27.23580181,4.327416478,0.165687653,0
84.48737,0.090762138,11705.74282,65575.53385,1900.144411,1099.415473,26.65260542,3.064606303,0.173720526,0
84.59654,0.09120705,11705.9729,65575.15305,1150.052902,4538.72465,46.15532245,12.54426704,0.233987286,0
84.70568,0.091651963,11706.20297,65574.77224,2400.230422,736.9472849,7.606250585,1.643150402,0.154243298,0
84.81483,0.092096875,11706.43305,65574.39144,1850.13691,1158.335775,28.06038457,2.765491284,0.243862802,0
84.92398,0.092541788,11706.66313,65574.01063,1850.13691,1156.211675,10.02138553,2.681677789,0.304829721,0
85.03309,0.0929867,11706.89321,65573.62983,1550.096106,1664.025159,26.40752605,4.171218845,0.17849911,0
85.14228,0.093431613,11707.12328,65573.24903,1850.13691,1146.866656,22.04731273,3.226477489,0.243862802,0
85.25142,0.093876525,11707.35336,65572.86822,2250.202518,813.3641415,9.862481349,1.826186909,0.128568251,0
85.36057,0.094321437,11707.58344,65572.48742,2000.160013,991.8262434,12.11090915,2.531914739,0.263133724,0
85.46969,0.09476635,11707.81352,65572.10662,2450.240124,696.7429548,13.49409626,2.128675005,0.149256654,0
85.57886,0.095211262,11708.04359,65571.72581,2150.184916,872.1601273,12.1756112,2.259079236,0.092587531,0
85.68799,0.095656175,11708.27367,65571.34501,1750.122509,1288.029214,13.44611408,3.467000743,0.340835024,0
85.79713,0.096101087,11708.50375,65570.96421,2950.348141,535.9473089,10.19727274,1.298471442,0.056394982,0
85.90628,0.096546,11708.73383,65570.5834,1850.13691,1140.920692,12.02568668,2.723584453,0.304829721,0
86.01543,0.096990912,11708.9639,65570.2026,1850.13691,1145.16774,20.04297149,2.178810906,0.487733407,0
86.12462,0.097435825,11709.19398,65569.82179,2300.211619,796.0517087,12.22640446,1.618789598,0,0
86.23374,0.097880737,11709.42406,65569.44099,2250.202518,840.5493761,14.08934361,2.268074373,0.214282133,0
86.34289,0.098325649,11709.65414,65569.06019,2000.160013,966.1677746,10.38075851,2.206343124,0.315761732,0
86.45203,0.098770562,11709.88421,65568.67938,2200.193617,855.276106,8.779530552,1.927204103,0.178035648,0
86.56122,0.099215474,11710.11429,65568.29858,2250.202518,838.1586628,11.2714298,2.002938713,0.257139588,0
86.67038,0.099660387,11710.34437,65567.91778,2150.184916,904.7492093,21.3075753,2.099968146,0.04629358,0
86.77953,0.100105299,11710.57444,65567.53697,2150.184916,866.6774537,13.69759,2.450016744,0.138881852,0
86.88867,0.100550212,11710.80452,65567.15617,1700.115608,1374.424235,21.43520618,3.136824472,0.362227338,0
86.99782,0.100995124,11711.0346,65566.77536,1900.144411,1065.532267,3.80742368,2.945188384,0.173720526,0
87.10702,0.101440036,11711.26468,65566.39456,1750.122509,1277.581243,11.20507265,4.123035265,0.068165914,0
87.21616,0.101884949,11711.49475,65566.01376,2050.168114,954.5374382,11.58278938,2.975087891,0.301992327,0
87.3253,0.102329861,11711.72483,65565.63295,1800.129609,1205.889056,10.58022629,3.185174672,0.257461767,0
87.43446,0.102774774,11711.95491,65565.25215,2600.270428,623.5330323,5.591305905,1.683261347,0.13606018,0
87.5436,0.103219686,11712.18499,65564.87135,1800.129609,1221.58462,19.04455968,3.450647309,0.38619574,0
87.65279,0.103664599,11712.41506,65564.49054,2400.230422,732.3790364,13.94493219,1.749174101,0.115682011,0
87.76195,0.104109511,11712.64514,65564.10974,1000.040002,1041.514086,12.70582311,2.514052812,0.597112454,0
87.87107,0.104554424,11712.87522,65563.72894,2350.220921,751.5781411,5.246083683,1.782211214,0.119680504,0
87.98022,0.104999336,11713.1053,65563.34813,1950.152112,1041.514086,10.87668115,2.425454365,0.275704479,0
88.08938,0.105444248,11713.33537,65562.96733,2150.184916,886.0314319,12.1756112,2.322724563,0.092587531,0
88.19854,0.105889161,11713.56545,65562.58652,2200.193617,825.5055705,16.09596697,1.896609768,0,0
88.30769,0.106334073,11713.79553,65562.20572,1550.096106,1710.042363,26.40752605,4.784729088,0.357001077,0
88.41682,0.106778986,11714.02561,65561.82492,1950.152112,1040.745716,12.68948672,2.804487707,0.165421364,0
88.52593,0.107223898,11714.25568,65561.44411,2750.302533,597.4818377,10.27431305,1.4391124,0.156260063,0
88.63513,0.107668811,11714.48576,65561.06331,1800.129609,1241.322492,14.81237606,2.167588595,0.193095553,0
88.74425,0.108113723,11714.71584,65560.68251,1650.108907,1474.00672,10.16463816,4.037622137,0.231888985,0
88.8534,0.108558636,11714.94592,65560.3017,1700.115608,1400.174597,30.96221218,2.987433952,0.362227338,0
88.96255,0.109003548,11715.17599,65559.9209,1850.13691,1202.111353,10.02138553,2.38833584,0.243862802,0
89.07174,0.10944846,11715.40607,65559.54009,1800.129609,1175.407516,14.81237606,2.919708408,0.193095553,0
89.18086,0.109893373,11715.63615,65559.15929,2250.202518,819.6358808,9.862481349,1.767270584,0.214282133,0
89.28998,0.110338285,11715.86623,65558.77849,2300.211619,782.8046564,6.792392584,1.846017678,0.082643195,0
89.39913,0.110783198,11716.0963,65558.39768,2350.220921,763.2536092,7.869157002,1.91932358,0.079786684,0
89.50828,0.11122811,11716.32638,65558.01688,1800.129609,1183.02633,16.92846364,2.87546465,0.450563499,0
89.61745,0.111673023,11716.55646,65557.63608,2150.184916,884.0956114,16.74156585,2.131790109,0.138881852,0
89.72659,0.112117935,11716.78654,65557.25527,1800.129609,1222.03313,21.16066419,3.804620737,0.708039684,0
