time,depth,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,43Ca/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca
69.20815,0.028537851,8651.398371,41149.28042,5001.0002,535.7696315,1.689608124,1000,0.410065461,0.045781994,0
69.31737,0.028976894,8651.796672,41149.09571,5651.277189,459.9242468,2.204042075,1000,0.374669691,0.047776967,0
69.42656,0.029415938,8652.194973,41148.91101,5851.36922,441.8806219,1.765866879,1000,0.434015693,0.015311247,0
69.53569,0.029854982,8652.593274,41148.7263,5451.188359,478.4778541,2.678837438,1000,0.376215489,0.033182008,0
69.64478,0.030294026,8652.991576,41148.5416,6801.850103,381.2522874,2.089457163,1000,0.300780299,0.032352029,0
69.754,0.03073307,8653.389877,41148.35689,6351.61331,397.3155877,1.932705185,1000,0.257284676,0.020947351,0
69.86311,0.031172114,8653.788178,41148.17219,5251.102732,490.6023494,4.393210313,1000,0.451525676,0.051943943,0.002463295
69.97235,0.031611158,8654.186479,41147.98748,5101.040612,501.8875246,4.128856933,1000,0.431269617,0.080551342,0
70.08147,0.032050201,8654.58478,41147.80278,6551.71655,373.879593,3.111744836,1000,0.286785148,0.01349032,0
70.19061,0.032489245,8654.983081,41147.61808,5151.061119,516.6782314,2.041400256,1000,0.406391064,0.053101768,0
70.29978,0.032928289,8655.381382,41147.43337,4600.846556,570.4815031,2.791954125,1000,0.417419795,0.706260572,0
70.4089,0.033367333,8655.779683,41147.24867,6751.822992,363.2103432,2.708527652,1000,0.336541279,0.032617834,0.003712364
70.51805,0.033806377,8656.177984,41147.06396,5901.392729,429.7010537,3.49804374,1000,0.373978236,0.098577085,0.004315033
70.62719,0.034245421,8656.576286,41146.87926,6951.932637,362.7811291,1.74822025,1000,0.239887511,0.132644409,0.001797117
70.73641,0.034684465,8656.974587,41146.69455,6501.69044,385.032616,1.569187163,1000,0.370245661,0.197306896,0.001935696
70.84552,0.035123508,8657.372888,41146.50985,7802.43436,323.7584391,2.309959421,1000,0.246009192,0.255967755,0.006332181
70.95474,0.035562552,8657.771189,41146.32514,7752.403245,328.2909088,2.584739457,1000,0.273159428,0.482002673,0.01753663
71.06382,0.036001596,8658.16949,41146.14044,7502.250675,334.1959039,1.071697907,1000,0.276564302,0.627500122,0.019830625
71.17297,0.03644064,8658.567791,41145.95574,8552.9251,294.4979198,1.393484863,1000,0.254008391,0.745518069,0.020054961
71.28211,0.036879684,8658.966092,41145.77103,9803.843106,253.4296793,1.603727053,1000,0.211856419,0.678301361,0.013601023
71.39122,0.037318728,8659.364393,41145.58633,12406.15345,192.1177431,1.560433489,1000,0.159155525,0.656702902,0.013474498
71.50027,0.037757772,8659.762694,41145.40162,12005.76277,202.323217,2.423296531,1000,0.136976559,0.93248044,0.030890626
71.60936,0.038196815,8660.160996,41145.21692,12856.6083,195.0041703,0.901666084,1000,0.158817143,1.024137392,0.02780817
71.7185,0.038635859,8660.559297,41145.03221,14358.24163,173.6928207,1.070407932,1000,0.124958829,1.097980986,0.012379198
71.82765,0.039074903,8660.957598,41144.84751,13607.40243,182.8062216,1.415625879,1000,0.137426496,1.207839121,0.027068504
71.93683,0.039513947,8661.355899,41144.6628,18764.07305,132.7036929,1.822246096,1000,0.102009102,1.485218426,0.029973513
72.04597,0.039952991,8661.7542,41144.4781,16711.16306,155.2979964,2.055348985,1000,0.12628538,1.262390816,0.022537774
72.15511,0.040392035,8662.152501,41144.2934,21568.59213,121.2524029,1.490132526,1000,0.080783483,1.043489948,0.015138379
72.26425,0.040831079,8662.550802,41144.10869,25375.73099,103.88322,2.892023974,1000,0.075629033,1.147666013,0.011891459
72.37346,0.041270122,8662.949103,41143.92399,22870.90401,118.1150077,2.640547961,1000,0.077060327,1.30769226,0.021885573
72.48261,0.041709166,8663.347404,41143.73928,27680.61476,99.8251978,1.560002072,1000,0.084182423,1.397555481,0.015060762
72.59176,0.04214821,8663.745706,41143.55458,30336.76816,90.45596154,1.235091818,1000,0.059190115,1.300785157,0.020188758
72.70091,0.042587254,8664.144007,41143.36987,32442.04489,86.69273862,1.38393587,1000,0.053142899,1.301551389,0.015294156
72.81006,0.043026298,8664.542308,41143.18517,36804.10203,76.34532404,1.369023126,1000,0.053583574,1.250891553,0.016263271
72.91925,0.043465342,8664.940609,41143.00046,40365.06849,69.88755557,1.569352242,1000,0.045373932,1.274056488,0.019075714
73.02839,0.043904386,8665.33891,41142.81576,40615.87896,71.29080334,0.871459385,1000,0.050726242,1.452000899,0.011882249
73.13755,0.044343429,8665.737211,41142.63106,39361.87687,74.45281899,1.278538854,1000,0.045968188,1.792223035,0.016064714
73.2467,0.044782473,8666.135512,41142.44635,41769.67181,69.91877184,1.515728111,1000,0.046562959,1.908889103,0.020074048
73.35589,0.045221517,8666.533813,41142.26165,45281.86962,64.95869126,1.848239854,1000,0.04491682,1.484044365,0.015200082
73.46505,0.045660561,8666.932114,41142.07694,47439.85108,61.85819747,1.488712996,1000,0.035622576,1.318385929,0.013773825
73.57419,0.046099605,8667.330416,41141.89224,53815.5959,55.90627252,0.930868336,1000,0.034739301,1.609226623,0.012972381
73.68333,0.046538649,8667.728717,41141.70753,53815.5959,59.52496285,1.585984102,1000,0.038552845,1.516524378,0.023820572
73.79247,0.046977693,8668.127018,41141.52283,51656.51574,60.7433806,1.725017266,1000,0.037535156,2.687126598,0.012634868
73.90149,0.047416736,8668.525319,41141.33812,57532.09369,54.99375316,1.353427711,1000,0.032073003,1.400382343,0.016299347
74.01064,0.04785578,8668.92362,41141.15342,59340.51835,54.1811984,1.155547382,1000,0.032619824,1.40538524,0.012136263
74.11978,0.048294824,8669.321921,41140.96872,60043.8651,53.30902073,1.327042806,1000,0.034888462,1.577330045,0.012373278
74.22891,0.048733868,8669.720222,41140.78401,71705.07652,46.74996492,1.10921563,1000,0.027259525,1.35147075,0.009069229
74.33803,0.049172912,8670.118523,41140.59931,139719.1513,24.03926095,0.619405042,1000,0.010525454,0.694527461,0.004795955
74.44725,0.049611956,8670.516824,41140.4146,78546.00609,47.94575844,1.105915327,1000,0.026889448,1.322251184,0.009143538
74.55639,0.050051,8670.915126,41140.2299,89620.12308,39.54271009,0.700412232,1000,0.022529292,1.12848133,0.008132361
74.66553,0.050490043,8671.313427,41140.04519,69894.86689,49.14971813,1.244109019,1000,0.032201485,1.641093719,0.008816501
74.77469,0.050929087,8671.711728,41139.86049,78797.582,44.33867165,1.031985286,1000,0.027667644,1.476473255,0.008969412
74.88374,0.051368131,8672.110029,41139.67578,77338.51197,46.36091272,1.290654109,1000,0.022613187,1.578831712,0.009140092
74.99289,0.051807175,8672.50833,41139.49108,91382.81622,39.59739657,1.252475959,1000,0.02085024,1.790033197,0.006105178
75.10203,0.052246219,8672.906631,41139.30638,87958.38209,45.60503733,1.427587373,1000,0.021410157,1.473534858,0.008934692
75.21119,0.052685263,8673.304932,41139.12167,86901.02515,43.03961292,1.211299517,1000,0.021411506,1.43444433,0.009175333
75.32026,0.053124306,8673.703233,41138.93697,91282.08422,45.21106487,0.970709493,1000,0.024353002,1.558187614,0.010478387
75.42937,0.05356335,8674.101534,41138.75226,97125.87714,41.23151517,0.930903125,1000,0.02404515,1.53118237,0.009140375
75.53836,0.054002394,8674.499836,41138.56756,98335.27762,38.31230652,1.313450151,1000,0.023747418,1.444829977,0.007522469
75.64751,0.054441438,8674.898137,41138.38285,109628.6386,38.47053737,1.177322405,1000,0.016945586,1.525510337,0.008714142
75.75666,0.054880482,8675.296438,41138.19815,107359.0674,39.27105329,1.13364995,1000,0.019205831,1.594534796,0.00879354
75.86584,0.055319526,8675.694739,41138.01344,111949.0689,39.69966654,1.235127396,1000,0.017401771,1.480051837,0.007211759
75.97499,0.05575857,8676.09304,41137.82874,119771.0685,37.63478708,0.877019738,1000,0.019851826,1.408365937,0.007307662
76.08414,0.056197613,8676.491341,41137.64404,116540.7491,37.63476533,0.774934077,1000,0.020016483,1.57150998,0.008682189
76.19329,0.056636657,8676.889642,41137.45933,125224.117,35.3619437,1.132925423,1000,0.017536166,1.513246827,0.006352408
76.30244,0.057075701,8677.287943,41137.27463,122194.3533,39.33836701,1.432662809,1000,0.015193502,1.6546063,0.007720117
76.41163,0.057514745,8677.686244,41137.08992,125628.1407,36.58531085,1.173266859,1000,0.015857378,1.600539704,0.008141301
76.52078,0.057953789,8678.084546,41136.90522,129214.4206,36.62861334,1.112017696,1000,0.015239795,1.865856686,0.006770843
76.62994,0.058392833,8678.482847,41136.72051,134621.0302,33.83147056,0.94398809,1000,0.014288453,1.532611424,0.006750762
76.73907,0.058831877,8678.881148,41136.53581,143974.3974,31.64993694,1.457972802,1000,0.013041594,1.529156419,0.006862403
76.84809,0.05927092,8679.279449,41136.3511,122497.2968,40.22282948,1.203416916,1000,0.016819459,1.730998761,0.006308999
76.95726,0.059709964,8679.67775,41136.1664,135025.3562,35.45449195,1.336779684,1000,0.01592171,1.506139502,0.006814592
77.06639,0.060149008,8680.076051,41135.9817,151462.1048,34.26058877,1.203230199,1000,0.012692736,1.422974786,0.005696957
77.17553,0.060588052,8680.474352,41135.79699,142002.0275,33.8522564,1.296734406,1000,0.013064242,1.634850328,0.007918104
77.28469,0.061027096,8680.872653,41135.61229,130982.6817,36.65636758,1.13912556,1000,0.015897137,2.584902181,0.006331962
77.39368,0.06146614,8681.270954,41135.42758,141142.3733,34.60030529,0.965405351,1000,0.013785477,1.623840173,0.006195939
77.5029,0.061905184,8681.669256,41135.24288,137805.4495,35.41448972,1.24284819,1000,0.013956678,1.563163174,0.004862879
77.61204,0.062344227,8682.067557,41135.05817,140990.6757,33.9067148,1.14932286,1000,0.015886897,1.804538869,0.005558118
77.72118,0.062783271,8682.465858,41134.87347,139928.8439,36.07485597,1.460834598,1000,0.012611855,1.5840066,0.007954789
77.83032,0.063222315,8682.864159,41134.68876,159865.7872,31.05606724,1.070629939,1000,0.012447144,1.417203069,0.006106391
77.93944,0.063661359,8683.26246,41134.50406,154600.1727,34.79618815,0.976265358,1000,0.011409855,1.738522819,0.003818274
78.04858,0.064100403,8683.660761,41134.31936,161790.3117,30.46113009,0.853067844,1000,0.013137164,1.47410692,0.005191454
78.15774,0.064539447,8684.059062,41134.13465,156270.7539,30.84577843,0.977564144,1000,0.014905849,1.294657355,0.005012333
78.26696,0.064978491,8684.457363,41133.94995,149893.3645,32.35491794,1.068473895,1000,0.01448634,1.695593358,0.00409021
78.37608,0.065417534,8684.855664,41133.76524,147515.3249,36.51372492,1.048329264,1000,0.015027669,1.691776215,0.007158879
78.4853,0.065856578,8685.253966,41133.58054,166248.2358,32.46317955,0.951870519,1000,0.011015268,1.532156043,0.004027577
78.59438,0.066295622,8685.652267,41133.39583,173394.3402,29.99839864,0.96555195,1000,0.011081101,1.493932951,0.004842694
78.70359,0.066734666,8686.050568,41133.21113,152271.8538,34.59131745,1.063802106,1000,0.012922053,1.4082659,0.004920835
78.81273,0.06717371,8686.448869,41133.02642,171924.2426,30.49992411,1.102285137,1000,0.011702254,1.430194634,0.004950277
78.92192,0.067612754,8686.84717,41132.84172,155663.2442,31.75102785,1.194271402,1000,0.013511159,1.49881093,0.004521425
79.03108,0.068051798,8687.245471,41132.65702,218496.1939,25.01688993,0.875036251,1000,0.008166445,1.229768667,0.003372935
79.14022,0.068490841,8687.643772,41132.47231,162398.1175,34.78632982,1.065200845,1000,0.015455261,1.582063689,0.003144919
79.24931,0.068929885,8688.042073,41132.28761,144985.9892,38.15397244,1.282625498,1000,0.016695616,1.528502322,0.004777596
79.3585,0.069368929,8688.440374,41132.1029,158194.7285,32.27783582,0.977260909,1000,0.014437844,1.537638262,0.005238179
79.46765,0.069807973,8688.838676,41131.9182,163512.5043,32.48361676,0.945348931,1000,0.012445018,1.542250235,0.00360931
79.5768,0.070247017,8689.236977,41131.73349,181203.9436,30.64729169,1.401037059,1000,0.011599769,1.367080345,0.004007025
79.68602,0.070686061,8689.635278,41131.54879,165437.5867,33.98325469,1.279186412,1000,0.014896774,1.638740108,0.004184608
79.79516,0.071125105,8690.033579,41131.36408,176385.7586,32.97943048,1.074298673,1000,0.012302345,1.48849518,0.004502907
79.90435,0.071564148,8690.43188,41131.17938,161486.4198,37.88922175,0.991452365,1000,0.0109213,1.57258639,0.0044983
80.01348,0.072003192,8690.830181,41130.99468,192267.3847,29.37339637,0.889579312,1000,0.009754524,1.337398703,0.004070669
80.12256,0.072442236,8691.228482,41130.80997,177247.8247,29.72027707,1.006767,1000,0.011477006,1.345777235,0.003904735
80.23172,0.07288128,8691.626783,41130.62527,161537.068,33.56736142,1.127876296,1000,0.013577857,1.520464259,0.00463743
80.34092,0.073320324,8692.025084,41130.44056,152676.7479,33.86187215,0.940385206,1000,0.014517425,1.641472993,0.004461518
80.45014,0.073759368,8692.423386,41130.25586,162600.7259,34.0155176,1.380842348,1000,0.012793253,1.765420476,0.004397536
80.55927,0.074198412,8692.821687,41130.07115,176943.5593,30.019424,1.299692266,1000,0.013157809,1.354951915,0.003206057
80.66844,0.074637455,8693.219988,41129.88645,175827.9826,30.6118619,0.931207316,1000,0.012212938,1.711781074,0.004000925
80.77751,0.075076499,8693.618289,41129.70174,189627.5159,27.90389009,1.096030713,1000,0.012393808,1.492448751,0.004606166
80.88669,0.075515543,8694.01659,41129.51704,156220.127,35.48402509,1.095721359,1000,0.013173215,1.734486935,0.003851183
80.99584,0.075954587,8694.414891,41129.33234,166400.2384,38.45072207,1.349186679,1000,0.011684613,1.45597873,0.003887464
81.10506,0.076393631,8694.813192,41129.14763,176588.5924,34.04278062,1.020959553,1000,0.010111789,1.624495635,0.00462624
81.21422,0.076832675,8695.211493,41128.96293,165386.9229,32.95582145,1.101516092,1000,0.012440134,1.317033316,0.00500947
81.32336,0.077271719,8695.609794,41128.77822,179327.1681,31.72411693,1.364445132,1000,0.01046102,1.459306216,0.003922566
81.4325,0.077710762,8696.008096,41128.59352,164221.7109,33.93391229,1.266278556,1000,0.011564846,1.795527403,0.004215715
81.54164,0.078149806,8696.406397,41128.40881,184501.6592,29.35356147,0.977013874,1000,0.011024151,1.335977119,0.00368917
81.65079,0.07858885,8696.804698,41128.22411,177399.9601,31.72610587,1.130368792,1000,0.01210431,1.298707233,0.005884405
81.75993,0.079027894,8697.202999,41128.0394,167160.2786,34.20210322,1.122814392,1000,0.012713457,1.435068381,0.003801821
81.86912,0.079466938,8697.6013,41127.8547,167008.2669,32.61176664,1.145881127,1000,0.012454279,1.87260161,0.003601419
81.97835,0.079905982,8697.999601,41127.67,169896.8034,30.68572025,0.985506891,1000,0.009979312,1.617840183,0.004207948
82.08751,0.080345026,8698.397902,41127.48529,176943.5593,30.78452281,1.216492492,1000,0.013924451,1.476902703,0.004296262
82.19658,0.080784069,8698.796203,41127.30059,205068.4368,27.25506571,0.96839276,1000,0.008372372,1.116405033,0.002654317
82.30572,0.081223113,8699.194504,41127.11588,163512.5043,33.6500963,1.114194671,1000,0.014243002,1.84123424,0.004095236
82.41483,0.081662157,8699.592806,41126.93118,175523.7516,32.53365021,1.111045785,1000,0.011976577,1.930389017,0.003813933
82.52387,0.082101201,8699.991107,41126.74647,192622.7939,31.4466212,1.069378441,1000,0.012435092,1.454513279,0.00335642
82.63297,0.082540245,8700.389408,41126.56177,164272.37,32.00765295,1.377939389,1000,0.012800203,1.771803389,0.005527305
82.74212,0.082979289,8700.787709,41126.37706,182725.8588,29.23295135,1.127509795,1000,0.013358495,1.646926306,0.003476782
82.85132,0.083418333,8701.18601,41126.19236,179377.8881,33.60712108,1.169148044,1000,0.014364961,1.516065634,0.003288895
82.96045,0.083857376,8701.584311,41126.00766,194247.6494,26.48234508,0.908887427,1000,0.011283567,1.555987131,0.003036266
83.06959,0.08429642,8701.982612,41125.82295,180950.3089,30.01606814,1.097940434,1000,0.011491161,1.339630012,0.003385616
83.17873,0.084735464,8702.380913,41125.63825,197599.5759,26.77433192,1.04235421,1000,0.01063405,1.524282134,0.00258278
83.28788,0.085174508,8702.779214,41125.45354,177399.9601,30.75876681,1.109623641,1000,0.012231749,1.352395693,0.003965339
83.39707,0.085613552,8703.177516,41125.26884,185922.4797,32.49167227,1.068472883,1000,0.010331744,1.464318392,0.00298965
83.50622,0.086052596,8703.575817,41125.08413,182167.8019,31.64625522,1.332989859,1000,0.011289992,2.175108262,0.003425189
83.61538,0.08649164,8703.974118,41124.89943,195364.8591,28.74999719,1.214389665,1000,0.010987462,1.451991327,0.002728543
83.72451,0.086930683,8704.372419,41124.71472,191810.4447,30.85479717,1.054741723,1000,0.011898767,1.271368711,0.0040804
83.83366,0.087369727,8704.77072,41124.53002,182472.1935,32.00075764,1.058500422,1000,0.012014383,1.688816532,0.003605992
83.94284,0.087808771,8705.169021,41124.34532,188866.1182,30.91357973,1.149169459,1000,0.010170148,1.208319632,0.00294289
84.05198,0.088247815,8705.567322,41124.16061,192876.6637,31.36555636,1.182419357,1000,0.01066099,1.328123388,0.00299911
84.16115,0.088686859,8705.965623,41123.97591,191658.1351,26.52312598,0.988395536,1000,0.009431885,1.848079232,0.003373372
84.2703,0.089125903,8706.363924,41123.7912,210507.7396,26.53954594,0.829725532,1000,0.009335941,1.078752893,0.002693256
84.37931,0.089564946,8706.762226,41123.6065,191455.0584,27.81582253,1.162402593,1000,0.010976523,1.541033529,0.003732477
84.48846,0.09000399,8707.160527,41123.42179,225363.3966,26.56871751,0.905403139,1000,0.009620822,1.267296764,0.003018296
84.5976,0.090443034,8707.558828,41123.23709,167717.6706,36.19165061,1.448292602,1000,0.013614816,1.644225559,0.003653795
84.70675,0.090882078,8707.957129,41123.05238,176385.7586,32.01731858,1.116027939,1000,0.01127697,1.215013973,0.002637264
84.8159,0.091321122,8708.35543,41122.86768,211880.6449,28.58845884,0.989236426,1000,0.010128317,1.544557367,0.002408151
84.92509,0.091760166,8708.753731,41122.68298,213762.2766,24.03047586,1.178376359,1000,0.011730021,1.55826402,0.003500915
85.03425,0.09219921,8709.152032,41122.49827,202934.0248,31.97540446,1.168946133,1000,0.009462817,1.410897887,0.003408877
85.1434,0.092638253,8709.550333,41122.31357,216203.7308,28.04150209,1.062956933,1000,0.011074649,1.72667846,0.002150069
85.25254,0.093077297,8709.948634,41122.12886,173039.4733,33.58658799,1.371671539,1000,0.011103913,1.590056417,0.003803317
85.36166,0.093516341,8710.346936,41121.94416,194146.0898,27.91984779,1.079909232,1000,0.011056673,1.792426453,0.003505279
85.47087,0.093955385,8710.745237,41121.75945,189729.0391,30.14955277,1.376653217,1000,0.011195856,1.501436461,0.005082079
85.58002,0.094394429,8711.143538,41121.57475,202171.8224,29.43796066,1.146073143,1000,0.011845823,1.65469688,0.004375528
85.68917,0.094833473,8711.541839,41121.39004,232979.8655,23.44904941,0.844155449,1000,0.007948144,1.590187435,0.003162652
85.79832,0.095272517,8711.94014,41121.20534,219555.9748,27.82901592,1.096931976,1000,0.010184759,1.315012736,0.003046728
85.90736,0.09571156,8712.338441,41121.02064,215338.995,28.49070705,0.998919365,1000,0.008181638,1.556399369,0.003053916
86.01652,0.096150604,8712.736742,41120.83593,199783.8867,32.29046301,1.196646463,1000,0.011874765,1.405996255,0.004711895
86.12566,0.096589648,8713.135043,41120.65123,183842.0469,34.55103728,1.330815196,1000,0.012170452,1.44504263,0.003208743
86.23474,0.097028692,8713.533344,41120.46652,210711.1236,28.44015077,1.0471119,1000,0.01018471,1.51562391,0.00382088
86.34393,0.097467736,8713.931646,41120.28182,217831.6296,27.63886547,1.012779309,1000,0.01057677,1.142849024,0.002810644
86.45315,0.09790678,8714.329947,41120.09711,175371.6388,32.90991197,1.174971375,1000,0.012244838,1.606381589,0.00304079
86.5623,0.098345824,8714.728248,41119.91241,213965.713,29.37768435,1.013945355,1000,0.009712538,1.971380071,0.003815583
86.67144,0.098784867,8715.126549,41119.7277,189475.2327,28.71113964,1.019240708,1000,0.01073376,1.267007957,0.003831489
86.78058,0.099223911,8715.52485,41119.543,242517.893,23.6081869,0.954886107,1000,0.007727815,1.381496171,0.004113074
