time,depth,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca
63.86231,0.008846466,83193.48147,60190.53414,9203.386846,196.3862973,0.627308584,0.246118619,0.018089032,0
63.97146,0.009288789,83193.89692,60190.68596,9303.460887,197.2079153,2.274250817,0.245203533,0.008942534,0
64.08054,0.009731113,83194.31237,60190.83779,8803.098691,209.0163227,1.752734999,0.246059381,0.01895297,0
64.18969,0.010173436,83194.72782,60190.98961,7502.250675,252.0974287,1.29671692,0.291267102,0.02243514,0
64.29879,0.010615759,83195.14328,60191.14143,8903.169528,204.6501443,1.082527488,0.243156112,0.009364597,0
64.40784,0.011058083,83195.55873,60191.29326,8602.959418,211.6229104,1.795613521,0.237959172,0.024270887,0
64.51694,0.011500406,83195.97418,60191.44508,8703.028654,213.9491583,1.108690393,0.274939355,0.009590924,0
64.62609,0.011942729,83196.38963,60191.5969,8352.789832,224.1739263,0.926119548,0.25794968,0.010014472,0
64.73529,0.012385052,83196.80508,60191.74873,9153.350126,198.4844138,2.733969692,0.200280654,0.018192694,0
64.84444,0.012827376,83197.22053,60191.90055,8202.690482,225.1075282,2.832001416,0.25232143,0.015311555,0
64.95359,0.013269699,83197.63598,60192.05237,8352.789832,216.3045351,0.463057922,0.232981215,0.020029105,0
65.06275,0.013712022,83198.05143,60192.2042,7602.311103,245.1132995,2.045847283,0.232053108,0.011061162,0
65.17189,0.014154346,83198.46688,60192.35602,8252.723399,225.7654128,0.937954019,0.238065626,0.010142443,0
65.28091,0.014596669,83198.88234,60192.50784,8002.560819,229.774856,2.180061778,0.274220854,0.015715781,0.001478805
65.39006,0.015038992,83199.29779,60192.65966,7802.43436,233.7432235,1.492774533,0.234703881,0.010761238,0.010632451
65.49922,0.015481316,83199.71324,60192.81149,8002.560819,228.1133211,1.211135743,0.26769018,0.015715781,0
65.60836,0.015923639,83200.12869,60192.96331,8803.098691,206.3947178,1.314545991,0.240152515,0.023691308,0
65.7175,0.016365962,83200.54414,60193.11513,9353.498208,187.843388,2.46710654,0.230896229,0.017785013,0
65.82669,0.016808285,83200.95959,60193.26696,7452.220762,244.429176,1.044753729,0.286297977,0.005648631,0
65.93584,0.017250609,83201.37504,60193.41878,8853.134009,203.4681103,2.17792539,0.246556421,0.014130314,0
66.04499,0.017692932,83201.79049,60193.5706,8252.723399,218.5452356,1.875923045,0.225422267,0.03549926,0
66.15415,0.018135255,83202.20594,60193.72243,7802.43436,236.1244021,3.48319631,0.259297612,0.021522649,0
66.26328,0.018577579,83202.6214,60193.87425,8352.789832,222.9538248,2.546864413,0.274595989,0.010014472,0
66.3725,0.019019902,83203.03685,60194.02607,7702.372331,242.1471367,3.531069081,0.246995594,0.016363775,0.001539779
66.48164,0.019462225,83203.4523,60194.1779,9003.241167,197.0783793,1.711855921,0.211475723,0.013883142,0
66.59079,0.019904549,83203.86775,60194.32972,8402.823349,212.5648054,1.150394257,0.254264848,0.014927595,0
66.69993,0.020346872,83204.2832,60194.48154,8502.890983,213.6998604,1.590614678,0.216401773,0.009828457,0
66.80913,0.020789195,83204.69865,60194.63337,8803.098691,208.5967575,2.629123533,0.228338995,0.009476409,0
66.91828,0.021231518,83205.1141,60194.78519,7552.280789,251.8509013,0.772568024,0.247566342,0.005569364,0
67.02744,0.021673842,83205.52955,60194.93701,9953.961677,184.7951751,1.541116466,0.209426199,0.012498446,0
67.13657,0.022116165,83205.945,60195.08884,8703.028654,212.2499207,2.439148135,0.255011112,0.014386443,0
67.2457,0.022558488,83206.36046,60195.24066,7902.497189,237.3936273,1.963750083,0.282301021,0,0
67.35491,0.023000812,83206.77591,60195.39248,8102.625251,228.4981268,2.629817058,0.298580096,0.025851932,0
67.46406,0.023443135,83207.19136,60195.5443,8953.205247,202.0767123,0.86094108,0.230124207,0.009309674,0
67.57322,0.023885458,83207.60681,60195.69613,8252.723399,230.4477955,4.220911271,0.284427203,0,0
67.68236,0.024327782,83208.02226,60195.84795,8352.789832,213.7951337,2.315326654,0.22881992,0.010014472,0
67.79141,0.024770105,83208.43771,60195.99977,8552.9251,206.8418667,0.903324204,0.229276103,0.004883969,0
67.90056,0.025212428,83208.85316,60196.1516,7502.250675,238.238108,1.037371461,0.270291004,0.03365298,0
68.00972,0.025654751,83209.26861,60196.30342,8352.789832,218.2244331,1.15765175,0.193450263,0.005007216,0
68.1188,0.026097075,83209.68406,60196.45524,8502.890983,217.7242405,1.363381283,0.287875345,0.024571438,0
68.22793,0.026539398,83210.09952,60196.60707,6601.74286,273.3322075,2.377087848,0.339050467,0.025704328,0
68.33704,0.026981721,83210.51497,60196.75889,8302.756515,217.7892378,1.631008436,0.244929779,0.025195431,0
68.44609,0.027424045,83210.93042,60196.91071,8402.823349,211.868276,2.070726229,0.22325024,0.00995169,0
68.55523,0.027866368,83211.34587,60197.06254,7352.161535,250.4091326,1.324800064,0.283288101,0.022921021,0
68.66433,0.028308691,83211.76132,60197.21436,7952.528904,226.7518581,1.706862033,0.27385136,0.031640766,0
68.77335,0.028751015,83212.17677,60197.36618,7902.497189,231.7519581,1.718277886,0.282301021,0,0
68.8825,0.029193338,83212.59222,60197.51801,8652.993936,209.9095403,2.677069121,0.254556368,0.009649224,0
68.99163,0.029635661,83213.00767,60197.66983,8753.063572,209.8495455,2.644913492,0.213864835,0.004766642,0
69.10078,0.030077985,83213.42312,60197.82165,8602.959418,210.5132417,0.673348337,0.258130367,0.014562416,0
69.20993,0.030520308,83213.83858,60197.97348,8402.823349,215.7922511,3.451251798,0.227385414,0.01990354,0
69.31913,0.030962631,83214.25403,60198.1253,8302.756515,217.0463284,0.698998023,0.215615903,0.025195431,0
69.42827,0.031404954,83214.66948,60198.27712,8903.169528,199.2312694,1.732054374,0.219807848,0.00468228,0
69.53743,0.031847278,83215.08493,60198.42894,8402.823349,219.3524752,1.38047587,0.217047542,0.004975825,0
69.64658,0.032289601,83215.50038,60198.58077,8853.134009,196.4946006,0.871159702,0.191755364,0,0
69.75568,0.032731924,83215.91583,60198.73259,7452.220762,243.5130647,1.567136862,0.241701401,0.005648631,0
69.86489,0.033174248,83216.33128,60198.88441,7902.497189,230.8123274,1.718277886,0.242593704,0.015926002,0
69.97403,0.033616571,83216.74673,60199.03624,9003.241167,202.0246695,1.925841763,0.223013439,0.01851093,0
70.08317,0.034058894,83217.16218,60199.18806,7202.074197,258.2424654,1.083298773,0.277389918,0,0.003306801
70.19233,0.034501218,83217.57764,60199.33988,8352.789832,212.4671931,2.083789821,0.235061874,0.025036482,0.001413501
70.30133,0.034943541,83217.99309,60199.49171,7152.045485,259.2042789,2.728411543,0.245126387,0.00590057,0
70.41054,0.035385864,83218.40854,60199.64353,7852.465674,231.3024572,1.729847425,0.255330928,0.016033235,0
70.51968,0.035828187,83218.82399,60199.79535,8402.823349,214.765084,1.38047587,0.245994104,0.014927595,0.001404639
70.62884,0.036270511,83219.23944,60199.94718,8452.857066,219.4091892,0.685933556,0.252680748,0.034614607,0
70.73795,0.036712834,83219.65489,60200.099,7652.341617,238.6763807,2.539624113,0.301197498,0.010984625,0.001550434
70.8471,0.037155157,83220.07034,60200.25082,9453.573451,196.7216018,1.219870252,0.175353246,0.004396934,0
70.95624,0.037597481,83220.48579,60200.40265,7102.016973,252.9061003,1.374408814,0.313658914,0.029724277,0
71.06538,0.038039804,83220.90124,60200.55447,7652.341617,246.2964105,1.269799358,0.269244768,0.016477004,0
71.1746,0.038482127,83221.3167,60200.70629,8402.823349,218.0308245,0.920313565,0.22325024,0.024879524,0
71.28372,0.038924451,83221.73215,60200.85812,8452.857066,219.0441956,2.057825361,0.322549398,0.019779538,0
71.3929,0.039366774,83222.1476,60201.00994,9253.423767,194.610535,2.287136153,0.199879618,0.013489855,0
71.50211,0.039809097,83222.56305,60201.16176,9153.350126,196.4721924,2.523659284,0.251309112,0.013644466,0
71.61126,0.04025142,83222.9785,60201.31359,9353.498208,191.0862401,1.850318803,0.206877641,0.013338707,0
71.72033,0.040693744,83223.39395,60201.46541,8302.756515,217.6777936,1.165001365,0.230272636,0.005039006,0
71.82944,0.041136067,83223.8094,60201.61723,8252.723399,223.4821527,1.641429381,0.238065626,0.025356412,0
71.93856,0.04157839,83224.22485,60201.76905,9753.803984,185.7444609,0.787079474,0.203308186,0.012766522,0
72.04763,0.042020714,83224.6403,60201.92088,8953.205247,205.7165873,0.430468818,0.24173001,0.009309674,0
72.15674,0.042463037,83225.05576,60202.0727,9303.460887,197.1089304,1.860743226,0.230339027,0,0
72.26594,0.04290536,83225.47121,60202.22452,8452.857066,213.973883,1.600524434,0.232132954,0.00988969,0
72.37509,0.043347684,83225.88666,60202.37635,9003.241167,204.6195574,1.711855921,0.246089702,0.023138755,0
72.48423,0.043790007,83226.30211,60202.52817,7802.43436,231.7994629,1.990374006,0.297308235,0.005380598,0
72.59337,0.04423233,83226.71756,60202.67999,7502.250675,241.6270214,1.037371461,0.260968537,0.039261967,0
72.70253,0.044674653,83227.13301,60202.83182,7852.465674,227.4819537,2.224098442,0.224240882,0.016033235,0
72.81173,0.045116977,83227.54846,60202.98364,7752.403245,234.1003275,1.502962827,0.297086134,0.010834684,0
72.92087,0.0455593,83227.96391,60203.13546,8302.756515,214.8183309,1.165001365,0.234460349,0.020156265,0
73.03002,0.046001623,83228.37936,60203.28729,8602.959418,204.6116821,1.571158688,0.213754803,0.0048541,0
73.13916,0.046443947,83228.79482,60203.43911,7902.497189,232.1043672,2.454697423,0.247005487,0.010617292,0
73.24818,0.04688627,83229.21027,60203.59093,7902.497189,228.1510441,1.472806671,0.242593704,0.010617292,0
73.35733,0.047328593,83229.62572,60203.74276,7202.074197,247.7502295,1.895784228,0.29929451,0,0
73.46649,0.047770917,83230.04117,60203.89458,8052.592935,220.3275204,2.165767753,0.248634448,0.01040845,0
73.57564,0.04821324,83230.45662,60204.0464,8753.063572,208.2319379,1.322440876,0.243575593,0.028600426,0
73.6848,0.048655563,83230.87207,60204.19823,7802.43436,224.9430374,0.746382788,0.283892426,0.016141922,0
73.79385,0.049097886,83231.28752,60204.35005,8052.592935,218.6413626,0.96255382,0.283236133,0.005204204,0
73.90299,0.04954021,83231.70297,60204.50187,8903.169528,208.1398608,1.299035584,0.210079736,0.014046951,0
74.01215,0.049982533,83232.11842,60204.65369,7952.528904,222.5949518,2.194545678,0.271660006,0.031640766,0
74.12123,0.050424856,83232.53388,60204.80552,8002.560819,219.8144249,2.906766478,0.26333644,0.010477145,0
74.23038,0.05086718,83232.94933,60204.95734,8703.028654,212.9578551,1.108690393,0.264975134,0.014386443,0
74.33949,0.051309503,83233.36478,60205.10916,8152.657766,219.1784344,1.425147842,0.234743569,0,0
74.44852,0.051751826,83233.78023,60205.26099,8102.625251,225.2558488,2.390737998,0.231975904,0.010340649,0
74.55766,0.05219415,83234.19568,60205.41281,8152.657766,219.2919754,3.087863556,0.253954433,0.01541065,0
74.66677,0.052636473,83234.61113,60205.56463,8402.823349,213.8481698,1.840641856,0.2191151,0.01990354,0
74.77596,0.053078796,83235.02658,60205.71646,8452.857066,214.5936831,1.143227166,0.246516323,0.024724522,0
74.88512,0.05352112,83235.44203,60205.86828,8803.098691,201.5751742,1.314545991,0.218494611,0.023691308,0
74.99426,0.053963443,83235.85748,60206.0201,7902.497189,232.5742866,1.472806671,0.238181956,0.026543549,0
75.10341,0.054405766,83236.27294,60206.17193,8202.690482,224.8815539,0.471990796,0.273530383,0.015311555,0
75.21256,0.054848089,83236.68839,60206.32375,9003.241167,204.0389815,0.855921113,0.244166638,0.013883142,0
75.32177,0.055290413,83237.10384,60206.47557,8402.823349,211.9049327,1.840641856,0.225317823,0.00995169,0
75.43093,0.055732736,83237.51929,60206.6274,8052.592935,228.2298962,1.443836506,0.298375066,0.01040845,0
75.54007,0.056175059,83237.93474,60206.77922,8803.098691,202.831921,2.190927513,0.192900136,0.01895297,0
75.64922,0.056617383,83238.35019,60206.93104,8502.890983,213.5186682,0.908917219,0.257242588,0.029485844,0
75.75824,0.057059706,83238.76564,60207.08287,9703.765061,186.2725033,0.593490808,0.213293504,0.021392417,0
75.86738,0.057502029,83239.18109,60207.23469,7302.132223,244.784887,2.668893311,0.304535957,0.017315699,0
75.97653,0.057944353,83239.59654,60207.38651,8652.993936,214.1099169,1.784698469,0.254556368,0.009649224,0
76.08569,0.058386676,83240.012,60207.53834,8803.098691,208.4918727,5.696593829,0.212588076,0.01895297,0
76.19484,0.058828999,83240.42745,60207.69016,8252.723399,221.985553,0.937954019,0.280212346,0.015213725,0
76.30389,0.059271322,83240.8429,60207.84198,7402.191049,241.6531613,0.789179763,0.269437454,0.02275674,0
76.41306,0.059713646,83241.25835,60207.9938,9453.573451,190.0384617,1.01655651,0.217374962,0.008793903,0
76.5222,0.060155969,83241.6738,60208.14563,8102.625251,224.6839167,0.956283724,0.281391127,0.025851932,0
76.63127,0.060598292,83242.08925,60208.29745,8953.205247,204.0336104,2.15237853,0.230124207,0.009309674,0
76.74045,0.061040616,83242.5047,60208.44927,8002.560819,237.0074199,1.453365798,0.245921831,0,0
76.84961,0.061482939,83242.92015,60208.6011,8903.169528,204.7537576,1.948565068,0.278180609,0.009364597,0
76.95882,0.061925262,83243.3356,60208.75292,7702.372331,238.3235055,3.531069081,0.26059481,0,0
77.06798,0.062367586,83243.75106,60208.90474,7602.311103,243.3990632,2.301582797,0.275717143,0.011061162,0
77.17711,0.062809909,83244.16651,60209.05657,8502.890983,219.3567899,1.136148797,0.216401773,0.004914209,0
77.28624,0.063252232,83244.58196,60209.20839,8052.592935,225.005957,1.684479292,0.211872585,0.015612737,0
77.3954,0.063694555,83244.99741,60209.36021,8102.625251,225.2939802,2.390737998,0.23842111,0,0
77.50455,0.064136879,83245.41286,60209.51204,7752.403245,238.4154545,1.00197121,0.274574115,0.027087036,0
77.61375,0.064579202,83245.82831,60209.66386,9253.423767,196.1026429,2.079210526,0.250330051,0.0089932,0
77.7229,0.065021525,83246.24376,60209.81568,9553.649494,186.2249561,1.005415916,0.224028265,0.013046346,0
77.8321,0.065463849,83246.65921,60209.96751,9453.573451,189.5522661,2.643089215,0.233819295,0.021985021,0
77.94126,0.065906172,83247.07466,60210.11933,8452.857066,214.9583117,2.057825361,0.256790405,0.014834594,0
78.05033,0.066348495,83247.49012,60210.27115,9753.803984,188.0678099,1.967722299,0.196235027,0.008510981,0
78.15949,0.066790819,83247.90557,60210.42298,9903.921953,186.2650654,1.936569562,0.243599322,0.008376236,0
78.26868,0.067233142,83248.32102,60210.5748,9103.313606,201.6869783,0.846054718,0.21474032,0.004574333,0
78.37791,0.067675465,83248.73647,60210.72662,8853.134009,205.6214623,2.17792539,0.225026702,0.004710067,0
78.48707,0.068117788,83249.15192,60210.87844,8703.028654,207.1208675,1.330431132,0.237076374,0.009590924,0
78.5962,0.068560112,83249.56737,60211.03027,8853.134009,207.115559,1.524538625,0.197626612,0.009420171,0
78.70528,0.069002435,83249.98282,60211.18209,8352.789832,218.3352214,2.315326654,0.295404625,0.025036482,0
78.81437,0.069444758,83250.39827,60211.33391,9053.277286,200.1748905,1.489187758,0.225544299,0.009201737,0
78.92339,0.069887082,83250.81373,60211.48574,7902.497189,233.4750946,1.227336438,0.284507067,0.026543549,0
79.03254,0.070329405,83251.22918,60211.63756,9603.687816,189.0364753,0.399972262,0.206632146,0.00865013,0
79.14169,0.070771728,83251.64463,60211.78938,9253.423767,195.240469,1.871285731,0.246592795,0.013489855,0
79.25071,0.071214052,83252.06008,60211.94121,8252.723399,219.8911377,1.875923045,0.238065626,0.005071201,0
79.35986,0.071656375,83252.47553,60212.09303,8002.560819,228.2292231,2.422295709,0.261159584,0.005238552,0
79.46901,0.072098698,83252.89098,60212.24485,8753.063572,209.075831,1.542850775,0.239614055,0.009533323,0
79.57816,0.072541021,83253.30643,60212.39668,9053.277286,203.059877,1.701932271,0.258046745,0.013802661,0
79.68729,0.072983345,83253.72188,60212.5485,9003.241167,202.4684173,1.497870935,0.267243917,0.009255391,0
79.79636,0.073425668,83254.13733,60212.70032,8602.959418,213.6281884,0.673348337,0.213754803,0.019416632,0
79.90543,0.073867991,83254.55279,60212.85215,7602.311103,236.9147992,1.27864688,0.294102993,0.033184018,0
80.01458,0.074310315,83254.96824,60213.00397,9203.386846,194.8193276,1.045518489,0.247997884,0.009044444,0
80.1238,0.074752638,83255.38369,60213.15579,9053.277286,200.0731041,1.276444097,0.214073376,0.018403622,0
80.23288,0.075194961,83255.79914,60213.30762,10254.20422,174.4745474,1.120537777,0.184569649,0.016155783,0
80.34197,0.075637285,83256.21459,60213.45944,8903.169528,201.6119543,2.165076628,0.221753494,0.014046951,0
80.45104,0.076079608,83256.63004,60213.61126,8002.560819,226.9544575,1.453365798,0.228507779,0.031431939,0
80.56016,0.076521931,83257.04549,60213.76309,8703.028654,211.3651661,1.995658673,0.231098272,0,0
80.6693,0.076964254,83257.46094,60213.91491,8853.134009,206.9765511,1.30674478,0.20936932,0.009420171,0
80.77831,0.077406578,83257.87639,60214.06673,9003.241167,201.8881413,1.283886805,0.213398656,0.037022452,0
80.88744,0.077848901,83258.29185,60214.21855,9053.277286,204.28236,1.489187758,0.206426246,0.00460085,0
80.99659,0.078291224,83258.7073,60214.37038,7452.220762,244.7623483,1.305944773,0.298034482,0.022594796,0
81.10574,0.078733548,83259.12275,60214.5222,8703.028654,216.7472774,0.665211575,0.211171783,0.004795443,0
81.21489,0.079175871,83259.5382,60214.67402,8652.993936,208.0242527,3.123259801,0.212455445,0.024123351,0
81.32409,0.079618194,83259.95365,60214.82585,8402.823349,219.6095081,0.460154942,0.23152062,0.014927595,0
81.43324,0.080060518,83260.3691,60214.97767,8602.959418,211.7303127,2.244525879,0.244010445,0.009708238,0
81.54237,0.080502841,83260.78455,60215.12949,9303.460887,193.0856094,2.687761717,0.193179842,0.031299496,0
81.65151,0.080945164,83261.2,60215.28132,8753.063572,212.2771014,1.322440876,0.239614055,0.009533323,0
81.76065,0.081387488,83261.61545,60215.43314,7752.403245,236.1775043,1.00197121,0.272322963,0.027087036,0
81.86985,0.081829811,83262.03091,60215.58496,8152.657766,219.4433676,2.13773459,0.18778659,0.025684621,0
81.979,0.082272134,83262.44636,60215.73679,8703.028654,208.429081,1.995658673,0.211171783,0.004795443,0
82.08815,0.082714457,83262.86181,60215.88861,7902.497189,236.5704688,1.472806671,0.258035098,0.010617292,0
82.19732,0.083156781,83263.27726,60216.04043,9153.350126,200.3633805,2.733969692,0.24941907,0.027289259,0
82.30635,0.083599104,83263.69271,60216.19226,8903.169528,202.3712963,1.948565068,0.24121038,0.009364597,0
82.41551,0.084041427,83264.10816,60216.34408,8052.592935,230.5340698,1.203194682,0.270260242,0.015612737,0
82.52465,0.084483751,83264.52361,60216.4959,8853.134009,206.3858181,1.742333342,0.20936932,0.028260966,0
82.63378,0.084926074,83264.93906,60216.64773,8052.592935,228.9594285,1.443836506,0.250796989,0.015612737,0
82.74285,0.085368397,83265.35451,60216.79955,7502.250675,244.6045311,1.29671692,0.307582367,0.005608718,0
82.85196,0.085810721,83265.76997,60216.95137,7902.497189,230.1860096,2.945648691,0.260241047,0.010617292,0
82.961,0.086253044,83266.18542,60217.10319,8703.028654,209.2778641,1.330431132,0.229105587,0.023977597,0
83.07015,0.086695367,83266.60087,60217.25502,9153.350126,196.1033925,1.05150998,0.236188994,0.013644466,0
83.17929,0.08713769,83267.01632,60217.40684,9903.921953,181.1360777,1.161932442,0.222714033,0.020940841,0
83.28845,0.087580014,83267.43177,60217.55866,8552.9251,213.8977999,1.354991725,0.263777938,0.004883969,0
83.3976,0.088022337,83267.84722,60217.71049,8402.823349,216.819654,1.38047587,0.252197149,0.029855548,0
83.50675,0.08846466,83268.26267,60217.86231,8703.028654,207.7926033,0.88695054,0.231098272,0.076731685,0
83.61589,0.088906984,83268.67812,60218.01413,9003.241167,209.1645052,2.139828461,0.224936419,0,0
83.72504,0.089349307,83269.09357,60218.16596,8953.205247,205.9570678,0.86094108,0.23979569,0,0
83.83426,0.08979163,83269.50903,60218.31778,8953.205247,200.7039965,1.721895936,0.220452918,0.009309674,0
83.9434,0.090233954,83269.92448,60218.4696,8002.560819,230.2386447,0.968906656,0.245921831,0,0
84.05254,0.090676277,83270.33993,60218.62143,6901.904926,259.9488127,2.550355205,0.287692774,0.012256736,0
84.1617,0.0911186,83270.75538,60218.77325,8452.857066,212.8803288,1.600524434,0.242406748,0.024724522,0
84.27089,0.091560923,83271.17083,60218.92507,7452.220762,246.6785134,2.089524174,0.286297977,0.028243608,0
84.38004,0.092003247,83271.58628,60219.0769,8502.890983,211.4173815,1.590614678,0.247032078,0.009828457,0
84.4892,0.09244557,83272.00173,60219.22872,7702.372331,238.0016515,1.2610734,0.253795161,0,0
84.59834,0.092887893,83272.41718,60219.38054,7152.045485,253.2434174,2.182720503,0.353013069,0.017701851,0
84.70748,0.093330217,83272.83263,60219.53237,7602.311103,233.7776568,1.022915458,0.271120772,0.01659181,0
84.81669,0.09377254,83273.24809,60219.68419,8452.857066,220.4678399,2.97243819,0.242406748,0.019779538,0
84.92583,0.094214863,83273.66354,60219.83601,6951.932637,259.3908645,1.40599789,0.29306981,0.018244325,0
85.03499,0.094657187,83274.07899,60219.98783,8652.993936,212.2228043,2.453975119,0.240522334,0.019298603,0
85.14414,0.09509951,83274.49444,60220.13966,8452.857066,223.8645228,0.457288123,0.279394109,0.014834594,0
85.25315,0.095541833,83274.90989,60220.29148,9103.313606,207.6998452,2.326683048,0.203335738,0.013723108,0
85.36231,0.095984156,83275.32534,60220.4433,8352.789832,220.9580072,2.083789821,0.239223219,0.010014472,0
85.47147,0.09642648,83275.74079,60220.59513,7902.497189,237.9424784,2.945648691,0.260241047,0.010617292,0
85.58061,0.096868803,83276.15624,60220.74695,9453.573451,192.1135684,1.423184806,0.211893649,0.013190907,0
85.68976,0.097311126,83276.57169,60220.89877,7952.528904,236.9458592,1.463021674,0.260703366,0.005273356,0
85.79875,0.09775345,83276.98715,60221.0506,8252.723399,224.7920803,1.641429381,0.250709288,0.015213725,0
85.90797,0.098195773,83277.4026,60221.20242,8252.723399,225.3161566,2.110417647,0.231743909,0.040570746,0
86.01705,0.098638096,83277.81805,60221.35424,8202.690482,223.07416,1.17998407,0.2650467,0.020415488,0
86.12619,0.09908042,83278.2335,60221.50607,7852.465674,227.7575585,1.729847425,0.293085467,0.026722273,0
86.2354,0.099522743,83278.64895,60221.65789,8202.690482,219.1981936,0.943985368,0.218388869,0.015311555,0
86.34459,0.099965066,83279.0644,60221.80971,8953.205247,203.999271,1.076178503,0.22238716,0.018619496,0
86.45376,0.100407389,83279.47985,60221.96154,8703.028654,206.2725088,1.108690393,0.247040038,0,0
86.56284,0.100849713,83279.8953,60222.11336,9353.498208,193.8398151,0.822355689,0.206877641,0.008892436,0
86.67198,0.101292036,83280.31075,60222.26518,7752.403245,236.3373238,1.502962827,0.315096397,0.021669542,0
86.78116,0.101734359,83280.72621,60222.41701,9003.241167,201.3762002,1.711855921,0.213398656,0.023138755,0
86.89031,0.102176683,83281.14166,60222.56883,7952.528904,233.5973216,2.92607846,0.238790743,0.005273356,0
86.99955,0.102619006,83281.55711,60222.72065,8502.890983,211.9607219,0.908917219,0.208234002,0.004914209,0
87.10868,0.103061329,83281.97256,60222.87248,8652.993936,215.6059474,1.338518498,0.222479153,0.004824593,0
87.21777,0.103503653,83282.38801,60223.0243,8502.890983,216.4186348,1.590614678,0.251116258,0.014742745,0
87.32686,0.103945976,83282.80346,60223.17612,8652.993936,211.1549908,1.784698469,0.230498264,0.014473895,0
87.43588,0.104388299,83283.21891,60223.32794,7652.341617,239.9725776,3.555502203,0.260115746,0.005492291,0
87.54503,0.104830623,83283.63436,60223.47977,8703.028654,215.5428013,1.773915272,0.237076374,0.009590924,0
87.65417,0.105272946,83284.04981,60223.63159,9003.241167,204.9269538,2.139828461,0.201861171,0.01851093,0
87.76319,0.105715269,83284.46527,60223.78341,8602.959418,211.0859387,2.693441829,0.235942096,0.009708238,0
87.87233,0.106157592,83284.88072,60223.93524,7802.43436,236.283189,1.990374006,0.245882715,0.021522649,0
87.98149,0.106599916,83285.29617,60224.08706,7252.10311,253.5628823,2.688442166,0.25119888,0.023256801,0
88.09065,0.107042239,83285.71162,60224.23888,7852.465674,236.2302685,0.988478312,0.264214118,0.005344369,0
88.19978,0.107484562,83286.12707,60224.39071,8753.063572,208.7241887,1.763261555,0.200000424,0.009533323,0
88.30885,0.107926886,83286.54252,60224.54253,7652.341617,240.6208035,2.031691164,0.257833513,0.005492291,0
88.41792,0.108369209,83286.95797,60224.69435,7502.250675,245.4733026,2.07475952,0.309913156,0.016826288,0
88.52708,0.108811532,83287.37342,60224.84618,7502.250675,239.1884271,1.037371461,0.23766302,0.03365298,0
88.63622,0.109253856,83287.78887,60224.998,8652.993936,208.2376404,1.784698469,0.228493474,0.004824593,0
88.7454,0.109696179,83288.20433,60225.14982,8302.756515,222.8814432,1.864013369,0.276339324,0.025195431,0
88.85461,0.110138502,83288.61978,60225.30165,8002.560819,229.9680957,1.211135743,0.302521349,0.005238552,0
88.96374,0.110580825,83289.03523,60225.45347,8302.756515,222.9930153,1.165001365,0.234460349,0.010078052,0
89.07291,0.111023149,83289.45068,60225.60529,8252.723399,220.3024648,2.110417647,0.271782732,0.015213725,0
89.18205,0.111465472,83289.86613,60225.75712,9703.765061,183.3707758,1.384822963,0.227516712,0.004278415,0
