time,depth,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca
70.19177,0.031315348,14188.32263,46086.61981,1550.096106,2183.125314,194.0129744,4.706033422,0.402288799,0
70.30091,0.031744326,14188.54991,46086.25599,1700.115608,1723.690058,18.55092391,4.450558219,0.318747631,0
70.41006,0.032173303,14188.7772,46085.89218,1700.115608,1793.887905,18.55092391,4.510709921,0.637505462,0
70.51919,0.03260228,14189.00448,46085.52836,2200.193617,1011.080764,10.96238989,2.487808985,0.188359125,0
70.62835,0.033031258,14189.23177,46085.16455,1700.115608,1786.146016,18.55092391,3.909203735,0.318747631,0
70.73752,0.033460235,14189.45906,46084.80073,1950.152112,1289.523792,17.71862969,2.859383684,0.41438937,0
70.84665,0.033889212,14189.68634,46084.43691,2300.211619,947.5914165,11.58097366,2.431090917,0.304703147,0
70.9558,0.03431819,14189.91363,46084.0731,2200.193617,990.5225654,29.75577241,1.812477662,0.235449849,0
71.06494,0.034747167,14190.14092,46083.70928,1950.152112,1329.35604,9.843604412,3.12748844,0.651193716,0
71.17411,0.035176145,14190.3682,46083.34546,1550.096106,2283.596651,10.03404997,6.376196836,1.106325175,0
71.28325,0.035605122,14190.59549,46082.98165,2150.184916,1140.737152,22.86023584,2.519796996,0.392792328,0
71.39241,0.036034099,14190.82278,46082.61783,3100.384448,590.0081591,5.411507262,1.330419693,0.596679731,0
71.50153,0.036463077,14191.05006,46082.25401,2000.160013,1259.649524,18.72450345,2.634536571,0.337817309,0
71.61067,0.036892054,14191.27735,46081.8902,1900.144411,1366.788886,20.75470628,3.297036946,0.249628086,0
71.71987,0.037321031,14191.50464,46081.52638,2350.220921,918.8818062,9.764111763,2.120892646,0.503325943,0
71.829,0.037750009,14191.73192,46081.16256,1900.144411,1379.774256,12.45272414,3.249929917,0.249628086,0
71.93814,0.038178986,14191.95921,46080.79875,1950.152112,1297.734064,15.74986156,2.948751221,0.355189468,0
72.04729,0.038607964,14192.18649,46080.43493,1700.115608,1687.237804,23.85128329,5.533325664,0.717196513,0
72.15641,0.039036941,14192.41378,46080.07111,2300.211619,964.1954322,18.81927039,2.266805346,0.174113995,0
72.26563,0.039465918,14192.64107,46079.7073,1600.102407,1996.18105,21.53186873,5.026083567,0.092490673,0
72.37477,0.039894896,14192.86835,46079.34348,1750.122509,1599.181386,4.957071996,4.162426295,0.968897937,0
72.4839,0.040323873,14193.09564,46078.97966,1900.144411,1368.952895,26.98128005,6.123803573,0.499264161,0
72.59303,0.04075285,14193.32293,46078.61585,1550.096106,2167.088666,40.13692237,4.554207673,0.704013847,0
72.70219,0.041181828,14193.55021,46078.25203,1750.122509,1609.513896,79.31791103,3.656119439,0.447171142,0
72.81133,0.041610805,14193.7775,46077.88822,1800.129609,1550.481164,32.59040512,3.48664629,0.559979397,0
72.92046,0.042039783,14194.00479,46077.5244,1950.152112,1303.482047,25.59378098,2.948751221,0.177592603,0
73.02961,0.04246876,14194.23207,46077.16058,2350.220921,903.7595575,12.5539082,1.519387734,0.167769945,0
73.13872,0.042897737,14194.45936,46076.79677,2050.168114,1163.682627,12.49590231,2.795307509,0.268386578,0
73.24792,0.043326715,14194.68665,46076.43295,1750.122509,1660.167409,17.34992549,3.656119439,0.447171142,0
73.35706,0.043755692,14194.91393,46076.06913,1800.129609,1573.792887,18.62286516,3.803659785,0.489980013,0
73.4662,0.044184669,14195.14122,46075.70532,1900.144411,1382.80463,31.13237075,2.778869996,0.062406273,0
73.57535,0.044613647,14195.36851,46075.3415,1800.129609,1553.394633,25.60659323,3.803659785,0.699979847,0
73.68437,0.045042624,14195.59579,46074.97768,1700.115608,1723.137606,2.650100185,3.909203735,0.398436132,0
73.7935,0.045471602,14195.82308,46074.61387,1550.096106,2192.888216,30.10251116,5.465180387,0.905167901,0
73.90263,0.045900579,14196.05036,46074.25005,1850.13691,1454.743041,17.55541516,3.137375531,0.131967272,0
74.01179,0.046329556,14196.27765,46073.88623,2000.160013,1249.493097,16.8520194,3.229522364,0.394121771,0
74.12093,0.046758534,14196.50494,46073.52242,1600.102407,2012.212475,24.60789919,5.375170908,0.647450253,0
74.22996,0.047187511,14196.73222,46073.1586,1900.144411,1346.018858,26.98128005,3.391251568,0.374445125,0
74.33905,0.047616488,14196.95951,46072.79478,2000.160013,1280.35964,11.23461219,3.187022273,0.450426683,0
74.44825,0.048045466,14197.1868,46072.43097,1550.096106,2252.18676,36.79210525,4.326471327,0.301715392,0
74.55738,0.048474443,14197.41408,46072.06715,1700.115608,1745.239191,45.05314486,4.390406759,1.434444668,0
74.66649,0.048903421,14197.64137,46071.70333,1300.067604,3940.773508,23.75544156,8.625658731,1.785811499,0
74.77571,0.049332398,14197.86866,46071.33952,2500.250025,835.941819,2.514824326,1.968983197,0.226859095,0
74.88485,0.049761375,14198.09594,46070.9757,2450.240124,834.2443569,6.500619301,2.242420517,0.273658655,0
74.99396,0.050190353,14198.32323,46070.61188,1700.115608,1692.207418,18.55092391,4.390406759,0.398436132,0
75.10312,0.05061933,14198.55052,46070.24807,2000.160013,1232.700625,9.362158102,3.272022624,0.337817309,0
75.21228,0.051048307,14198.7778,46069.88425,1650.108907,1857.816273,11.38881927,3.359857133,0.342452844,0
75.32135,0.051477285,14199.00509,46069.52044,2550.260127,804.279146,4.869716363,2.044528945,0.146428543,0
75.43055,0.051906262,14199.23238,46069.15662,1550.096106,2208.929674,13.37876006,6.376196836,0,0
75.53967,0.052335239,14199.45966,46068.7928,1750.122509,1668.441191,12.39275435,3.993655317,0.29811171,0
75.64882,0.052764217,14199.68695,46068.42899,2000.160013,1225.672956,14.97954284,2.294559651,0.394121771,0
75.75799,0.053193194,14199.91423,46068.06517,2050.168114,1130.572815,7.140472761,2.228081272,0.429423678,0
75.86714,0.053622172,14200.14152,46067.70135,1800.129609,1532.517899,13.967093,3.063973467,0.349982923,0
75.97626,0.054051149,14200.36881,46067.33754,1850.13691,1435.066296,17.55541516,3.087569744,0.527881758,0
76.08538,0.054480126,14200.59609,46066.97372,2150.184916,1067.820629,8.164222983,2.445675535,0.441893136,0
76.19448,0.054909104,14200.82338,46066.6099,2150.184916,1089.614184,11.4299579,2.482736191,0.392792328,0
76.30363,0.055338081,14201.05067,46066.24609,1600.102407,2032.095951,27.68394196,5.933725177,0.369967133,0
76.41283,0.055767058,14201.27795,46065.88227,1550.096106,2154.540329,16.72348352,5.541096754,0.704013847,0
76.52197,0.056196036,14201.50524,46065.51845,2200.193617,1025.118577,17.22675049,2.91436048,0.329632425,0
76.63113,0.056625013,14201.73253,46065.15464,2050.168114,1163.682627,7.140472761,3.119451052,0.268386578,0
76.7403,0.057053991,14201.95981,46064.79082,2150.184916,1090.295414,19.59440948,2.630980298,0.294591889,0
76.84937,0.057482968,14202.1871,46064.427,2200.193617,1007.490482,14.09455766,2.132365048,0.235449849,0
76.9585,0.057911945,14202.41439,46064.06319,1900.144411,1408.786319,16.60369861,2.778869996,0.561674427,0
77.06769,0.058340923,14202.64167,46063.69937,2100.176415,1133.889509,3.411161945,2.941760267,0.41029204,0
77.17679,0.0587699,14202.86896,46063.33555,1450.084105,2620.833989,20.26416332,6.898232134,0.365594284,0
77.28602,0.059198877,14203.09624,46062.97174,1850.13691,1422.257217,19.74988155,4.133533126,0.131967272,0
77.39515,0.059627855,14203.32353,46062.60792,1550.096106,2144.08478,53.51632463,4.554207673,0.704013847,0
77.50428,0.060056832,14203.55082,46062.24411,1850.13691,1425.459215,30.7223452,3.784868901,0.593869353,0
77.6134,0.06048581,14203.7781,46061.88029,1750.122509,1590.916583,32.22167685,4.049912085,0.447171142,0
77.72259,0.060914787,14204.00539,46061.51647,1700.115608,1756.29267,26.50147888,4.631014045,0.876580529,0
77.83166,0.061343764,14204.23268,46061.15266,1700.115608,1772.323398,23.85128329,3.728756572,0.318747631,0
77.94085,0.061772742,14204.45996,46060.78884,1350.072904,3321.524018,5.141303314,7.117250346,0.463785776,0
78.05001,0.062201719,14204.68725,46060.42502,2500.250025,836.7286481,13.83178277,2.168765483,0.075618488,0
78.15913,0.062630696,14204.91454,46060.06121,1750.122509,1674.647232,4.957071996,3.599864247,0.447171142,0
78.26826,0.063059674,14205.14182,46059.69739,2050.168114,1185.272662,12.49590231,3.078932541,0.107353343,0
78.37741,0.063488651,14205.36911,46059.33357,1650.108907,1857.222687,28.47238986,4.070685706,0.428067767,0
78.48656,0.063917629,14205.5964,46058.96976,2000.160013,1203.815649,13.10707377,3.102022603,0.337817309,0
78.59579,0.064346606,14205.82368,46058.60594,1850.13691,1440.556791,30.7223452,3.635444366,0.659857477,0
78.70488,0.064775583,14206.05097,46058.24212,1950.152112,1284.187829,7.874867779,3.350913985,0.41438937,0
78.8141,0.065204561,14206.27826,46057.87831,2200.193617,1035.241895,10.96238989,2.701082173,0.329632425,0
78.92326,0.065633538,14206.50554,46057.51449,1750.122509,1609.513896,12.39275435,3.937398775,0.29811171,0
79.03234,0.066062515,14206.73283,46057.15067,1500.090005,2327.184777,40.31407436,6.820191952,1.10202241,0
79.14155,0.066491493,14206.96011,46056.78686,1950.152112,1234.139239,9.843604412,2.948751221,0.473589746,0
79.25072,0.06692047,14207.1874,46056.42304,1600.102407,1984.640435,36.91214409,5.514807799,0.832442699,0
79.35984,0.067349448,14207.41469,46056.05922,2250.202518,992.9883565,12.03610486,2.526632567,0.180956659,0
79.46897,0.067778425,14207.64197,46055.69541,2100.176415,1137.802967,11.9391862,2.864334064,0.41029204,0
79.57812,0.068207402,14207.86926,46055.33159,1800.129609,1509.707463,6.983504598,3.011140316,1.049990771,0
79.68722,0.06863638,14208.09655,46054.96778,1450.084105,2717.179524,32.42285586,6.53027417,0.487460996,0
79.79644,0.069065357,14208.32383,46054.60396,1750.122509,1597.631653,9.914183648,3.881142458,0.596232959,0
79.90552,0.069494334,14208.55112,46054.24014,1700.115608,1740.26571,92.75981417,3.428016113,0.876580529,0
80.01465,0.069923312,14208.77841,46053.87633,1600.102407,1984.640435,27.68394196,3.769426956,0.092490673,0
80.12386,0.070352289,14209.00569,46053.51251,2150.184916,1091.99854,11.4299579,2.334494457,0.392792328,0
80.23306,0.070781267,14209.23298,46053.14869,1600.102407,2022.474291,52.29272707,5.235535133,0.647450253,0
80.34221,0.071210244,14209.46027,46052.78488,1600.102407,1948.106255,24.60789919,5.724265231,0.092490673,0
80.45137,0.071639221,14209.68755,46052.42106,1700.115608,1749.660368,21.2010983,3.608459667,0.318747631,0
80.56045,0.072068199,14209.91484,46052.05724,1650.108907,1854.254828,22.77782077,4.652295988,0.770534309,0
80.66962,0.072497176,14210.14213,46051.69343,1850.13691,1404.878115,19.74988155,2.888348586,0.461894691,0
80.77882,0.072926153,14210.36941,46051.32961,2000.160013,1181.188175,13.10707377,3.399524425,0.112603968,0
80.88795,0.073355131,14210.5967,46050.96579,1700.115608,1710.984787,18.55092391,4.390406759,0.398436132,0
80.99709,0.073784108,14210.82398,46050.60198,1800.129609,1538.828703,23.27867456,3.697987774,0.279985219,0
81.10624,0.074213085,14211.05127,46050.23816,1950.152112,1270.645215,19.6874057,3.619030538,0.473589746,0
81.21535,0.074642063,14211.27856,46049.87434,2050.168114,1146.56671,16.06622438,2.511690419,0.322065182,0
81.32452,0.07507104,14211.50584,46049.51053,2050.168114,1189.740832,8.925608803,2.835824885,0.214708403,0
81.43372,0.075500018,14211.73313,46049.14671,2800.313635,701.823113,12.60504465,1.597139254,0.189510376,0
81.54284,0.075928995,14211.96042,46048.78289,2200.193617,1019.241688,14.09455766,2.523354161,0.188359125,0
81.65191,0.076357972,14212.1877,46048.41908,2100.176415,1112.905099,13.64481152,3.019187089,0.307716568,0
81.761,0.07678695,14212.41499,46048.05526,2150.184916,1061.012461,14.69571894,2.630980298,0.392792328,0
81.87007,0.077215927,14212.64228,46047.69144,2150.184916,1114.14545,6.531365323,2.705103241,0.294591889,0
81.97917,0.077644904,14212.86956,46047.32763,1950.152112,1307.177522,35.43789728,2.993435258,0.532790596,0
82.08831,0.078073882,14213.09685,46046.96381,2400.230422,1115.820384,6.729152054,2.137971456,0.242809833,0
82.19748,0.078502859,14213.32414,46046.6,1850.13691,1463.897352,10.97206864,4.432395947,0.32992214,0
82.30662,0.078931837,14213.55142,46046.23618,1800.129609,1520.383607,20.9507652,4.384870955,0.209988074,0
82.41577,0.079360814,14213.77871,46045.87236,1650.108907,1872.657492,22.77782077,4.716920645,0.342452844,0
82.52489,0.079789791,14214.00599,46045.50855,2000.160013,1188.989552,14.97954284,3.144522353,0.225209738,0
82.63404,0.080218769,14214.23328,46045.14473,1900.144411,1383.237555,10.37724937,3.344144163,0.436854393,0
82.74322,0.080647746,14214.46057,46044.78091,1700.115608,1743.02871,18.55092391,4.811472037,0.398436132,0
82.85238,0.081076723,14214.68785,46044.4171,2050.168114,1183.038739,7.140472761,3.038414193,0.590464643,0.038418475
82.96149,0.081505701,14214.91514,46044.05328,2000.160013,1245.977909,14.97954284,2.634536571,0.281513298,0.040297513
83.07062,0.081934678,14215.14243,46043.68946,2350.220921,900.2707126,6.974337647,2.120892646,0.41943493,0
83.17979,0.082363656,14215.36971,46043.32565,1850.13691,1489.537319,15.36095754,3.28679409,0.263936656,0
83.28893,0.082792633,14215.597,46042.96183,1950.152112,1309.230681,31.50022713,2.591285365,0.473589746,0.021184858
83.39809,0.08322161,14215.82429,46042.59801,1600.102407,1976.947627,30.75999703,4.956266937,1.294936765,0
83.50723,0.083650588,14216.05157,46042.2342,1650.108907,1863.7524,31.31969148,4.393799944,1.113011811,0.061276205
83.61638,0.084079565,14216.27886,46041.87038,2250.202518,992.6746061,7.522520404,1.980270256,0.27143716,0
83.72558,0.084508542,14216.50615,46041.50656,1750.122509,1636.386261,19.82852593,4.83753046,0.372641128,0
83.83472,0.08493752,14216.73343,46041.14275,1450.084105,2657.164395,28.36994213,7.450180121,0.243728548,0.043611406
83.94385,0.085366497,14216.96072,46040.77893,1600.102407,1932.087812,18.45585057,5.165717665,0.27747424,0.066199426
84.05297,0.085795475,14217.18801,46040.41511,2250.202518,973.8542338,9.027042539,2.151004722,0.316677953,0.01618955
84.1621,0.086224452,14217.41529,46040.0513,1350.072904,3396.557451,46.27247018,6.650492195,0.463785776,0
84.27129,0.086653429,14217.64258,46039.68748,2150.184916,1061.352843,11.4299579,2.630980298,0.196393022,0
84.38042,0.087082407,14217.86986,46039.32367,1700.115608,1723.137606,37.10236726,4.510709921,0.557815048,0.02851722
84.48956,0.087511384,14218.09715,46038.95985,1550.096106,2149.660915,40.13692237,5.085603108,0.402288799,0
84.59868,0.087940361,14218.32444,46038.59603,1650.108907,1816.27685,28.47238986,4.393799944,0.513683375,0
84.70789,0.088369339,14218.55172,46038.23222,1900.144411,1384.969289,16.60369861,3.344144163,0.312036356,0.022333339
84.81701,0.088798316,14218.77901,46037.8684,1650.108907,1840.010779,14.23605257,3.81219897,0.599299668,0.030638041
84.92613,0.089227294,14219.0063,46037.50458,1500.090005,2428.025374,36.64908521,5.738792775,0.440798384,0.039436668
85.03527,0.089656271,14219.23358,46037.14077,1200.057603,5716.837353,17.21998635,16.21841182,1.035587051,0
85.14443,0.090085248,14219.46087,46036.77695,2350.220921,903.4688075,11.15900719,2.152552066,0.167769945,0
85.25361,0.090514226,14219.68816,46036.41313,1650.108907,1927.299077,31.31969148,4.781545561,0.684916646,0.030638041
85.36274,0.090943203,14219.91544,46036.04932,1500.090005,2417.325045,25.65420572,4.906985524,0.881610875,0.197184916
85.47188,0.09137218,14220.14273,46035.6855,2350.220921,914.5189652,9.764111763,1.740989488,0.503325943,0
85.58103,0.091801158,14220.37002,46035.32168,1800.129609,1508.251773,41.90228466,4.06784351,0.349982923,0.025049284
85.69005,0.092230135,14220.5973,46034.95787,1800.129609,1491.756421,11.63922089,3.697987774,0.559979397,0
85.79918,0.092659113,14220.82459,46034.59405,2200.193617,1054.515884,12.52847064,2.985454386,0.470909116,0
85.90833,0.09308809,14221.05188,46034.23023,2100.176415,1136.024079,13.64481152,3.019187089,0.307716568,0.679124437
86.01748,0.093517067,14221.27916,46033.86642,1800.129609,1567.4784,25.60659323,3.750823674,0.629979342,0.050098669
86.1266,0.093946045,14221.50645,46033.5026,1950.152112,1281.725266,11.81234892,2.993435258,0.236791084,0.021184858
86.23565,0.094375022,14221.73373,46033.13878,2450.240124,858.6375474,18.20206168,2.0948719,0.078186623,0
86.34473,0.094803999,14221.96102,46032.77497,1400.078404,2938.677268,54.39261424,7.817806843,1.226662274,0.195099708
86.45394,0.095232977,14222.18831,46032.41115,1500.090005,2407.390113,58.63924002,5.98834144,0.661202866,0.197184916
86.56307,0.095661954,14222.41559,46032.04734,2100.176415,1139.937727,35.81856153,2.980473601,0.256429448,0.018353393
86.67217,0.096090932,14222.64288,46031.68352,2750.302533,717.5687606,8.640381662,1.960886845,0.324767053,0
86.78141,0.096519909,14222.87017,46031.3197,2200.193617,1053.208882,61.0800814,2.523354161,0.706377801,0.084259788
86.89056,0.096948886,14223.09745,46030.95589,2250.202518,995.8122245,25.57718323,2.390038711,0.67861733,0.113328212
86.99967,0.097377864,14223.32474,46030.59207,4550.828251,350.5052875,11.25215939,0.911972652,0.209451212,0.005765595
87.10881,0.097806841,14223.55203,46030.22825,1900.144411,1419.182534,58.11526977,3.249929917,0.873733251,0.11166759
87.21792,0.098235818,14223.77931,46029.86444,2350.220921,985.2623449,26.50322516,2.56413605,0.461380269,0.060039488
87.32706,0.098664796,14224.0066,46029.50062,1950.152112,1342.503446,57.09564621,4.065905763,0.355189468,0.063554829
87.43627,0.099093773,14224.23389,46029.1368,2150.184916,1121.643971,52.25384883,2.186255094,0.441893136,0.210851682
87.54542,0.09952275,14224.46117,46028.77299,2350.220921,943.0324493,37.66308049,2.247531086,1.132551327,0.225153032
87.65456,0.099951728,14224.68846,46028.40917,2550.260127,845.6907758,52.35353451,1.906366031,0.329470812,0.170309837
87.76373,0.100380705,14224.91574,46028.04535,2450.240124,887.6615002,63.71167584,2.44899354,0.469138505,0.181877895
87.87288,0.100809683,14225.14303,46027.68154,2050.168114,1211.715661,94.62053697,6.320925666,1.127295775,0.480253031
87.98195,0.10123866,14225.37032,46027.31772,1950.152112,1441.217825,145.7054528,4.244660859,1.776117852,0.593208065
88.09109,0.101667637,14225.5976,46026.9539,2050.168114,1281.434197,133.9028786,3.200488558,2.201086901,0.537886622
88.20024,0.102096615,14225.82489,46026.59009,2900.336439,715.0054723,56.76419609,5.764596494,0.898342814,0.428637091
88.30946,0.102525592,14226.05218,46026.22627,2150.184916,1164.957049,264.6039111,3.223980449,1.473100866,0.63258541
88.41861,0.102954569,14226.27946,46025.86245,3750.562584,495.6230803,71.12878865,1.849099535,0.539828529,0.304637297
88.52774,0.103383547,14226.50675,46025.49864,3300.435658,601.6651109,150.8889535,2.300998838,2.950663686,0.416899092
88.63689,0.103812524,14226.73404,46025.13482,2450.240124,930.565369,148.2464381,3.275343485,1.603075858,0.573647025
88.74607,0.104241502,14226.96132,46024.771,2350.220921,1050.597971,411.7247239,4.115683482,1.510122807,1.020801952
88.8552,0.104670479,14227.18861,46024.40719,2250.202518,1130.970785,182.0872384,3.653615292,1.357316103,0.599056493
88.96427,0.105099456,14227.4159,46024.04337,2650.28093,841.7647164,144.2581192,2.883611374,1.858944583,0.455762949
89.07347,0.105528434,14227.64318,46023.67956,3100.384448,670.819639,99.2316069,2.005995951,1.681821085,0.330000899
89.18257,0.105957411,14227.87047,46023.31574,2450.240124,973.5242676,277.0416327,3.127774206,3.793492766,0.447716448
