time,depth,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,43Ca/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca
s,mm, , ,cps,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol
68.00815,0.022573631,48776.34642,40957.3794,6651.769371,286.6433471,1.504231908,1000,0.248461965,0.006506039,0
68.11723,0.022999549,48776.67548,40957.10898,5901.392729,324.3048231,2.057631117,1000,0.316334141,0.029665556,0
68.22644,0.023425466,48777.00453,40956.83856,6751.822992,287.1219504,2.368031235,1000,0.247636526,0.051211661,0
68.33552,0.023851384,48777.33359,40956.56814,6301.588,306.8326752,1.914756428,1000,0.243018284,0.048310526,0
68.44463,0.024277301,48777.66265,40956.29772,5651.277189,343.2309142,3.237442819,1000,0.320231334,0.038896002,0
68.55367,0.024703219,48777.99171,40956.0273,6351.61331,297.2661089,1.265514867,1000,0.329171052,0.027368136,0
68.66282,0.025129136,48778.32077,40955.75688,6301.588,300.2342382,3.829558812,1000,0.34914651,0.082819701,0
68.77193,0.025555054,48778.64983,40955.48646,5401.166652,360.817827,2.647503795,1000,0.381332511,0.024537676,0
68.88094,0.025980972,48778.97888,40955.21604,6201.537981,313.1565384,0.64952231,1000,0.275181928,0.063211337,0
68.99009,0.026406889,48779.30794,40954.94563,5851.36922,338.0091871,2.769348965,1000,0.263610452,0.037431215,0
69.09924,0.026832807,48779.637,40954.67521,5951.416437,329.5165005,1.698843915,1000,0.32799081,0.036739421,0
69.20839,0.027258724,48779.96606,40954.40479,5601.254681,348.7685913,1.816334315,1000,0.374057115,0.015711925,0
69.31753,0.027684642,48780.29512,40954.13437,5201.081825,375.0665695,1.972211013,1000,0.389232083,0.042651294,0
69.42672,0.028110559,48780.62417,40953.86395,5601.254681,343.5293054,2.542878213,1000,0.350674336,0.054992838,0
69.53586,0.028536477,48780.95323,40953.59353,6451.664529,299.5323773,1.555132665,1000,0.290234995,0.053811051,0
69.64502,0.028962394,48781.28229,40953.32311,6401.63882,301.3789948,1.568400562,1000,0.302806494,0.02713464,0
69.75414,0.029388312,48781.61135,40953.05269,4550.828251,436.8012421,1.375077291,1000,0.383466528,0.07930154,0
69.86327,0.02981423,48781.94041,40952.78227,5301.123838,367.5912683,1.544626331,1000,0.418341483,0.041755448,0
69.97248,0.030240147,48782.26946,40952.51185,5301.123838,370.544135,1.930786776,1000,0.38519936,0.058458095,0
70.08163,0.030666065,48782.59852,40952.24143,5401.166652,351.9499011,3.782170972,1000,0.389447527,0.024537676,0
70.19078,0.031091982,48782.92758,40951.97101,6401.63882,291.8979322,1.25471794,1000,0.336458391,0.013567212,0
70.29993,0.0315179,48783.25664,40951.70059,5751.322804,331.8020661,2.469678551,1000,0.333010002,0.053409806,0
70.40898,0.031943817,48783.5857,40951.43018,5801.345912,334.6591421,2.096743877,1000,0.322347222,0.030229457,0
70.51812,0.032369735,48783.91475,40951.15976,4300.739727,454.2033075,1.466473904,1000,0.398466617,0.042285543,0
70.62728,0.032795653,48784.24381,40950.88934,5951.416437,323.8462939,2.718166573,1000,0.291541554,0.022043476,0.014742733
70.73636,0.03322157,48784.57287,40950.61892,6251.562891,303.9253146,3.541158019,1000,0.307306848,0.020885459,0
70.84554,0.033647488,48784.90193,40950.3485,5301.123838,378.6700046,2.703112299,1000,0.364486071,0.058458095,0
70.95476,0.034073405,48785.23099,40950.07808,5701.299896,344.2401377,2.137372079,1000,0.290378952,0.030815208,0.002208103
71.06391,0.034499323,48785.56004,40949.80766,5851.36922,333.4339511,1.038495477,1000,0.319312381,0.029944853,0
71.17306,0.03492524,48785.8891,40949.53724,5451.188359,357.4044406,2.24618005,1000,0.389498646,0.024287849,0.002320512
71.28221,0.035351158,48786.21816,40949.26682,5301.123838,368.0609714,3.089277377,1000,0.393484791,0.033404225,0.002393622
71.39141,0.035777076,48786.54722,40948.9964,5801.345912,339.4589818,2.795669685,1000,0.303603068,0.037786973,0.00216613
71.50049,0.036202993,48786.87628,40948.72598,6551.71655,288.3837858,0.611699911,1000,0.213225115,0.026457458,0
71.60963,0.036628911,48787.20533,40948.45556,6401.63882,304.5969042,2.19576957,1000,0.269155944,0.020350899,0.001944367
71.71878,0.037054828,48787.53439,40948.18514,5651.277189,345.6066718,2.51800101,1000,0.347243658,0.054454838,0
71.82799,0.037480746,48787.86345,40947.91473,6501.69044,294.5537372,2.467354505,1000,0.307652328,0.046689509,0.001911746
71.9372,0.037906663,48788.19251,40947.64431,5851.36922,334.5173023,3.115523817,1000,0.382445276,0.044917638,0
72.04634,0.038332581,48788.52157,40947.37389,6801.850103,292.749002,2.055474378,1000,0.321261422,0.044452136,0
72.1555,0.038758499,48788.85062,40947.10347,6401.63882,300.8882639,1.568400562,1000,0.252331174,0.02713464,0
72.26458,0.039184416,48789.17968,40946.83305,7352.161535,258.2122426,0.809767028,1000,0.246088231,0,0
72.37376,0.039610334,48789.50874,40946.56263,5401.166652,355.2331762,3.403947067,1000,0.324529219,0.024537676,0
72.48298,0.040036251,48789.8378,40946.29221,5401.166652,360.8835519,3.403947067,1000,0.421908239,0.057255493,0
72.59212,0.040462169,48790.16686,40946.02179,5951.416437,333.8903272,2.038616775,1000,0.295186414,0.022043476,0.004212167
72.70126,0.040888086,48790.49591,40945.75137,6501.69044,298.1994409,6.785414883,1000,0.301034944,0.013339593,0.001911746
72.8104,0.041314004,48790.82497,40945.48095,5701.299896,343.0014377,2.849840838,1000,0.34770102,0.038519164,0
72.91953,0.041739921,48791.15403,40945.21053,6001.440346,320.5300593,2.019950561,1000,0.343045922,0.065526491,0
73.02867,0.042165839,48791.48309,40944.94011,6551.71655,299.6554379,2.140971098,1000,0.328061605,0.046301107,0.007583417
73.13782,0.042591757,48791.81215,40944.66969,5151.061119,380.3114293,2.791046663,1000,0.36351103,0.025868064,0
73.24697,0.043017674,48792.14121,40944.39927,6301.588,297.5191015,1.276499179,1000,0.34229913,0.069015865,0.00197812
73.35615,0.043443592,48792.47026,40944.12886,5501.210266,352.8362727,1.852947383,1000,0.32991403,0.008014288,0
73.46538,0.043869509,48792.79932,40943.85844,6551.71655,288.4900308,2.446829006,1000,0.282125079,0.033071955,0
73.57454,0.044295427,48793.12838,40943.58802,6151.513272,313.6120425,3.931942446,1000,0.267089581,0.007085846,0.004062019
73.68362,0.044721344,48793.45744,40943.3176,5601.254681,353.7586888,2.906152341,1000,0.338983157,0.07856214,0
73.79283,0.045147262,48793.7865,40943.04718,6501.69044,297.2342042,4.009491166,1000,0.281183112,0.020009469,0
73.90202,0.04557318,48794.11555,40942.77676,6151.513272,310.8221715,2.293610157,1000,0.295208998,0.049602113,0
74.01117,0.045999097,48794.44461,40942.50634,5351.145145,368.8854327,3.05717084,1000,0.401694451,0.074379869,0.002368745
74.12033,0.046425015,48794.77367,40942.23592,5151.061119,386.3415911,3.189773995,1000,0.376343089,0.11209943,0.004942987
74.22947,0.046850932,48795.10273,40941.9655,7202.074197,256.9806036,1.380013527,1000,0.245708987,0.071628454,0.027373961
74.33858,0.04727685,48795.43179,40941.69508,5801.345912,336.7852704,2.446206082,1000,0.367334721,0.037786973,0.008664573
74.44774,0.047702767,48795.76084,40941.42466,6701.796081,289.7637244,1.790431186,1000,0.284859261,0.038720177,0.007398768
74.55689,0.048128685,48796.0899,40941.15424,6651.769371,287.8458329,2.105933095,1000,0.283962779,0.052049771,0.016783616
74.66603,0.048554603,48796.41896,40940.88382,6001.440346,322.9288787,5.049967304,1000,0.303318141,0.036403024,0.008347232
74.77526,0.04898052,48796.74802,40940.61341,6801.850103,282.2249532,2.642763343,1000,0.314960919,0.044452136,0.021842099
74.88438,0.049406438,48797.07708,40940.34299,6701.796081,285.4577071,3.879321882,1000,0.352088034,0.038720177,0.038844852
74.99361,0.049832355,48797.40613,40940.07257,6151.513272,316.2321234,11.79639358,1000,0.36199622,0.106293643,0.046715183
75.10268,0.050258273,48797.73519,40939.80215,6301.588,312.1049503,13.72343661,1000,0.338875461,0.144939694,0.079130985
75.21183,0.05068419,48798.06425,40939.53173,5301.123838,379.0059576,69.5326606,1000,0.484628913,0.217146571,0.100540375
75.32104,0.051110108,48798.39331,40939.26131,5701.299896,337.8011111,21.37602943,1000,0.603781593,0.901752425,0.196555748
75.43023,0.051536026,48798.72237,40938.99089,5551.232374,355.884753,22.74987542,1000,0.428959722,0.182505417,0.081877016
75.53939,0.051961943,48799.05142,40938.72047,7252.10311,260.0610454,20.27480832,1000,0.340864182,0.402960339,0.054341709
75.64851,0.052387861,48799.38048,40938.45005,6101.488763,319.8229028,21.16112095,1000,0.397173507,0.37185299,0.33003774
75.75765,0.052813778,48799.70954,40938.17963,7051.988661,275.8556048,25.41690617,1000,0.318012624,0.348137152,0.201323511
75.86676,0.053239696,48800.0386,40937.90921,7452.220762,263.0350867,20.75236809,1000,0.376665426,0.166850754,0.133584308
75.97599,0.053665613,48800.36766,40937.63879,6751.822992,283.2109154,18.65029754,1000,0.365132158,0.320126667,0.075232366
76.08507,0.054091531,48800.69671,40937.36837,7702.372331,251.7955974,19.51415514,1000,0.52054466,0.233220591,0.052517919
76.19429,0.054517448,48801.02577,40937.09796,6651.769371,302.0313169,30.99325205,1000,0.413069821,0.409982146,0.070868267
76.30345,0.054943366,48801.35483,40936.82754,7001.960549,289.7338072,23.90576306,1000,0.332685134,0.289270642,0.081141477
76.41263,0.055369284,48801.68389,40936.55712,6301.588,325.2201584,24.57619736,1000,0.465560344,0.241579687,0.073195722
76.52177,0.055795201,48802.01295,40936.2867,16611.02972,112.6721268,15.79594484,1000,0.18167651,0.274812814,0.03901682
76.63083,0.056221119,48802.342,40936.01628,7402.191049,276.0635937,21.97578103,1000,0.333410941,0.208640575,0.088039163
76.73998,0.056647036,48802.67106,40935.74586,6201.537981,326.2685186,33.45715733,1000,0.473784934,0.259897938,0.348380225
76.84918,0.057072954,48803.00012,40935.47544,6501.69044,306.0338418,67.26366144,1000,0.549223066,0.173431358,0.246678415
76.95839,0.057498871,48803.32918,40935.20502,5301.123838,381.089173,50.21300955,1000,0.563350747,3.739548712,0.12448105
77.06755,0.057924789,48803.65824,40934.9346,7102.016973,286.7338341,27.46568568,1000,0.489970915,1.674335702,0.074692983
77.1767,0.058350707,48803.9873,40934.66418,8252.723399,285.3530321,35.77247561,1000,0.43735485,0.221740529,0.137463034
77.28578,0.058776624,48804.31635,40934.39376,7102.016973,278.873699,12.3196889,1000,0.565148095,0.351546268,0.072955791
77.3949,0.059202542,48804.64541,40934.12334,7102.016973,280.6791479,32.51157411,1000,0.387742018,0.357608841,0.071218606
77.50404,0.059628459,48804.97447,40933.85292,7702.372331,260.9158401,36.20860092,1000,0.462686924,0.355415039,0.163942518
77.61307,0.060054377,48805.30353,40933.5825,7302.132223,274.980536,31.82175429,1000,0.390858605,0.352912144,0.060682736
77.72222,0.060480294,48805.63259,40933.31209,7902.497189,251.954133,21.98184361,1000,0.846892908,0.475461175,0.054187387
77.83136,0.060906212,48805.96164,40933.04167,6401.63882,310.3275384,50.83213967,1000,0.45088491,0.70578297,0.126400043
77.94053,0.06133213,48806.2907,40932.77125,8002.560819,249.9505314,76.67863116,1000,0.40177345,0.575744301,0.174157583
78.04967,0.061758047,48806.61976,40932.50083,7051.988661,281.7038495,33.89124206,1000,0.472524106,0.580316815,0.220585397
78.15881,0.062183965,48806.94882,40932.23041,8502.890983,228.5378942,22.63491945,1000,0.302200663,0.684543204,0.143169127
78.26796,0.062609882,48807.27788,40931.95999,8853.134009,220.5674316,31.19749076,1000,0.265738961,0.890407344,0.071305222
78.37715,0.0630358,48807.60693,40931.68957,9053.277286,216.2482953,35.65132412,1000,0.34756161,0.81334442,0.139272965
78.48628,0.063461717,48807.93599,40931.41915,8552.9251,238.7092959,55.56146536,1000,0.40619747,1.003286542,0.089626845
78.59543,0.063887635,48808.26505,40931.14873,8803.098691,222.2127371,44.07948529,1000,0.3246521,0.910257057,0.124169451
78.70458,0.064313552,48808.59411,40930.87831,9853.88243,203.6167288,40.49063841,1000,0.292269494,0.863176438,0.102818125
78.81371,0.06473947,48808.92317,40930.60789,10004.0016,202.997833,47.23864127,1000,0.260531632,1.123129491,0.036134502
78.9229,0.065165388,48809.25222,40930.33747,10354.28667,192.1912442,47.80363073,1000,0.327634945,1.375506499,0.058077425
79.03205,0.065591305,48809.58128,40930.06705,11355.15524,178.3833611,46.61454745,1000,0.554667116,1.255609236,0.050595343
79.1412,0.066017223,48809.91034,40929.79664,11855.61956,167.8863072,46.83098897,1000,0.277196487,1.29877214,0.046342895
79.25036,0.06644314,48810.2394,40929.52622,12356.10392,163.7638529,40.79685033,1000,0.225377528,1.341674679,0.047274954
79.35938,0.066869058,48810.56846,40929.2558,11905.6671,167.0060535,40.95572992,1000,0.270767362,1.573895398,0.047141976
79.46853,0.067294975,48810.89751,40928.98538,13757.56666,149.0998304,33.54704487,1000,0.204469851,1.425889728,0.056065077
79.57766,0.067720893,48811.22657,40928.71496,13156.92054,156.3751683,36.31104279,1000,0.276765485,1.737467627,0.038852915
79.6868,0.068146811,48811.55563,40928.44454,15759.92876,135.1088995,30.22261849,1000,0.211283674,1.424604535,0.036703568
79.79594,0.068572728,48811.88469,40928.17412,12806.55696,189.3706013,55.810775,1000,0.22031969,1.787086433,0.056693003
79.90493,0.068998646,48812.21375,40927.9037,15159.18647,145.2021405,28.56834986,1000,0.244264164,1.742805451,0.172401531
80.01407,0.069424563,48812.5428,40927.63328,17412.11883,122.6245022,12.3196889,1000,0.133287331,1.951134085,0.205520719
80.12323,0.069850481,48812.87186,40927.36286,18513.70014,114.6259123,16.06920101,1000,0.41508816,1.689045684,0.057091794
80.23244,0.070276398,48813.20092,40927.09244,19014.45098,108.9753458,10.15580147,1000,0.156975659,1.539323228,0.038879034
80.34157,0.070702316,48813.52998,40926.82202,18663.92329,135.96779,12.17949788,1000,0.169811019,1.858358464,0.0396309
80.45078,0.071128234,48813.85904,40926.5516,21869.11361,97.44087814,10.69447549,1000,0.133192425,1.821423719,0.068964663
80.55993,0.071554151,48814.18809,40926.28119,22319.90936,99.26042363,7.685428033,1000,0.147651778,1.87024209,0.025126113
80.669,0.071980069,48814.51715,40926.01077,21668.76515,99.0969806,15.06346243,1000,0.132587313,1.963935135,0.02859862
80.77822,0.072405986,48814.84621,40925.74035,23522.11078,93.19752006,9.845271546,1000,0.114168099,1.926012313,0.025300259
80.88734,0.072831904,48815.17527,40925.46993,23772.58395,92.81813638,17.10605749,1000,0.839593665,2.067667025,0.040733664
80.99658,0.073257821,48815.50433,40925.19951,26427.90787,82.50041553,15.84934411,1000,0.124223498,1.833885894,0.01321158
81.10573,0.073683739,48815.83339,40924.92909,25425.83265,88.84669679,5.839180683,1000,0.090369511,2.120819801,0.143013369
81.21485,0.074109657,48816.16244,40924.65867,32341.78559,70.5231316,8.908785921,1000,0.091194975,1.586338023,0.021511077
81.32394,0.074535574,48816.4915,40924.38825,26277.59147,86.8491509,19.73287835,1000,0.088145704,2.181870797,0.014617696
81.43305,0.074961492,48816.82056,40924.11783,30938.23966,74.2582648,4.175177361,1000,0.069439164,2.071144155,0.01762785
81.5422,0.075387409,48817.14962,40923.84741,33043.61758,68.90089672,6.225476817,1000,0.069191081,1.946910283,0.025607396
81.65124,0.075813327,48817.47868,40923.57699,32191.39814,73.33492257,6.102432907,1000,0.076041411,2.05660748,0.013327575
81.76034,0.076239244,48817.80773,40923.30657,33444.6821,70.86711978,2.906746776,1000,0.066548756,2.38908063,0.014899073
81.86936,0.076665162,48818.13679,40923.03615,34848.50912,68.53492543,3.484860324,1000,0.081080984,2.060685667,0.014621813
81.97852,0.077091079,48818.46585,40922.76573,35801.19571,76.74831608,4.329833575,1000,0.062101526,2.132060731,0.065010941
82.08765,0.077516997,48818.79491,40922.49532,38258.45893,62.39093412,5.462367738,1000,0.059102259,1.997451275,0.00906792
82.1968,0.077942915,48819.12397,40922.2249,37807.0887,64.2094797,3.751227811,1000,0.060877025,2.283017607,0.010401526
82.30595,0.078368832,48819.45302,40921.95448,38258.45893,62.71793238,3.316145669,1000,0.05544028,2.161342573,0.016020729
82.41514,0.07879475,48819.78208,40921.68406,43224.60567,56.55521043,3.318244786,1000,0.048990357,2.091885155,0.010417033
82.52428,0.079220667,48820.11114,40921.41364,45231.68843,55.28908784,2.4282838,1000,0.075492307,1.960803036,0.011480017
82.63343,0.079646585,48820.4402,40921.14322,43726.3462,58.95137986,2.853703484,1000,0.12840684,2.424416056,0.011352105
82.74258,0.080072502,48820.76926,40920.8728,47941.76053,54.76235897,2.405886102,1000,0.12740271,2.192543742,0.006493988
82.85171,0.08049842,48821.09831,40920.60238,49096.22861,53.89761514,2.19714049,1000,0.136575415,2.327089229,0.076355435
82.96092,0.080924338,48821.42737,40920.33196,53464.09237,50.15981356,2.711032538,1000,0.087247578,2.146571026,0.01163343
83.07007,0.081350255,48821.75643,40920.06154,57280.94424,46.7396679,2.593520897,1000,0.062940175,2.032302999,0.008439385
83.17921,0.081776173,48822.08549,40919.79112,54116.89249,49.29845911,2.506309674,1000,0.053763805,2.150799653,0.006596778
83.28835,0.08220209,48822.41455,40919.5207,53062.38613,49.74067508,2.556627737,1000,0.098064168,2.242813475,0.00716339
83.39753,0.082628008,48822.7436,40919.25028,59541.47053,47.4365092,2.618887247,1000,0.039121356,2.24813266,0.007922802
83.50668,0.083053925,48823.07266,40918.97987,63812.46654,44.33312892,1.802432874,1000,0.034609459,2.122208806,0.004684942
83.61583,0.083479843,48823.40172,40918.70945,58335.80576,49.00552802,1.97322367,1000,0.043010315,2.302095865,0.008285358
83.72497,0.083905761,48823.73078,40918.43903,66978.9678,42.36850365,2.187266866,1000,0.037415186,2.171260032,0.00892379
83.8341,0.084331678,48824.05984,40918.16861,70548.52355,40.81365194,1.497624764,1000,0.03804447,2.098574209,0.005862828
83.94332,0.084757596,48824.38889,40917.89819,65420.74815,44.31792456,1.530923384,1000,0.039530374,2.334532248,0.006853399
84.05246,0.085183513,48824.71795,40917.62777,69794.30735,42.36983448,1.540497581,1000,0.031620148,2.153963596,0.009548954
84.16159,0.085609431,48825.04701,40917.35735,72409.11753,41.40603406,1.586839852,1000,0.032117143,2.278296528,0.005869704
84.27075,0.086035348,48825.37607,40917.08693,75376.58201,40.03301731,1.671415226,1000,0.027415862,2.272577843,0.005636961
84.37992,0.086461266,48825.70513,40916.81651,80458.10962,37.34317267,1.496082794,1000,0.029129443,2.143014001,0.008417514
84.48906,0.086887183,48826.03418,40916.54609,83779.82461,38.22792077,1.723703733,1000,0.029389454,2.227325803,0.007944625
84.5982,0.087313101,48826.36324,40916.27567,85894.1014,37.26548061,1.594789141,1000,0.027967884,2.091459309,0.006812657
84.70735,0.087739019,48826.6923,40916.00525,84534.88255,38.14081349,1.160648165,1000,0.027245783,2.260886035,0.007194413
84.81649,0.088164936,48827.02136,40915.73483,90123.72442,35.2730661,1.293594846,1000,0.030612613,2.252796784,0.009164163
84.9257,0.088590854,48827.35042,40915.46442,91634.64974,35.70729425,0.989413976,1000,0.025122335,2.198162341,0.0056323
85.03485,0.089016771,48827.67947,40915.194,92037.59389,36.44355957,1.266537078,1000,0.025011702,2.317110391,0.003738219
85.14399,0.089442689,48828.00853,40914.92358,91785.75228,35.95026054,1.290194524,1000,0.025296998,2.187718083,0.005498007
85.25314,0.089868606,48828.33759,40914.65316,96571.60755,34.8546175,1.034330181,1000,0.017461162,2.268664896,0.004630328
85.36226,0.090294524,48828.66665,40914.38274,102972.3928,33.02444224,1.315198225,1000,0.018681588,2.120415751,0.006010787
85.47147,0.090720442,48828.99571,40914.11232,95765.44092,36.809445,1.023768052,1000,0.022374796,2.27871147,0.005268237
85.58061,0.091146359,48829.32477,40913.8419,110233.9269,32.35362648,1.056444,1000,0.017984565,2.078594331,0.004989177
85.68976,0.091572277,48829.65382,40913.57148,105442.86,34.16297289,1.525600942,1000,0.017677363,2.143778253,0.004456156
85.7989,0.091998194,48829.98288,40913.30106,105997.5215,33.88490075,1.203552276,1000,0.017584389,2.279054243,0.004216472
85.90797,0.092424112,48830.31194,40913.03064,115077.2841,32.50734378,1.156331256,1000,0.017051802,2.120613925,0.006172023
86.01709,0.092850029,48830.641,40912.76022,109679.0782,36.44440401,3.017602341,1000,0.021330441,2.181156678,0.00438767
86.12625,0.093275947,48830.97006,40912.4898,113462.6241,34.45230102,1.156573042,1000,0.014325176,2.319439977,0.005553391
86.23539,0.093701865,48831.29911,40912.21938,117701.5495,36.85544625,1.491610009,1000,0.015827799,2.242318648,0.0054498
86.34446,0.094127782,48831.62817,40911.94896,128052.5558,29.94599821,1.168522994,1000,0.014233493,2.127394677,0.005365127
86.45357,0.0945537,48831.95723,40911.67855,131235.3108,32.1211946,1.252686224,1000,0.01645349,2.129902605,0.009684766
86.56261,0.094979617,48832.28629,40911.40813,129871.1742,31.56237999,1.294351239,1000,0.017542492,2.035863523,0.00484883
86.67175,0.095405535,48832.61535,40911.13771,134065.1033,31.42597063,1.102127095,1000,0.012410415,2.187525292,0.004354933
86.78089,0.095831452,48832.9444,40910.86729,142608.8776,27.65668368,1.191253765,1000,0.016108576,2.083572945,0.004895692
86.89006,0.09625737,48833.27346,40910.59687,143013.4606,28.97691177,1.045819931,1000,0.013708331,1.977142323,0.00496183
86.9992,0.096683288,48833.60252,40910.32645,143772.0888,31.8628065,1.130197459,1000,0.015013372,2.082851945,0.003661742
87.10836,0.097109205,48833.93158,40910.05603,146908.2379,29.65993842,1.043131371,1000,0.013478375,2.010558913,0.00490771
