time,depth,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca
s,mm, , ,cps,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol
1727.8524,6.626594413,64905.51725,37591.91673,577355.2744,15.28388339,1.165650032,0.014783074,1.051763955,0.003986214
1727.96161,6.627029043,64905.88111,37591.67901,341975.7077,26.45276437,2.327963874,0.033831835,2.435707679,0.006767597
1728.07075,6.627463672,64906.24497,37591.4413,517377.0737,16.87406001,1.265094056,0.01724429,2.13649534,0.005684225
1728.17995,6.627898301,64906.60883,37591.20358,473439.5546,22.20277262,1.131842353,0.02135323,2.067753262,0.003722053
1728.28904,6.628332931,64906.97269,37590.96587,396374.5409,21.78364408,1.726887657,0.024838167,2.900542246,0.004836199
1728.39819,6.62876756,64907.33655,37590.72816,459491.1358,22.30910744,1.307584808,0.026199806,2.416328606,0.004770412
1728.50733,6.629202189,64907.70041,37590.49044,396723.2513,28.27565858,1.856393365,0.025265088,2.861400217,0.005609808
1728.61652,6.629636819,64908.06427,37590.25273,572822.0383,15.5923366,0.961143218,0.018679721,1.431752716,0.004844843
1728.72575,6.630071448,64908.42814,37590.01501,325790.9751,30.73084,1.936509508,0.036974306,3.024438115,0.006292257
1728.83489,6.630506077,64908.792,37589.7773,364384.7513,23.32148753,1.950112455,0.032969392,1.809393081,0.006562404
1728.94403,6.630940706,64909.15586,37589.53959,393236.1467,25.46643572,1.155458365,0.033792365,2.182034315,0.005519495
1729.05311,6.631375336,64909.51972,37589.30187,412066.512,23.42073777,1.476338602,0.026411192,4.179185958,0.006122774
1729.16222,6.631809965,64909.88358,37589.06416,401953.9084,24.86277073,1.342709509,0.025821669,2.413441456,0.004467372
1729.27136,6.632244594,64910.24744,37588.82644,371267.3871,30.61087302,2.108946665,0.030837919,3.078865677,0.005965457
1729.38036,6.632679224,64910.6113,37588.58873,472393.4232,21.59600822,1.366094364,0.021400586,1.838732815,0.005479712
1729.48951,6.633113853,64910.97516,37588.35102,357667.6788,27.84514285,1.478142452,0.027697233,2.908244146,0.006470118
1729.59866,6.633548482,64911.33902,37588.1133,421830.4051,24.68344832,1.450910617,0.027346611,1.775432091,0.005406009
1729.70786,6.633983112,64911.70288,37587.87559,369175.1243,29.3850847,1.442037591,0.042112197,2.389440031,0.005641024
1729.81701,6.634417741,64912.06674,37587.63787,547366.174,17.45045503,1.219423751,0.017761273,1.569308964,0.004386033
1729.92615,6.63485237,64912.4306,37587.40016,426712.3517,30.19235725,1.334257825,0.029467605,1.887973938,0.004853359
1730.03529,6.635287,64912.79446,37587.16244,395148.5108,23.55358108,1.638300172,0.022212099,2.819857457,0.00663644
1730.14449,6.635721629,64913.15833,37586.92473,331863.1041,27.57805313,2.102438663,0.028603073,2.643377389,0.007040694
1730.25363,6.636156258,64913.52219,37586.68702,379783.0739,32.96956557,1.939345884,0.029988904,2.8345911,0.005076875
1730.36279,6.636590888,64913.88605,37586.4493,466465.3452,19.27858215,1.331764294,0.020337399,1.836812491,0.004533631
1730.47195,6.637025517,64914.24991,37586.21159,460537.2672,23.26113503,1.469820347,0.022210023,2.342680325,0.004233191
1730.58108,6.637460146,64914.61377,37585.97387,397934.8431,23.01162538,1.715439993,0.026754094,2.482817895,0.007642641
1730.69028,6.637894775,64914.97763,37585.73616,399512.9351,28.87911531,1.276608599,0.027316788,2.499186969,0.00532228
1730.79943,6.638329405,64915.34149,37585.49845,423573.9575,21.17648831,1.589526505,0.027514124,1.797596064,0.005513818
1730.90858,6.638764034,64915.70535,37585.26073,549109.7264,19.6630005,1.161485495,0.024404144,1.750501366,0.003970821
1731.01772,6.639198663,64916.06921,37585.02302,449029.8217,25.54528642,1.453813791,0.022912219,2.17882551,0.005568907
1731.12673,6.639633293,64916.43307,37584.7853,414507.4853,23.33635109,1.476585272,0.029835421,1.558481617,0.005980293
1731.23589,6.640067922,64916.79693,37584.54759,307453.3712,32.38319231,1.979784989,0.044304379,3.574318658,0.006453194
1731.34504,6.640502551,64917.16079,37584.30988,413461.3539,28.02574818,1.448906261,0.027039706,2.05716013,0.005622242
1731.45419,6.640937181,64917.52465,37584.07216,422876.5365,24.65582037,1.420983624,0.032894164,1.865217935,0.005236244
1731.56334,6.64137181,64917.88852,37583.83445,428055.8929,19.61040184,1.811368076,0.023066233,2.499438415,0.005636223
1731.67233,6.641806439,64918.25238,37583.59673,379636.4384,28.17895028,1.187148934,0.031877071,2.03180338,0.006443477
1731.78148,6.642241069,64918.61624,37583.35902,361039.7621,35.25687524,1.78822588,0.029246641,2.743564113,0.006531713
1731.89069,6.642675698,64918.9801,37583.12131,403000.0398,23.50614512,1.339218141,0.026711818,2.131591549,0.00494798
1731.99983,6.643110327,64919.34396,37582.88359,420086.8528,25.21524986,1.505540196,0.026118054,2.67066656,0.006136878
1732.10895,6.643544957,64919.70782,37582.64588,400907.777,22.76994505,1.489723205,0.026999508,2.154522674,0.007668372
1732.21818,6.643979586,64920.07168,37582.40816,333955.3669,34.85718311,2.111482703,0.030290073,3.262789525,0.006765382
1732.32733,6.644414215,64920.43554,37582.17045,409276.8282,25.51606045,1.65875138,0.026446494,2.882354148,0.007080323
1732.43641,6.644848845,64920.7994,37581.93274,476577.9488,21.66961119,1.233383639,0.026753555,1.372206875,0.005200297
1732.54556,6.645283474,64921.16326,37581.69502,428455.904,22.32957252,1.588714514,0.025884119,1.953541273,0.006994437
1732.65475,6.645718103,64921.52712,37581.45731,459142.4253,21.43053476,1.656203385,0.023376127,1.508921988,0.005062044
1732.76398,6.646152732,64921.89098,37581.21959,359411.2311,26.98250671,1.791178369,0.032352694,2.665837722,0.006407998
1732.87312,6.646587362,64922.25485,37580.98188,400907.777,24.06867549,1.540648287,0.023076584,1.925501162,0.00843843
1732.98226,6.647021991,64922.61871,37580.74417,362200.9149,33.28626879,2.01828367,0.032266965,2.796273433,0.006145498
1733.09134,6.64745662,64922.98257,37580.50645,504823.4968,19.4084549,1.476721401,0.023021085,1.603476224,0.004930768
1733.20044,6.64789125,64923.34643,37580.26874,392887.4362,34.98783755,1.718616522,0.027702705,1.859193396,0.005019454
1733.30944,6.648325879,64923.71029,37580.03102,382077.4116,30.1462871,1.840212177,0.025924593,2.245875029,0.005854076
1733.41859,6.648760508,64924.07415,37579.79331,363201.0389,25.8077843,1.20009567,0.029480892,2.36467597,0.007524846
1733.52774,6.649195138,64924.43801,37579.5556,430548.1669,28.44087518,1.852610223,0.02334598,2.484947294,0.005808335
1733.63674,6.649629767,64924.80187,37579.31788,597580.4816,17.91381023,1.020604141,0.017507853,2.003548373,0.003611508
1733.74589,6.650064396,64925.16573,37579.08017,371267.3871,31.05293934,1.533880621,0.030678014,2.451424562,0.00623268
1733.85504,6.650499026,64925.52959,37578.84245,419389.4318,22.63918871,1.547877616,0.026515357,1.984574378,0.005463804
1733.96419,6.650933655,64925.89345,37578.60474,408579.4073,30.39411076,1.35269314,0.027218057,2.714615949,0.004556635
1734.07333,6.651368284,64926.25731,37578.36702,500987.6816,16.07257339,1.239869785,0.020236685,2.085242685,0.004968572
1734.18252,6.651802914,64926.62117,37578.12931,417994.59,23.86348243,1.45536682,0.029160066,2.239115026,0.005956691
1734.29165,6.652237543,64926.98504,37577.8916,411152.4466,28.33121168,1.335186913,0.027408349,2.57281107,0.005090946
1734.40079,6.652672172,64927.3489,37577.65388,322099.2109,32.29196189,1.901103452,0.037306794,2.442694964,0.007494214
1734.50995,6.653106801,64927.71276,37577.41617,383820.964,31.58745988,1.735101611,0.034700118,2.615616397,0.005597694
