time,depth,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,43Ca/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca
65.16943,0.008629002,34708.00043,65005.59415,5651.277189,294.927706,1.830918868,1000,0.44139252,0.055029775,0
65.27862,0.009060453,34707.76814,65005.23057,5301.123838,325.3942566,1.967418842,1000,0.721812133,0.008447282,0
65.38776,0.009491903,34707.53585,65004.86699,5451.188359,311.9605877,1.906504298,1000,0.812737767,0.049115424,0
65.49691,0.009923353,34707.30356,65004.50341,6501.69044,250.6960436,0.940131934,1000,0.459873502,0.040366343,0
65.60607,0.010354803,34707.07127,65004.13983,5251.102732,321.5188088,3.181775638,1000,0.715682674,0.0170765,0
65.71521,0.010786253,34706.83899,65003.77625,5601.254681,303.0075859,2.219101842,1000,0.671994382,0.03176,0
65.8244,0.011217703,34706.6067,65003.41266,5951.416437,278.6964564,2.419413388,1000,0.54343529,0.014839942,0
65.93354,0.011649153,34706.37441,65003.04908,5451.188359,306.7460842,2.669116694,1000,0.692800691,0.049115424,0
66.04269,0.012080603,34706.14212,65002.6855,5801.345912,284.2802996,2.844894874,1000,0.596410253,0.053440717,0
66.15183,0.012512054,34705.90983,65002.32192,6151.513272,270.7651329,4.331168518,1000,0.552939678,0.028609493,0
66.26096,0.012943504,34705.67755,65001.95834,6101.488763,268.4437584,2.017163893,1000,0.469856665,0.043305114,0
66.37018,0.013374954,34705.44526,65001.59476,5801.345912,294.2740365,4.26737645,1000,0.528059959,0.015268471,0
66.47933,0.013806404,34705.21297,65001.23118,6201.537981,272.9860154,1.320732676,1000,0.524919959,0.021265261,0
66.58846,0.014237854,34704.98068,65000.86759,5101.040612,324.860968,2.876957557,1000,0.617481115,0.044116476,0
66.69761,0.014669304,34704.74839,65000.50401,5501.210266,300.9271525,2.641851114,1000,0.685723588,0.064818785,0
66.80667,0.015100754,34704.5161,65000.14043,6801.850103,242.5196637,1.491003839,1000,0.494916271,0.012803558,0
66.91581,0.015532204,34704.28382,64999.77685,5451.188359,312.6751447,3.05042518,1000,0.572872251,0.00818574,0
67.02489,0.015963654,34704.05153,64999.41327,6051.464454,269.1305959,1.357120549,1000,0.563095788,0.036418867,0
67.13403,0.016395105,34703.81924,64999.04969,5851.36922,286.5177583,1.05665406,1000,0.50456281,0.022684448,0
67.24321,0.016826555,34703.58695,64998.68611,5701.299896,295.565194,1.8129496,1000,0.538425145,0.031136594,0
67.35243,0.017258005,34703.35466,64998.32252,6201.537981,269.5205712,3.962261424,1000,0.663392237,0.007088363,0
67.46158,0.017689455,34703.12238,64997.95894,6251.562891,264.1902241,2.290821624,1000,0.537424982,0.021076884,0
67.57066,0.018120905,34702.89009,64997.59536,5951.416437,277.2724148,1.382513641,1000,0.573631877,0.029680122,0
67.67981,0.018552355,34702.6578,64997.23178,6151.513272,276.9469182,0.666318959,1000,0.52383235,0.021457034,0
67.78891,0.018983805,34702.42551,64996.8682,5951.416437,283.6826115,2.765049402,1000,0.525317628,0.044520539,0
67.89795,0.019415255,34702.19322,64996.50462,5201.081825,321.4787356,0.804090253,1000,0.632142432,0.043156333,0
68.00705,0.019846706,34701.96094,64996.14104,5351.145145,314.8154025,1.946686128,1000,0.496511197,0.041791991,0
68.11619,0.020278156,34701.72865,64995.77745,6451.664529,258.2874897,2.212426447,1000,0.480375375,0.013570348,0
68.22533,0.020709606,34701.49636,64995.41387,6751.822992,247.5353926,1.803768587,1000,0.509449971,0.019361705,0
68.33451,0.021141056,34701.26407,64995.05029,6101.488763,266.1780292,2.017163893,1000,0.552097043,0.014434807,0
68.44366,0.021572506,34701.03178,64994.68671,5101.040612,338.5633627,4.109964028,1000,0.660569121,0.008823154,0
68.5528,0.022003956,34700.7995,64994.32313,5201.081825,316.0601752,3.216399609,1000,0.547843624,0.051787807,0
68.66194,0.022435406,34700.56721,64993.95955,5151.061119,328.6694292,2.032353607,1000,0.674609174,0.026178465,0
68.77114,0.022866856,34700.33492,64993.59597,5651.277189,295.9564985,2.563296668,1000,0.607745946,0.039306668,0
68.88029,0.023298307,34700.10263,64993.23238,4900.960588,352.6364793,1.720521281,1000,0.879235612,0.036936548,0
68.98943,0.023729757,34699.87034,64992.8688,6351.61331,264.4110108,1.28624475,1000,0.387605888,0.034516887,0
69.09856,0.024161207,34699.63806,64992.50522,6051.464454,274.5943466,2.035688967,1000,0.521597215,0.014567372,0
69.2077,0.024592657,34699.40577,64992.14164,5151.061119,332.2485905,1.219407286,1000,0.603585608,0.01745224,0
69.3169,0.025024107,34699.17348,64991.77806,7152.045485,227.5395459,2.540285999,1000,0.458582219,0.024237734,0
69.42604,0.025455557,34698.94119,64991.41448,6451.664529,257.754487,1.264236098,1000,0.502465619,0.006785147,0.001960453
69.53519,0.025887007,34698.7089,64991.0509,6851.877414,244.180999,1.774880914,1000,0.532305121,0.019051624,0
69.64435,0.026318457,34698.47661,64990.68731,6451.664529,258.2282652,3.476697945,1000,0.590830132,0.027140913,0.001960453
69.75337,0.026749907,34698.24433,64990.32373,5501.210266,315.0704647,2.641851114,1000,0.646154856,0.024306558,0
69.86252,0.027181358,34698.01204,64989.96015,7402.191049,222.4261869,1.903065554,1000,0.398954227,0.005836388,0
69.97166,0.027612808,34697.77975,64989.59657,6151.513272,269.5792997,1.998972868,1000,0.593690915,0.050067214,0
70.08081,0.028044258,34697.54746,64989.23299,5451.188359,308.674375,2.287809733,1000,0.652823584,0.065487756,0
70.18996,0.028475708,34697.31517,64988.86941,5401.166652,307.1313009,2.311667513,1000,0.605774218,0.016542272,0
70.29894,0.028907158,34697.08289,64988.50583,5351.145145,318.7544046,3.893411191,1000,0.734615942,0.025074994,0
70.4081,0.029338608,34696.8506,64988.14224,6401.63882,259.5008753,0.956357203,1000,0.523512396,0.027375118,0
70.51731,0.029770058,34696.61831,64987.77866,6651.769371,250.2562686,2.444825671,1000,0.533898889,0.03280367,0
70.62645,0.030201508,34696.38602,64987.41508,6301.588,261.991975,2.270706675,1000,0.521369774,0.020891815,0
70.73557,0.030632959,34696.15373,64987.0515,6751.822992,246.1268339,2.405034403,1000,0.456920215,0.00645385,0
70.84479,0.031064409,34695.92145,64986.68792,6901.904926,239.3263118,1.467314746,1000,0.512692531,0.006300042,0
70.95387,0.031495859,34695.68916,64986.32434,6501.69044,252.515301,0.940131934,1000,0.520106477,0.013455232,0.001943823
71.06307,0.031927309,34695.45687,64985.96076,5901.392729,285.8385715,1.744465765,1000,0.688788515,0.052431356,0
71.17214,0.032358759,34695.22458,64985.59717,5701.299896,296.6522673,1.450356779,1000,0.481406757,0.054489694,0.002249071
71.28131,0.032790209,34694.99229,64985.23359,6151.513272,269.3920796,1.665807392,1000,0.518010955,0.035762009,0.002066532
71.39053,0.033221659,34694.76001,64984.87001,5851.36922,292.5910878,1.761097144,1000,0.467637967,0.022684448,0.002184745
71.49969,0.033653109,34694.52772,64984.50643,5901.392729,279.3682597,1.744465765,1000,0.511990079,0.007490014,0
71.60885,0.03408456,34694.29543,64984.14285,5751.322804,288.3207249,1.795329547,1000,0.646126745,0.015416866,0
71.71793,0.03451601,34694.06314,64983.77927,4900.960588,353.2007592,1.720521281,1000,0.683814354,0.055405266,0
71.82704,0.03494746,34693.83085,64983.41569,6301.588,267.4015358,3.568281892,1000,0.521369774,0.013927821,0.002012096
71.93603,0.03537891,34693.59856,64983.0521,5501.210266,296.1236708,2.641851114,1000,0.646154856,0.016204307,0
72.04517,0.03581036,34693.36628,64982.68852,5501.210266,310.5420979,1.887028962,1000,0.606587074,0.0486137,0.004681951
72.15432,0.03624181,34693.13399,64982.32494,5801.345912,293.8073905,3.556132817,1000,0.590196466,0.038171635,0.002205774
72.26351,0.03667326,34692.9017,64981.96136,6251.562891,276.0912024,1.963557465,1000,0.520269999,0.035128421,0
72.37267,0.03710471,34692.66941,64981.59778,6251.562891,274.2496153,2.290821624,1000,0.531706632,0.049180183,0.00202992
72.48181,0.037536161,34692.43712,64981.2342,5851.36922,289.6198689,2.1133208,1000,0.60303339,0.022684448,0
72.59096,0.037967611,34692.20484,64980.87062,5901.392729,293.557479,3.140063497,1000,0.609531507,0.059921789,0.004328234
72.70011,0.038399061,34691.97255,64980.50703,6151.513272,276.4471948,3.997993713,1000,0.518010955,0.085831226,0.008266179
72.8093,0.038830511,34691.74026,64980.14345,6351.61331,277.31982,2.894079628,1000,0.415697428,0.055227682,0.007978377
72.91847,0.039261961,34691.50797,64979.77987,7502.250675,224.121886,6.966258412,1000,0.533615848,0.057519328,0
73.02761,0.039693411,34691.27568,64979.41629,6501.69044,258.8569474,5.640960832,1000,0.706297885,0.215309554,0.034990005
73.13675,0.040124861,34691.0434,64979.05271,6301.588,278.4151095,17.84297968,1000,0.736774164,0.487606359,0.04024345
73.24594,0.040556311,34690.81111,64978.68913,5501.210266,330.3002527,45.29911399,1000,0.975923313,0.461924385,0.140474829
73.35508,0.040987761,34690.57882,64978.32555,6851.877414,263.2271731,3.476697945,1000,0.873509166,0.393826513,0.007226614
73.46423,0.041419212,34690.34653,64977.96196,7602.311103,233.5104162,3.476697945,1000,1.033743587,0.703362075,0.007629308
73.57338,0.041850662,34690.11424,64977.59838,6851.877414,264.1725387,3.531846174,1000,1.607920418,0.730639595,0.00773491
73.68254,0.042282112,34689.88196,64977.2348,10004.0016,176.470379,3.556132817,1000,1.137482524,0.629282889,0.007738938
73.79173,0.042713562,34689.64967,64976.87122,11104.93059,163.068123,3.568281892,1000,1.310711494,4.55679902,0.007914946
73.90089,0.043145012,34689.41738,64976.50764,8853.134009,208.9336085,3.568281892,1000,1.335371096,1.300037725,0.007978377
74.01002,0.043576462,34689.18509,64976.14406,12556.30326,147.0235238,3.556132817,1000,1.330130203,1.846423339,0.007993121
74.11916,0.044007912,34688.9528,64975.78048,13957.78845,134.9856706,3.568281892,1000,1.0960716,2.617828029,0.182928538
74.2283,0.044439362,34688.72051,64975.41689,20216.3348,103.2641124,3.568281892,1000,0.876581014,2.629300437,0.008165356
74.33749,0.044870813,34688.48823,64975.05331,25926.86023,87.1342973,42.30514655,1000,0.593320916,3.021926562,0.129997085
74.44665,0.045302263,34688.25594,64974.68973,39211.40506,65.64497811,31.05913983,1000,0.389998794,2.809141377,0.089427307
74.5558,0.045733713,34688.02365,64974.32615,51907.55245,55.71474321,28.90028165,1000,0.400686158,2.851741829,0.062822418
74.66495,0.046165163,34687.79136,64973.96257,63108.90823,46.6742026,18.05784685,1000,1.015333404,2.496393754,0.051013277
74.77414,0.046596613,34687.55907,64973.59899,71302.78512,46.98581366,20.23761116,1000,0.222577456,2.769723127,0.052081403
74.88329,0.047028063,34687.32679,64973.23541,80659.40063,42.11274277,17.45549116,1000,0.285081075,2.408910929,0.056032019
74.99243,0.047459513,34687.0945,64972.87182,87555.56894,42.90936027,16.0497635,1000,0.174650308,2.828017381,0.043270473
75.10159,0.047890963,34686.86221,64972.50824,109477.3211,35.40802219,14.86170621,1000,0.13027606,2.467631093,0.036877418
75.21073,0.048322414,34686.62992,64972.14466,112453.5671,41.79749123,12.82507549,1000,0.158329756,2.559024382,0.060539699
75.31993,0.048753864,34686.39763,64971.78108,118509.1261,37.17345697,18.09840645,1000,0.108778421,2.180743202,0.023637112
75.42907,0.049185314,34686.16535,64971.4175,127345.3864,36.76946682,10.76238018,1000,0.133345267,2.517639092,0.022351295
75.53822,0.049616764,34685.93306,64971.05392,134166.1791,34.81247115,8.866890261,1000,0.135739645,2.283196544,0.038915076
75.64737,0.050048214,34685.70077,64970.69034,132397.4699,40.6757892,10.36388492,1000,0.117680438,2.565995521,0.019840316
75.75638,0.050479664,34685.46848,64970.32676,145896.4914,38.92154045,9.528556528,1000,0.094950102,2.714046332,0.028107717
75.86553,0.050911114,34685.23619,64969.96317,151310.2827,36.97563237,10.9332892,1000,0.099478557,2.266263911,0.016436882
75.97467,0.051342564,34685.00391,64969.59959,178819.9795,31.04234915,6.489255262,1000,0.084485794,2.130434532,0.01473659
76.0838,0.051774015,34684.77162,64969.23601,160828.0127,33.02222324,6.998260254,1000,0.077020664,2.510266878,0.021977932
76.19295,0.052205465,34684.53933,64968.87243,177298.5363,33.21427016,5.255755222,1000,0.064352417,2.921511612,0.013564817
76.30213,0.052636915,34684.30704,64968.50885,212643.4347,29.14512567,4.449537417,1000,0.068416237,1.987260838,0.009139573
76.41129,0.053068365,34684.07475,64968.14527,181559.0407,35.41492583,4.436233892,1000,0.089641421,2.391069672,0.009505174
76.52042,0.053499815,34683.84247,64967.78169,198107.5213,30.7436085,5.714830233,1000,0.081966734,1.916536626,0.009347597
76.62957,0.053931265,34683.61018,64967.4181,241153.9852,26.03392976,3.237133514,1000,0.105508126,1.815773734,0.010440901
76.7387,0.054362715,34683.37789,64967.05452,207609.8749,33.09507057,3.663326196,1000,0.099929309,1.895163538,0.010359301
76.84792,0.054794165,34683.1456,64966.69094,171670.7948,35.14830812,3.664771042,1000,0.086504213,2.454652792,0.01152979
76.95706,0.055225615,34682.91331,64966.32736,223021.9602,28.20386085,3.292967996,1000,0.074239389,2.297832896,0.00706283
77.06619,0.055657066,34682.68102,64965.96378,187038.9513,36.95108679,3.094685901,1000,0.070527771,2.217190042,0.00854904
77.17534,0.056088516,34682.44874,64965.6002,189932.0879,31.31095685,3.575215905,1000,0.08396862,2.131613819,0.007994341
77.28433,0.056519966,34682.21645,64965.23662,210050.1377,31.42606271,3.399703461,1000,0.200107336,2.180236331,0.007993121
77.39348,0.056951416,34681.98416,64964.87303,222513.0098,27.17166764,3.20876869,1000,0.455970246,1.760352506,0.006303763
77.50262,0.057382866,34681.75187,64964.50945,203696.2733,32.97202498,2.859086037,1000,0.895132802,2.186287098,0.00773491
77.61184,0.057814316,34681.51958,64964.14587,249260.7016,28.9049474,3.690035454,1000,1.557566148,1.817158834,0.005579551
77.72099,0.058245766,34681.2873,64963.78229,241103.016,29.34855069,3.207030755,1000,1.886525433,1.943873085,0.007914946
77.83019,0.058677216,34681.05501,64963.41871,293034.1132,23.68794078,2.612189784,1000,1.512927883,1.479586826,0.006940868
77.93926,0.059108667,34680.82272,64963.05513,236007.1388,26.1625609,3.842727553,1000,1.957861723,2.19144263,0.011113017
78.04841,0.059540117,34680.59043,64962.69155,277700.8212,28.03118401,3.531846174,1000,1.817797367,1.675133125,0.007738938
78.15756,0.059971567,34680.35814,64962.32796,219408.8571,34.93794933,4.540483515,1000,2.579803114,2.662807626,0.00833273
78.26674,0.060403017,34680.12586,64961.96438,252525.2525,29.27813653,3.899502184,1000,2.267136147,2.084446924,0.012064802
78.37598,0.060834467,34679.89357,64961.6008,351322.0596,24.61530677,4.338564398,1000,1.77104643,1.609523879,0.007226614
78.48511,0.061265917,34679.66128,64961.23722,265745.107,30.33293725,3.739999044,1000,2.961576697,2.054120122,0.009775446
78.59421,0.061697367,34679.42899,64960.87364,240338.5032,38.77426214,4.190435975,1000,3.09148088,2.430334977,0.009997842
78.70336,0.062128817,34679.1967,64960.51006,370044.8545,24.19283127,3.020050706,1000,2.391282525,1.587265989,0.00701566
78.81246,0.062560268,34678.96442,64960.14648,364392.69,20.51926833,2.720741667,1000,2.801280821,1.466993206,0.007629308
78.92146,0.062991718,34678.73213,64959.78289,365805.7311,23.28554294,2.882648706,1000,2.218945728,1.745376241,0.008165356
79.03059,0.063423168,34678.49984,64959.41931,278007.5268,36.40843639,3.741591405,1000,3.435150343,2.282978092,0.009715584
79.13975,0.063854618,34678.26755,64959.05573,296525.8763,34.22303032,4.264989532,1000,2.989707017,1.899462824,0.009262693
79.24895,0.064286068,34678.03526,64958.69215,294734.2434,29.0128446,3.975983559,1000,2.978279375,2.360343665,0.010372463
79.35809,0.064717518,34677.80297,64958.32857,329999.23,28.16856683,3.460322781,1000,2.287348257,1.739698687,0.009854254
79.46724,0.065148968,34677.57069,64957.96499,358034.0049,25.79929708,3.178548106,1000,2.525438969,1.717233369,0.013417055
79.57639,0.065580418,34677.3384,64957.60141,276116.2944,33.15520276,5.536310822,1000,3.713725667,1.686009844,0.008574604
79.68554,0.066011868,34677.10611,64957.23782,298880.9799,29.27652632,3.492173633,1000,3.773276437,1.561923685,0.0112286
79.79473,0.066443319,34676.87382,64956.87424,252678.2991,32.82894612,4.786341751,1000,6.388349518,2.145659544,0.010464247
79.90388,0.066874769,34676.64153,64956.51066,277905.2908,32.71231923,4.80534269,1000,4.805800668,2.343083447,0.011001951
80.01303,0.067306219,34676.40925,64956.14708,297856.9679,31.3782375,3.915516104,1000,4.347810014,1.913992841,0.018258067
80.12218,0.067737669,34676.17696,64955.7835,292327.5927,30.63798429,3.856366865,1000,3.908139405,1.768359901,0.010733395
80.23126,0.068169119,34675.94467,64955.41992,230200.348,38.52280968,4.770778964,1000,4.441900558,1.897927667,0.009689788
80.34051,0.068600569,34675.71238,64955.05634,332246.0044,22.07425688,3.570956147,1000,6.137501007,1.231349503,0.009997842
80.44966,0.069032019,34675.48009,64954.69275,329419.9222,22.79181238,3.98486526,1000,5.242825041,1.857298862,0.009766911
80.55881,0.069463469,34675.24781,64954.32917,374283.9779,26.56920936,3.893352514,1000,4.915964484,1.877109078,0.011113017
80.66797,0.06989492,34675.01552,64953.96559,365002.3843,30.98077822,4.481017998,1000,5.75958722,1.990689886,0.009537579
80.77716,0.07032637,34674.78323,64953.60201,316301.8756,33.61454474,5.348523437,1000,6.224123675,1.975685228,0.023669219
80.8863,0.07075782,34674.55094,64953.23843,329024.022,34.30382957,5.310777246,1000,8.328283546,1.742779573,0.011910495
80.99545,0.07118927,34674.31865,64952.87485,369017.7319,27.22476632,3.918813454,1000,4.957004786,1.99129687,0.009464782
81.1046,0.07162072,34674.08637,64952.51127,323584.7661,31.4214006,5.474882995,1000,4.559559806,2.043499733,0.011755678
81.21374,0.07205217,34673.85408,64952.14768,303797.3915,33.0532065,4.517239232,1000,4.621189071,1.576100789,0.009456845
81.32294,0.07248362,34673.62179,64951.7841,310697.1273,29.41003073,4.625951745,1000,4.926004995,1.780638501,0.013428846
81.43209,0.07291507,34673.3895,64951.42052,323767.7577,29.87100815,11.93737719,1000,4.668849179,1.919447555,0.01057697
81.54124,0.073346521,34673.15721,64951.05694,393360.033,23.73208969,3.496582273,1000,3.235752245,1.702253361,0.01408159
81.65039,0.073777971,34672.92492,64950.69336,295758.0026,39.28882263,5.123909889,1000,4.694938523,2.63751168,0.011930681
81.75939,0.074209421,34672.69264,64950.32978,318250.4076,30.63639583,4.259186688,1000,3.789383687,1.782488354,0.010218735
81.86854,0.074640871,34672.46035,64949.9662,286495.9997,30.537398,4.310910419,1000,9.280171578,2.204415632,0.010591077
81.97769,0.075072321,34672.22806,64949.60261,326240.5796,24.87979291,4.980240365,1000,3.364912828,1.708260783,0.009333654
82.08684,0.075503771,34671.99577,64949.23903,282251.0507,28.53272588,6.825156166,1000,3.721139892,2.407825613,0.01233984
82.196,0.075935221,34671.76348,64948.87545,271108.4515,35.74862523,5.515427922,1000,3.698117683,1.92606054,0.010133045
82.30498,0.076366671,34671.5312,64948.51187,326947.1002,27.12837549,4.952409859,1000,2.77307956,1.833604048,0.013710011
82.41421,0.076798122,34671.29891,64948.14829,317378.6589,31.93008862,4.879549945,1000,2.360671127,1.925737126,0.009594767
82.52334,0.077229572,34671.06662,64947.78471,273918.7312,27.4975245,5.282354272,1000,2.175984888,2.288320184,0.011960196
82.63249,0.077661022,34670.83433,64947.42113,321738.0031,27.77274401,5.171348577,1000,1.424006638,2.098963005,0.024843419
82.7416,0.078092472,34670.60204,64947.05754,267941.249,28.55571964,4.762608824,1000,1.674116789,2.4893248,0.013043289
82.85083,0.078523922,34670.36976,64946.69396,275554.0907,43.18429947,5.722975902,1000,1.187604041,2.242333941,0.010762145
82.95991,0.078955372,34670.13747,64946.33038,309990.6067,22.63596284,4.366904991,1000,0.950994923,1.797984213,0.00926754
83.06912,0.079386822,34669.90518,64945.9668,240950.1097,28.98854656,5.451670245,1000,1.049216917,2.120732248,0.009590528
83.17828,0.079818272,34669.67289,64945.60322,317055.8123,24.73909528,4.931405014,1000,0.84468734,1.648568794,0.01123653
83.28747,0.080249722,34669.4406,64945.23964,343197.0731,24.32797132,4.436046414,1000,0.661235928,1.948501917,0.013026201
83.39655,0.080681173,34669.20832,64944.87606,298420.1643,29.72692643,5.607384381,1000,0.491744992,2.527714276,0.009165249
83.50571,0.081112623,34668.97603,64944.51247,307024.8252,27.71789241,4.064429597,1000,0.390763992,1.529350506,0.014264171
83.61486,0.081544073,34668.74374,64944.14889,260588.2282,35.04591185,4.854540411,1000,0.342206725,2.131737528,0.010587213
83.72407,0.081975523,34668.51145,64943.78531,252117.1375,28.05491805,4.200390525,1000,0.256426863,1.846887641,0.009666478
83.83328,0.082406973,34668.27916,64943.42173,282789.5651,24.80293929,3.842288997,1000,0.239510833,1.415613212,0.00812789
83.94241,0.082838423,34668.04688,64943.05815,258699.6013,28.87295086,13.60704672,1000,0.243962072,1.732131329,0.006530904
84.05156,0.083269873,34667.81459,64942.69457,209745.0791,32.55478174,4.829986722,1000,0.171707062,2.302920597,0.012941564
84.16064,0.083701323,34667.5823,64942.33099,236720.4377,25.74288656,3.987970447,1000,0.154562088,1.710666887,0.01126866
84.26981,0.084132774,34667.35001,64941.9674,244059.5679,28.87911691,3.647175493,1000,0.120879323,2.234276323,0.010033533
84.37896,0.084564224,34667.11772,64941.60382,234886.3219,36.02673984,3.671432562,1000,0.180971568,1.743056923,0.006166652
84.48817,0.084995674,34666.88543,64941.24024,205779.9878,26.51980807,4.544228269,1000,0.137905484,1.800098634,0.006538378
84.59734,0.085427124,34666.65315,64940.87666,211575.5419,29.55349906,13.25510986,1000,0.211889918,2.380309956,0.007663493
84.70647,0.085858574,34666.42086,64940.51308,234988.2102,31.1256268,3.851532697,1000,0.169126746,2.669864754,0.006066106
84.81561,0.086290024,34666.18857,64940.1495,277490.6609,23.8634226,3.180068606,1000,0.203681087,1.476090204,0.00513495
84.92476,0.086721474,34665.95628,64939.78592,252055.9206,22.61565447,4.930831703,1000,0.583784749,1.87865369,0.007980756
85.0339,0.087152924,34665.72399,64939.42233,312969.5556,25.60480276,3.809119086,1000,0.333242455,1.847697188,0.005249355
85.14304,0.087584375,34665.49171,64939.05875,275911.8538,28.05188325,3.601885735,1000,0.42838073,2.107598476,0.006539225
85.25223,0.088015825,34665.25942,64938.69517,291267.8118,19.79771477,3.417967269,1000,0.55266423,1.867861512,0.005365064
85.36146,0.088447275,34665.02713,64938.33159,307871.045,24.3488915,3.010276549,1000,0.443586299,1.720132581,0.005373786
85.47062,0.088878725,34664.79484,64937.96801,267941.249,30.67755196,2.601195719,1000,1.059335543,1.772145581,0.006820004
85.5797,0.089310175,34664.56255,64937.60443,380289.4026,18.67346479,2.582440475,1000,0.541938767,1.268510401,0.004439457
85.68886,0.089741625,34664.33027,64937.24085,311756.9081,23.6162568,2.966731067,1000,0.93488395,1.584215603,0.004237724
85.79796,0.090173075,34664.09798,64936.87726,279132.1775,27.26399901,2.529908525,1000,0.738763022,1.849678536,0.004569399
85.90699,0.090604525,34663.86569,64936.51368,285968.9076,24.72686351,2.631456319,1000,0.743569656,1.519818535,0.005102962
86.01609,0.091035976,34663.6334,64936.1501,325534.0591,21.27955402,2.373702845,1000,0.648644143,1.366367831,0.007694223
86.12524,0.091467426,34663.40111,64935.78652,233969.3639,29.96453138,3.590653485,1000,0.979520648,2.132821748,0.011450671
86.23445,0.091898876,34663.16883,64935.42294,270495.3826,25.65044784,2.542290645,1000,0.891607019,2.470841118,0.006670462
86.34358,0.092330326,34662.93654,64935.05936,303233.9557,30.17028369,3.956148445,1000,0.843445735,1.705761907,0.005607731
86.45272,0.092761776,34662.70425,64934.69578,355207.9227,24.38137728,2.399561129,1000,0.896250812,1.948158283,0.00410657
86.56187,0.093193226,34662.47196,64934.33219,368631.8134,21.38713853,2.865545849,1000,0.827331824,1.557078989,0.005546291
86.67101,0.093624676,34662.23967,64933.96861,291100.5675,24.33377618,3.477315065,1000,1.339430194,1.966758796,0.00651321
86.78002,0.094056126,34662.00738,64933.60503,356974.2241,21.95015223,2.424036058,1000,1.381776522,1.828019497,0.005405832
86.88916,0.094487576,34661.7751,64933.24145,365805.7311,23.1812211,2.334997796,1000,1.207242736,1.489441766,0.005463567
86.99832,0.094919027,34661.54281,64932.87787,294800.4146,30.0710993,3.131429425,1000,2.13483556,2.045598813,0.006431299
87.10747,0.095350477,34661.31052,64932.51429,355914.4432,25.28601585,2.18637204,1000,1.60166498,1.746749073,0.005099118
87.2166,0.095781927,34661.07823,64932.15071,354854.6624,25.90537063,2.286977205,1000,1.92637073,1.38471613,0.005632464
87.32579,0.096213377,34660.84594,64931.78712,361297.0376,19.97946669,2.631135411,1000,1.66093406,1.534637749,0.005627273
87.43493,0.096644827,34660.61366,64931.42354,334516.962,27.74308386,2.747876754,1000,1.720426725,2.149877769,0.006662631
87.54409,0.097076277,34660.38137,64931.05996,325483.1089,26.92487372,2.898385619,1000,1.612789289,1.868212919,0.005258994
87.65325,0.097507727,34660.14908,64930.69638,357327.4844,24.68151433,2.644840371,1000,1.758481395,1.563232177,0.006236591
87.76238,0.097939177,34659.91679,64930.3328,420914.335,22.02520968,2.090518555,1000,1.090438154,1.362578736,0.004638047
