depth,proxy_filtered,peak
178.854801,0.185176543,
179.299714,0.110280468,
179.74462599999998,0.204499378,
180.189539,0.15457091550000002,
180.634451,0.402659657,
181.079363,0.086711346,
181.52427600000001,0.031251513,
181.969188,0.2361245575,
182.414101,0.100662498,
182.85901299999998,0.123965288,
183.30392600000002,0.290187825,
183.748838,0.38619574,
184.19375,0.267749737,
184.638663,0.745615315,
185.083575,0.241143684,
185.52848799999998,0.231628295,
185.9734,0.193095553,
186.418313,0.2544467105,
186.863225,0.193457776,
187.308138,0.150994352,
187.75305,0.633468636,
188.197962,0.362227338,
188.64287499999998,0.159574644,
189.08778700000002,0.082843495,
189.5327,0.386484734,
189.977612,0.337603858,
190.422525,0.072290585,
190.867437,0.085711825,
191.31234999999998,0.579918383,
191.75726200000003,0.201326607,
192.202174,0.330846698,
192.647087,0.175240536,
193.091999,0.290187825,
193.536912,0.085711825,
193.981824,0.385834524,
194.42673699999997,0.173720526,
194.87164900000002,0.409003665,
195.316561,0.581033788,
195.761474,0.231628295,
196.206386,0.062503275,
196.651299,0.156260063,
197.09621099999998,0.223886772,
197.54112400000002,0.14489313250000002,
197.986036,0.072444309,
198.430949,0.0,
198.875861,0.0,
199.320773,0.301992327,
199.765686,0.105252227,
200.21059799999998,0.133526202,
200.65551100000002,0.036145148,
201.100423,0.137626634,
201.545336,0.17849911,
201.990248,0.1948259715,
202.435161,0.211152833,
202.88007299999998,0.121930425,
203.32498500000003,0.315761732,
203.769898,0.409003665,
204.21481,0.289780712,
204.65972299999999,0.739049698,
205.104635,0.662766517,
205.549548,0.2448380785,
205.99446,0.082843495,
206.43937300000002,0.173720526,
206.884285,0.248532473,
207.329197,0.241143684,
207.77411,0.220562701,
208.219022,0.159574644,
208.66393499999998,0.277767036,
209.108847,0.30918655,
209.55376,0.253022109,
209.998672,0.173720526,
210.443584,0.138881852,
210.888497,0.40535438,
211.333409,0.22296814199999998,
211.778322,0.38619574,
212.22323400000002,0.434674545,
212.668147,0.050331048,
213.113059,0.192914175,
213.557972,0.192914175,
214.002884,0.149256654,
214.44779599999998,0.085711825,
214.892709,0.198503039,
215.337621,0.204091903,
215.782534,0.243862802,
216.227446,0.128568251,
216.672359,0.21071328350000001,
217.117271,0.154243298,
217.562184,0.330846698,
218.00709600000002,0.40535438,
218.452008,0.2246118245,
218.896921,0.217334664,
219.341833,0.0,
219.786746,0.165206962,
220.231658,0.231888985,
220.676571,0.241143684,
221.121483,0.066081992,
221.566395,0.100662498,
222.01130799999999,0.077121032,
222.45622,0.18289637,
222.901133,0.348617484,
223.346045,0.44113246,
223.79095800000002,0.2258249105,
224.23587,0.201326607,
224.680783,0.289536527,
225.12569499999998,0.165687653,
225.570607,0.263133724,
226.01552,0.210506137,
226.460432,0.362227338,
226.905345,0.304829721,
227.350257,0.085711825,
227.79516999999998,0.123965288,
228.240082,0.365797129,
228.68499500000001,0.217334664,
229.129907,0.042855741,
229.57481900000002,0.473648282,
230.019732,0.426765024,
230.464644,0.497070911,
230.90955699999998,0.304829721,
231.354469,0.041321432,
231.799382,0.231628295,
232.244294,0.580382614,
232.689207,0.193095553,
233.134119,0.173720526,
233.579031,0.272124715,
234.023944,0.210506137,
234.46885600000002,0.199469103,
234.913769,0.20498762,
